event_id,key,route,segment,split_scan,split_ns,parent_pid,parent_members,parent_member_count,observed_parent_members,raw_dropout_count,child_count,children,parent_representative,owner_child_pid,owner_child_members,owner_child_representative,new_pid_births,new_pids,failure_edge,failure_reason,failure_excess,publication_gap,new_public_point,alias_change,representative_change,external_visible,internal_only,rejoin_scan,rejoin_ns,rejoin_latency_s,rejoin_pid,rejoin_members,rejoin_to_parent_pid
0000025d--70dff69b9d--23:153:1000181:172|176,0000025d--70dff69b9d--23,0000025d,23,153,1466987955345,1000181,172|176,2,172|176,0,2,1000181:172;1000221:176,172,1000181,172,172,1,1000221,172|176,LATERAL_DIAMETER,0.03125,0,1,0,0,1,0,165,1468187761698,1.199806353,1000181,172|176,1
0000025d--70dff69b9d--23:208:1000244:233|256,0000025d--70dff69b9d--23,0000025d,23,208,1472497185102,1000244,233|256,2,233|256,0,2,1000244:233;1000278:256,233,1000244,233,233,1,1000278,233|256,OTHER_STATIONARY_MOVING,0.055986976623535245,0,1,0,0,1,0,213,1472997223264,0.500038162,1000244,233|256,1
0000025d--70dff69b9d--23:213:1000262:250|259,0000025d--70dff69b9d--23,0000025d,23,213,1472997223264,1000262,250|259,2,250|259,0,2,1000262:259;1000284:250,259,1000262,259,259,1,1000284,250|259,LATERAL_GROWTH,0.03125,0,1,0,0,1,0,224,1474098055187,1.100831923,1000262,250|259,1
0000025d--70dff69b9d--23:284:1000358:337|345,0000025d--70dff69b9d--23,0000025d,23,284,1480099634597,1000358,337|345,2,337|345,0,2,1000358:345;1000386:337,345,1000358,345,345,1,1000386,337|345,LATERAL_GROWTH,0.0625,0,1,0,0,1,0,285,1480197085573,0.097450976,1000358,337|345,1
0000025d--70dff69b9d--23:367:1000460:432|441,0000025d--70dff69b9d--23,0000025d,23,367,1488407260621,1000460,432|441,2,432|441,0,2,1000460:432;1000475:441,432,1000460,432,432,1,1000475,432|441,DISTANCE_DIAMETER,0.25,0,1,0,0,1,0,396,1491307263473,2.900002852,1000460,432|441,1
0000025d--70dff69b9d--23:382:1000453:425|441,0000025d--70dff69b9d--23,0000025d,23,382,1489907784849,1000453,425|441,2,425|441,0,2,1000453:425;1000496:441,425,1000453,425,425,1,1000496,425|441,DISTANCE_DIAMETER,0.25,0,1,0,0,1,0,385,1490209514549,0.3017297,1000453,425|441,1
0000025d--70dff69b9d--23:409:1000462:434|488,0000025d--70dff69b9d--23,0000025d,23,409,1492607146698,1000462,434|488,2,434|488,0,2,1000462:434;1000529:488,434,1000462,434,434,1,1000529,434|488,LATERAL_GROWTH,0.21875,0,1,0,0,1,0,411,1492807957957,0.200811259,1000462,434|488,1
0000025d--70dff69b9d--23:447:1000549:496|522,0000025d--70dff69b9d--23,0000025d,23,447,1496407097999,1000549,496|522,2,496|522,0,2,1000549:496;1000578:522,496,1000549,496,496,1,1000578,496|522,LATERAL_GROWTH,0.03125,0,1,0,0,1,0,448,1496508546095,0.101448096,1000549,496|522,1
0000025d--70dff69b9d--23:464:1000577:535|542,0000025d--70dff69b9d--23,0000025d,23,464,1498108509833,1000577,535|542,2,535|542,0,2,1000577:535;1000594:542,535,1000577,535,535,1,1000594,535|542,LATERAL_GROWTH,0.0625,0,1,0,0,1,0,465,1498207769121,0.099259288,1000577,535|542,1
0000025d--70dff69b9d--23:469:1000542:505|513,0000025d--70dff69b9d--23,0000025d,23,469,1498607302461,1000542,505|513,2,505|513,0,2,1000542:505;1000600:513,505,1000542,505,505,1,1000600,505|513,LATERAL_GROWTH,0.03125,0,1,0,0,1,0,470,1498707348347,0.100045886,1000542,505|513,1
0000025d--70dff69b9d--23:511:1000575:533|582,0000025d--70dff69b9d--23,0000025d,23,511,1502808357994,1000575,533|582,2,533|582,0,2,1000575:533;1000650:582|596,533,1000575,533,533,0,,533|582,LATERAL_DIAMETER,0.1875,0,1,0,0,1,0,525,1504216921718,1.408563724,1000650,533|582|596,0
0000025d--70dff69b9d--23:520:1000604:557|603,0000025d--70dff69b9d--23,0000025d,23,520,1503717275807,1000604,557|603,2,557|603,0,2,1000604:557;1000663:603,557,1000604,557,557,1,1000663,557|603,DISTANCE_GROWTH,0.25,0,1,0,0,1,0,521,1503807884929,0.090609122,1000604,557|603,1
0000025d--70dff69b9d--23:540:1000650:533|582,0000025d--70dff69b9d--23,0000025d,23,540,1505718035038,1000650,533|582,2,533|582,0,2,1000650:582;1000685:533,582,1000650,582,582,1,1000685,533|582,DISTANCE_GROWTH,0.25,0,1,0,0,1,0,544,1506108936745,0.390901707,1000650,533|582,1
0000025d--70dff69b9d--23:545:1000650:533|582,0000025d--70dff69b9d--23,0000025d,23,545,1506217639522,1000650,533|582,2,533|582,0,2,1000650:582;1000687:533,582,1000650,582,582,1,1000687,533|582,DISTANCE_GROWTH,0.25,0,1,0,0,1,0,546,1506318054701,0.100415179,1000650,533|582,1
0000025d--70dff69b9d--23:568:1000673:618|636,0000025d--70dff69b9d--23,0000025d,23,568,1508518019846,1000673,618|636,2,618|636,0,2,1000673:618;1000712:636,618,1000673,618,618,1,1000712,618|636,LATERAL_GROWTH,0.09375,0,1,0,0,1,0,575,1509217466058,0.699446212,1000673,618|636,1
0000025d--70dff69b9d--3:145:1000146:145|150,0000025d--70dff69b9d--3,0000025d,3,145,266152153609,1000146,145|150,2,145|150,0,2,1000146:145;1000173:150,145,1000146,145,145,1,1000173,145|150,DISTANCE_DIAMETER,1.75,0,1,0,0,1,0,148,266452028973,0.299875364,1000146,145|150,1
0000025d--70dff69b9d--3:164:1000219:216|219,0000025d--70dff69b9d--3,0000025d,3,164,268052922188,1000219,216|219,2,216|219,0,2,1000219:219;1000235:216,219,1000219,219,219,1,1000235,216|219,DISTANCE_GROWTH,0.5,0,1,0,0,1,0,166,268254253589,0.201331401,1000219,216|219,1
0000025d--70dff69b9d--3:166:1000196:193|223,0000025d--70dff69b9d--3,0000025d,3,166,268254253589,1000196,193|223,2,193|223,0,2,1000196:193;1000243:223,193,1000196,193,193,1,1000243,193|223,DISTANCE_DIAMETER,0.25,0,1,0,0,1,0,169,268552501843,0.298248254,1000196,193|223,1
0000025d--70dff69b9d--3:171:1000196:193|223,0000025d--70dff69b9d--3,0000025d,3,171,268751990382,1000196,193|223,2,193|223,0,2,1000196:223;1000255:193,223,1000196,223,223,1,1000255,193|223,DISTANCE_DIAMETER,3.25,0,1,0,0,1,0,174,269052298835,0.300308453,1000196,193|223,1
0000025d--70dff69b9d--3:171:1000219:216|219,0000025d--70dff69b9d--3,0000025d,3,171,268751990382,1000219,216|219,2,216|219,0,2,1000219:216;1000256:219,216,1000219,216,216,1,1000256,216|219,DISTANCE_DIAMETER,1.5,0,1,0,0,1,0,174,269052298835,0.300308453,1000219,216|219,1
0000025d--70dff69b9d--3:233:1000405:391|395,0000025d--70dff69b9d--3,0000025d,3,233,274951887578,1000405,391|395,2,391|395,0,2,1000405:391;1000416:395,391,1000405,391,391,1,1000416,391|395,DISTANCE_GROWTH,0.5,0,1,0,0,1,0,235,275152728501,0.200840923,1000405,391|395,1
0000025d--70dff69b9d--3:429:1000673:652|667,0000025d--70dff69b9d--3,0000025d,3,429,294562264944,1000673,652|667,2,652|667,0,2,1000673:667;1000695:652,667,1000673,667,667,1,1000695,652|667,DISTANCE_GROWTH,0.25,0,1,0,0,1,0,430,294662729128,0.100464184,1000673,652|667,1
0000025d--70dff69b9d--3:473:1000724:701|710,0000025d--70dff69b9d--3,0000025d,3,473,298961754364,1000724,701|710,2,701|710,0,2,1000724:701;1000737:710,701,1000724,701,701,1,1000737,701|710,LATERAL_DIAMETER,0.03125,0,1,0,0,1,0,478,299462536992,0.500782628,1000724,701|710,1
0000025d--70dff69b9d--4:276:1000378:377|383,0000025d--70dff69b9d--4,0000025d,4,276,339262334383,1000378,377|383,2,377|383,0,2,1000378:377;1000387:383,377,1000378,377,377,1,1000387,377|383,LATERAL_GROWTH,0.1875,0,1,0,0,1,0,284,340062470675,0.800136292,1000378,377|383,1
0000025d--70dff69b9d--4:435:1000495:492|493,0000025d--70dff69b9d--4,0000025d,4,435,355162706544,1000495,492|493,2,492|493,0,2,1000495:493;1000505:492,493,1000495,493,493,1,1000505,492|493,LATERAL_GROWTH,0.0625,0,1,0,0,1,0,437,355362645753,0.199939209,1000495,492|493,1
0000025d--70dff69b9d--4:438:1000495:492|493,0000025d--70dff69b9d--4,0000025d,4,438,355463013376,1000495,492|493,2,492|493,0,2,1000495:493;1000509:492,493,1000495,493,493,1,1000509,492|493,LATERAL_GROWTH,0.03125,0,1,0,0,1,0,444,356062096661,0.599083285,1000495,492|493,1
0000025d--70dff69b9d--4:491:1000576:567|568,0000025d--70dff69b9d--4,0000025d,4,491,360761808027,1000576,567|568,2,567|568,0,2,1000576:567;1000588:568,567,1000576,567,567,1,1000588,567|568,DISTANCE_GROWTH,0.25,0,1,0,0,1,0,495,361162389102,0.400581075,1000576,567|568,1
0000025d--70dff69b9d--4:518:1000584:575|597,0000025d--70dff69b9d--4,0000025d,4,518,363462731215,1000584,575|597,2,575|597,0,2,1000584:575;1000632:597|614,597,1000584,575,575,0,,575|597,DISTANCE_DIAMETER,0.75,0,1,0,1,1,0,532,364862190334,1.399459119,1000632,575|597|624,0
0000025d--70dff69b9d--4:520:1000622:584|621,0000025d--70dff69b9d--4,0000025d,4,520,363662564914,1000622,584|621,2,584|621,0,2,1000622:584;1000647:621,584,1000622,584,584,1,1000647,584|621,DISTANCE_GROWTH,0.25,0,1,0,0,1,0,523,363962278691,0.299713777,1000622,584|621,1
0000025d--70dff69b9d--4:533:1000634:619|632,0000025d--70dff69b9d--4,0000025d,4,533,364962764871,1000634,619|632,2,619|632,0,2,1000634:619;1000665:632,619,1000634,619,619,1,1000665,619|632,LATERAL_GROWTH,0.09375,0,1,0,0,1,0,536,365262361387,0.299596516,1000634,619|632,1
0000025d--70dff69b9d--5:26:1000043:44|66,0000025d--70dff69b9d--5,0000025d,5,26,374262204450,1000043,44|66,2,44|66,0,2,1000043:66;1000076:44,66,1000043,66,66,1,1000076,44|66,DISTANCE_GROWTH,1.25,0,1,0,0,1,0,33,374962531061,0.700326611,1000043,44|66|91,1
0000025d--70dff69b9d--5:37:1000077:77|79,0000025d--70dff69b9d--5,0000025d,5,37,375362148994,1000077,77|79,2,77|79,0,2,1000077:77;1000103:79,77,1000077,77,77,1,1000103,77|79,DISTANCE_GROWTH,1.0,0,1,0,0,1,0,41,375763517609,0.401368615,1000077,77|79|90,1
0000025d--70dff69b9d--5:52:1000099:97|101,0000025d--70dff69b9d--5,0000025d,5,52,376862280621,1000099,97|101,2,97|101,0,2,1000099:101|107;1000112:97|109,101,1000099,101|107,101,0,,97|101,DISTANCE_DIAMETER,0.25,0,1,0,0,1,0,65,378161788101,1.29950748,1000099,97|101,1
0000025d--70dff69b9d--5:109:1000207:198|206,0000025d--70dff69b9d--5,0000025d,5,109,382561889111,1000207,198|206,2,198|206,0,2,1000207:206;1000222:198|203,198,1000207,206,206,0,,198|206,DISTANCE_GROWTH,0.25,0,1,0,1,1,0,117,383363223610,0.801334499,1000207,198|206,1
0000025d--70dff69b9d--5:112:1000214:205|213,0000025d--70dff69b9d--5,0000025d,5,112,382862206248,1000214,205|213,2,205|213,0,2,1000214:205;1000228:213|218,205,1000214,205,205,0,,205|213,LATERAL_GROWTH,0.03125,0,1,0,0,1,0,161,387761788797,4.899582549,1000228,205|213,0
0000025d--70dff69b9d--5:115:1000232:221|222,0000025d--70dff69b9d--5,0000025d,5,115,383162602982,1000232,221|222,2,221|222,0,2,1000232:221;1000237:222|226,221,1000232,221,221,0,,221|222,DISTANCE_DIAMETER,0.25,0,1,0,0,1,0,142,385862034443,2.699431461,1000232,221|222,1
0000025d--70dff69b9d--5:116:1000228:213|218,0000025d--70dff69b9d--5,0000025d,5,116,383262947967,1000228,213|218,2,213|218,0,2,1000228:218;1000246:213,218,1000228,218,218,1,1000246,213|218,LATERAL_GROWTH,0.125,0,1,0,0,1,0,117,383363223610,0.100275643,1000228,213|218,1
0000025d--70dff69b9d--5:118:1000228:213|218,0000025d--70dff69b9d--5,0000025d,5,118,383462251326,1000228,213|218,2,213|218,0,2,1000228:218;1000248:213,218,1000228,218,218,1,1000248,213|218,LATERAL_GROWTH,0.09375,0,1,0,0,1,0,119,383562283385,0.100032059,1000228,213|218,1
0000025d--70dff69b9d--5:119:1000207:198|206,0000025d--70dff69b9d--5,0000025d,5,119,383562283385,1000207,198|206,2,198|206,0,2,1000207:206;1000252:198,206,1000207,206,206,1,1000252,198|206,DISTANCE_GROWTH,0.25,0,1,0,0,1,0,121,383762022498,0.199739113,1000207,198|206,1
0000025d--70dff69b9d--5:121:1000234:223|232,0000025d--70dff69b9d--5,0000025d,5,121,383762022498,1000234,223|232,2,223|232,0,2,1000234:232;1000255:223,232,1000234,232,232,1,1000255,223|232,DISTANCE_DIAMETER,0.25,0,1,0,0,1,0,124,384062453993,0.300431495,1000234,223|232,1
0000025d--70dff69b9d--5:121:1000240:229|233,0000025d--70dff69b9d--5,0000025d,5,121,383762022498,1000240,229|233,2,229|233,0,2,1000240:229;1000256:233,229,1000240,229,229,1,1000256,229|233,DISTANCE_DIAMETER,0.25,0,1,0,0,1,0,131,384762862859,1.000840361,1000240,229|233,1
0000025d--70dff69b9d--5:122:1000207:198|206,0000025d--70dff69b9d--5,0000025d,5,122,383862433269,1000207,198|206,2,198|206,0,2,1000207:206;1000258:198,206,1000207,206,206,1,1000258,198|206,DISTANCE_DIAMETER,0.25,0,1,0,0,1,0,126,384262420549,0.39998728,1000207,198|206,1
0000025d--70dff69b9d--5:128:1000235:224|241,0000025d--70dff69b9d--5,0000025d,5,128,384462300388,1000235,224|241,2,224|241,0,2,1000235:224;1000259:241|242,224,1000235,224,224,0,,224|241,DISTANCE_DIAMETER,0.25,0,1,0,0,1,0,157,387362748692,2.900448304,1000235,224|241,1
0000025d--70dff69b9d--5:132:1000226:216|219,0000025d--70dff69b9d--5,0000025d,5,132,384863929675,1000226,216|219,2,216|219,0,2,1000226:216;1000269:219,216,1000226,216,216,1,1000269,216|219,DISTANCE_DIAMETER,0.25,0,1,0,0,1,0,136,385262953290,0.399023615,1000226,216|219,1
0000025d--70dff69b9d--5:136:1000234:223|232,0000025d--70dff69b9d--5,0000025d,5,136,385262953290,1000234,223|232,2,223|232,0,2,1000234:232;1000274:223,232,1000234,232,232,1,1000274,223|232,DISTANCE_DIAMETER,0.25,0,1,0,0,1,0,140,385661937022,0.398983732,1000234,223|232,1
0000025d--70dff69b9d--5:141:1000226:216|219,0000025d--70dff69b9d--5,0000025d,5,141,385762118231,1000226,216|219,2,216|219,0,2,1000226:216;1000277:219,216,1000226,216,216,1,1000277,216|219,DISTANCE_DIAMETER,0.25,0,1,0,0,1,0,144,386062020124,0.299901893,1000226,216|219,1
0000025d--70dff69b9d--5:142:1000237:222|226,0000025d--70dff69b9d--5,0000025d,5,142,385862034443,1000237,222|226,2,222|226,0,2,1000232:221|222;1000237:226,222,1000237,226,226,0,,222|226,DISTANCE_DIAMETER,0.25,0,1,0,1,1,0,152,386862716138,1.000681695,1000237,222|226,1
0000025d--70dff69b9d--5:148:1000273:253|254,0000025d--70dff69b9d--5,0000025d,5,148,386464557711,1000273,253|254,2,253|254,0,2,1000273:254;1000287:253,254,1000273,254,254,1,1000287,253|254,LATERAL_DIAMETER,0.0625,0,1,0,0,1,0,152,386862716138,0.398158427,1000273,253|254,1
0000025d--70dff69b9d--5:203:1000357:330|332,0000025d--70dff69b9d--5,0000025d,5,203,391962141708,1000357,330|332,2,330|332,0,2,1000357:330;1000366:332,330,1000357,330,330,1,1000366,330|332,DISTANCE_GROWTH,0.5,0,1,0,0,1,0,210,392664520273,0.702378565,1000357,330|332,1
0000025d--70dff69b9d--5:230:1000371:343|376,0000025d--70dff69b9d--5,0000025d,5,230,394662107594,1000371,343|376,2,343|376,0,2,1000371:343;1000424:376,343,1000371,343,343,1,1000424,343|376,DISTANCE_DIAMETER,0.25,0,1,0,0,1,0,236,395262570649,0.600463055,1000424,343|376,0
0000025d--70dff69b9d--5:263:1000413:381|384,0000025d--70dff69b9d--5,0000025d,5,263,397962176959,1000413,381|384,2,381|384,0,2,1000413:381;1000468:384,381,1000413,381,381,1,1000468,381|384,DISTANCE_DIAMETER,0.25,0,1,0,0,1,0,266,398262185519,0.30000856,1000413,381|384,1
0000025d--70dff69b9d--6:104:1000130:118|130,0000025d--70dff69b9d--6,0000025d,6,104,442072305345,1000130,118|130,2,118|130,0,2,1000130:130;1000157:118,130,1000130,130,130,1,1000157,118|130,DISTANCE_DIAMETER,0.5,0,1,0,0,1,0,108,442472195078,0.399889733,1000130,118|130,1
0000025d--70dff69b9d--6:344:1000371:365|381,0000025d--70dff69b9d--6,0000025d,6,344,466042144050,1000371,365|381,2,365|381,0,2,1000371:365;1000384:377|381,365,1000371,365,365,0,,365|381,DISTANCE_DIAMETER,0.25,0,1,0,0,1,0,355,467142313140,1.10016909,1000371,365|381,1
0000025d--70dff69b9d--6:348:1000379:373|375,0000025d--70dff69b9d--6,0000025d,6,348,466442317629,1000379,373|375,2,373|375,0,2,1000379:375;1000381:373|374,373,1000379,375,375,0,,373|375,DISTANCE_DIAMETER,0.25,0,1,0,1,1,0,361,467732673593,1.290355964,1000379,373|375,1
0000025d--70dff69b9d--6:352:1000395:387|388,0000025d--70dff69b9d--6,0000025d,6,352,466843232292,1000395,387|388,2,387|388,0,2,1000394:386|388;1000395:387,387,1000395,387,387,0,,387|388,DISTANCE_DIAMETER,0.25,0,1,0,0,1,0,365,468132634979,1.289402687,1000395,387|388,1
0000025d--70dff69b9d--6:361:1000379:375|394,0000025d--70dff69b9d--6,0000025d,6,361,467732673593,1000379,375|394,2,375|394,0,2,1000379:373|375;1000385:378|394,375,1000379,373|375,375,0,,375|394,DISTANCE_DIAMETER,0.25,0,1,0,0,1,0,364,468032915224,0.300241631,1000379,375|394,1
0000025d--70dff69b9d--6:365:1000394:386|388,0000025d--70dff69b9d--6,0000025d,6,365,468132634979,1000394,386|388,2,386|388,0,2,1000394:386;1000395:387|388,388,1000394,386,386,0,,386|388,DISTANCE_DIAMETER,0.25,0,1,0,1,1,0,368,468432176625,0.299541646,1000394,386|388,1
0000025d--70dff69b9d--6:373:1000425:416|427,0000025d--70dff69b9d--6,0000025d,6,373,468932414911,1000425,416|427,2,416|427,0,2,1000425:416;1000447:427,416,1000425,416,416,1,1000447,416|427,DISTANCE_DIAMETER,0.25,0,1,0,0,1,0,377,469332512819,0.400097908,1000447,416|427,0
0000025d--70dff69b9d--7:54:1000052:51|82,0000025d--70dff69b9d--7,0000025d,7,54,496992215105,1000052,51|82,2,51|82,0,2,1000052:82;1000089:51,82,1000052,82,82,1,1000089,51|82,OTHER_STATIONARY_MOVING,0.20662078857421884,0,1,0,0,1,0,57,497293078530,0.300863425,1000052,51|82,1
0000025d--70dff69b9d--7:232:1000288:278|288,0000025d--70dff69b9d--7,0000025d,7,232,514782015105,1000288,278|288,2,278|288,0,2,1000288:278;1000306:288,278,1000288,278,278,1,1000306,278|288,LATERAL_DIAMETER,0.03125,0,1,0,0,1,0,236,515182463620,0.400448515,1000288,278|288,1
0000025d--70dff69b9d--7:243:1000288:278|288,0000025d--70dff69b9d--7,0000025d,7,243,515883119896,1000288,278|288,2,278|288,0,2,1000288:278;1000324:288,278,1000288,278,278,1,1000324,278|288,DISTANCE_GROWTH,0.5,0,1,0,0,1,0,247,516281733111,0.398613215,1000288,278|288,1
0000025d--70dff69b9d--7:258:1000300:290|310,0000025d--70dff69b9d--7,0000025d,7,258,517382163650,1000300,290|310,2,290|310,0,2,1000300:310;1000358:290,310,1000300,310,310,1,1000358,290|310,LATERAL_DIAMETER,0.15625,0,1,0,0,1,0,266,518182071265,0.799907615,1000300,290|310,1
0000025d--70dff69b9d--7:259:1000341:328|344,0000025d--70dff69b9d--7,0000025d,7,259,517482251053,1000341,328|344,2,328|344,0,2,1000341:328;1000361:344,328,1000341,328,328,1,1000361,328|344,LATERAL_DIAMETER,0.03125,0,1,0,0,1,0,263,517882755017,0.400503964,1000341,328|344,1
0000025d--70dff69b9d--7:265:1000288:288|315,0000025d--70dff69b9d--7,0000025d,7,265,518082436878,1000288,288|315,2,288|315,0,2,1000288:288;1000370:315|354,288,1000288,288,288,0,,288|315,LATERAL_GROWTH,0.03125,0,1,0,0,1,0,273,518881794545,0.799357667,1000288,288|315,1
0000025d--70dff69b9d--7:268:1000367:351|355,0000025d--70dff69b9d--7,0000025d,7,268,518382778646,1000367,351|355,2,351|355,0,2,1000367:351;1000384:355,351,1000367,351,351,1,1000384,351|355,LATERAL_DIAMETER,0.09375,0,1,0,0,1,0,273,518881794545,0.499015899,1000367,351|355,1
0000025d--70dff69b9d--7:270:1000365:350|364,0000025d--70dff69b9d--7,0000025d,7,270,518582492623,1000365,350|364,2,350|364,0,2,1000365:364;1000387:350,364,1000365,364,364,1,1000387,350|364,DISTANCE_GROWTH,0.25,0,1,0,0,1,0,271,518681899401,0.099406778,1000365,350|364,1
0000025d--70dff69b9d--7:280:1000340:327|377,0000025d--70dff69b9d--7,0000025d,7,280,519582606931,1000340,327|377,2,327|377,0,2,1000340:337|377;1000395:327|376,377,1000340,337|377,377,0,,327|377,LATERAL_GROWTH,0.40625,0,1,0,0,1,0,310,522582853867,3.000246936,1000340,327|377,1
0000025d--70dff69b9d--7:286:1000367:351|382,0000025d--70dff69b9d--7,0000025d,7,286,520182204080,1000367,351|382,2,351|382,0,2,1000367:351;1000413:382,351,1000367,351,351,1,1000413,351|382,LATERAL_DIAMETER,0.0625,0,1,0,0,1,0,290,520582224774,0.400020694,1000367,351|382,1
0000025d--70dff69b9d--7:289:1000340:337|377,0000025d--70dff69b9d--7,0000025d,7,289,520482294557,1000340,337|377,2,337|377,0,2,1000340:377;1000417:337,377,1000340,377,377,1,1000417,337|377,DISTANCE_GROWTH,0.25,0,1,0,0,1,0,292,520784097045,0.301802488,1000340,337|377,1
0000025d--70dff69b9d--7:300:1000367:351|382,0000025d--70dff69b9d--7,0000025d,7,300,521582580069,1000367,351|382,2,351|382,0,2,1000367:382;1000436:351,382,1000367,382,382,1,1000436,351|382,LATERAL_DIAMETER,0.03125,0,1,0,0,1,0,303,521882224800,0.299644731,1000367,351|382,1
0000025d--70dff69b9d--7:308:1000340:377|400,0000025d--70dff69b9d--7,0000025d,7,308,522384354309,1000340,377|400,2,377|400,0,2,1000340:377;1000446:400|414,377,1000340,377,377,0,,377|400,DISTANCE_DIAMETER,0.25,0,1,0,0,1,0,333,524882429705,2.498075396,1000340,377|400,1
0000025d--70dff69b9d--7:332:1000305:376|418,0000025d--70dff69b9d--7,0000025d,7,332,524782901431,1000305,376|418,2,376|418,0,2,1000305:376;1000472:418,376,1000305,376,376,1,1000472,376|418,LATERAL_DIAMETER,0.78125,0,1,0,0,1,0,339,525472395267,0.689493836,1000467,376|418|429,0
0000025d--70dff69b9d--7:360:1000512:475|482,0000025d--70dff69b9d--7,0000025d,7,360,527572241662,1000512,475|482,2,475|482,0,2,1000512:475;1000526:482,475,1000512,475,475,1,1000526,475|482,LATERAL_GROWTH,0.09375,0,1,0,0,1,0,361,527672239137,0.099997475,1000512,475|482,1
0000025d--70dff69b9d--7:376:1000542:493|501|503,0000025d--70dff69b9d--7,0000025d,7,376,529172771797,1000542,493|501|503,3,493|501|503,0,2,1000542:501|503;1000555:493,503,1000542,501|503,503,1,1000555,493|501,LATERAL_GROWTH,0.0625,0,1,0,0,1,0,377,529272199389,0.099427592,1000542,493|501|503,1
0000025d--70dff69b9d--7:494:1000653:608|613,0000025d--70dff69b9d--7,0000025d,7,494,540973008674,1000653,608|613,2,608|613,0,2,1000653:608;1000709:613,608,1000653,608,608,1,1000709,608|613,DISTANCE_DIAMETER,0.25,0,1,0,0,1,0,497,541272774040,0.299765366,1000653,608|613,1
0000025d--70dff69b9d--7:499:1000653:608|613,0000025d--70dff69b9d--7,0000025d,7,499,541472554450,1000653,608|613,2,608|613,0,2,1000653:608;1000718:613,608,1000653,608,608,1,1000718,608|613,DISTANCE_DIAMETER,0.25,0,1,0,0,1,0,503,541871866843,0.399312393,1000653,608|613,1
0000025d--70dff69b9d--7:522:1000701:653|658,0000025d--70dff69b9d--7,0000025d,7,522,543772295565,1000701,653|658,2,653|658,0,2,1000697:649|658;1000701:653,658,1000701,653,653,0,,653|658,DISTANCE_GROWTH,0.25,0,1,0,1,1,0,525,544072355869,0.300060304,1000701,653|658,1
0000025d--70dff69b9d--7:564:1000787:733|734,0000025d--70dff69b9d--7,0000025d,7,564,547972564192,1000787,733|734,2,733|734,0,2,1000787:733;1000800:734,733,1000787,733,733,1,1000800,733|734,LATERAL_DIAMETER,0.03125,0,1,0,0,1,0,579,549472290301,1.499726109,1000787,733|734,1
0000025d--70dff69b9d--8:97:1000120:118|130,0000025d--70dff69b9d--8,0000025d,8,97,561362766313,1000120,118|130,2,118|130,0,2,1000120:118;1000135:130,118,1000120,118,118,1,1000135,118|130,DISTANCE_DIAMETER,0.25,0,1,0,0,1,0,107,562362132675,0.999366362,1000120,118|130,1
0000025d--70dff69b9d--8:100:1000104:103|104,0000025d--70dff69b9d--8,0000025d,8,100,561663415403,1000104,103|104,2,103|104,0,2,1000104:103;1000140:104,103,1000104,103,103,1,1000140,103|104,DISTANCE_DIAMETER,0.25,0,1,0,0,1,0,104,562062336685,0.398921282,1000104,103|104,1
0000025d--70dff69b9d--8:112:1000120:118|130,0000025d--70dff69b9d--8,0000025d,8,112,562861993116,1000120,118|130,2,118|130,0,2,1000120:130;1000151:118|145,118,1000120,130,130,0,,118|130,DISTANCE_DIAMETER,0.25,0,1,0,1,1,0,123,563962082465,1.100089349,1000120,118|130,1
