event_id,key,route,segment,split_scan,split_ns,parent_pid,parent_alias,parent_published_before,published_child_count,published_child_pids,publication_gap,new_public_point,alias_change,representative_change,external_visible,internal_only
00000245--2c15eb5d45--7:79:1000154:147|148|156,00000245--2c15eb5d45--7,00000245,7,79,483859208019,1000154,84,1,2,1000150|1000154,0,1,0,1,1,0
00000245--2c15eb5d45--7:87:1000179:171|173,00000245--2c15eb5d45--7,00000245,7,87,484658779260,1000179,75,1,2,1000179|1000185,0,1,0,0,1,0
00000245--2c15eb5d45--7:90:1000167:160|169,00000245--2c15eb5d45--7,00000245,7,90,484958890624,1000167,63,1,2,1000167|1000188,0,1,0,0,1,0
00000245--2c15eb5d45--7:90:1000182:171|174,00000245--2c15eb5d45--7,00000245,7,90,484958890624,1000182,82,1,2,1000179|1000182,0,1,0,0,1,0
00000245--2c15eb5d45--7:153:1000238:227|228,00000245--2c15eb5d45--7,00000245,7,153,491259420213,1000238,69,1,2,1000238|1000246,0,1,0,0,1,0
00000245--2c15eb5d45--7:156:1000246:228|238,00000245--2c15eb5d45--7,00000245,7,156,491559611083,1000246,92,1,2,1000238|1000246,0,1,0,0,1,0
00000245--2c15eb5d45--7:160:1000238:227|228,00000245--2c15eb5d45--7,00000245,7,160,491959106329,1000238,69,1,2,1000238|1000264,0,1,0,0,1,0
00000245--2c15eb5d45--7:160:1000257:246|248,00000245--2c15eb5d45--7,00000245,7,160,491959106329,1000257,64,1,2,1000257|1000265,0,1,0,0,1,0
00000245--2c15eb5d45--7:165:1000254:243|251,00000245--2c15eb5d45--7,00000245,7,165,492459851302,1000254,75,1,2,1000254|1000257,0,1,0,0,1,0
00000245--2c15eb5d45--7:177:1000283:269|273,00000245--2c15eb5d45--7,00000245,7,177,493660524719,1000283,66,1,2,1000283|1000292,0,1,0,0,1,0
00000245--2c15eb5d45--7:188:1000283:269|273|278,00000245--2c15eb5d45--7,00000245,7,188,494759365358,1000283,66,1,2,1000283|1000308,0,1,0,0,1,0
00000245--2c15eb5d45--7:191:1000274:260|269,00000245--2c15eb5d45--7,00000245,7,191,495059363701,1000274,53,1,2,1000274|1000313,0,1,0,0,1,0
00000245--2c15eb5d45--7:227:1000344:325|326,00000245--2c15eb5d45--7,00000245,7,227,498659101047,1000344,65,1,2,1000344|1000351,0,1,0,0,1,0
00000245--2c15eb5d45--7:408:1000517:495|499,00000245--2c15eb5d45--7,00000245,7,408,516759579562,1000517,66,1,2,1000517|1000536,0,1,0,0,1,0
00000245--2c15eb5d45--7:412:1000527:505|508,00000245--2c15eb5d45--7,00000245,7,412,517159421159,1000527,94,1,2,1000527|1000538,0,1,0,0,1,0
00000245--2c15eb5d45--7:448:1000565:532|541,00000245--2c15eb5d45--7,00000245,7,448,520759329899,1000565,76,1,2,1000565|1000581,0,1,0,0,1,0
00000245--2c15eb5d45--7:470:1000579:555|567,00000245--2c15eb5d45--7,00000245,7,470,522959138085,1000579,63,1,2,1000579|1000610,0,1,0,0,1,0
00000245--2c15eb5d45--7:511:1000623:592|610,00000245--2c15eb5d45--7,00000245,7,511,527058768722,1000623,88,1,2,1000623|1000642,0,1,0,0,1,0
00000245--2c15eb5d45--7:538:1000676:632|642|644,00000245--2c15eb5d45--7,00000245,7,538,529759720542,1000676,69,1,2,1000676|1000690,0,1,0,1,1,0
00000245--2c15eb5d45--7:557:1000684:652|660,00000245--2c15eb5d45--7,00000245,7,557,531659288926,1000684,82,1,2,1000684|1000710,0,1,0,0,1,0
00000247--b657952782--0:3:1000020:14|21,00000247--b657952782--0,00000247,0,3,69393141899,1000020,38,1,2,1000020|1000029,0,1,0,0,1,0
00000247--b657952782--0:7:1000014:15|25,00000247--b657952782--0,00000247,0,7,69792280128,1000014,36,1,2,1000014|1000036,0,1,0,0,1,0
00000247--b657952782--0:13:1000014:15|25,00000247--b657952782--0,00000247,0,13,70393887941,1000014,36,1,2,1000014|1000041,0,1,0,1,1,0
00000247--b657952782--0:23:1000041:15|39,00000247--b657952782--0,00000247,0,23,71392629549,1000041,59,1,2,1000041|1000052,0,1,0,0,1,0
00000247--b657952782--0:29:1000055:52|57,00000247--b657952782--0,00000247,0,29,71992678308,1000055,73,1,2,1000055|1000061,0,1,0,0,1,0
00000247--b657952782--0:38:1000054:51|64|66,00000247--b657952782--0,00000247,0,38,72894197759,1000054,72,1,2,1000054|1000078,0,1,0,1,1,0
00000247--b657952782--0:41:1000054:64|66,00000247--b657952782--0,00000247,0,41,73193886919,1000054,72,1,2,1000054|1000078,0,1,0,1,1,0
00000247--b657952782--0:49:1000090:86|89,00000247--b657952782--0,00000247,0,49,73992837480,1000090,55,1,2,1000090|1000101,0,1,0,0,1,0
00000247--b657952782--0:51:1000078:51|74,00000247--b657952782--0,00000247,0,51,74192769998,1000078,43,1,2,1000078|1000103,0,1,0,0,1,0
00000247--b657952782--0:57:1000091:66|92,00000247--b657952782--0,00000247,0,57,74792830534,1000091,57,1,2,1000091|1000105,0,1,0,0,1,0
00000247--b657952782--0:59:1000072:68|70|78,00000247--b657952782--0,00000247,0,59,74992765421,1000072,90,1,2,1000072|1000107,0,1,0,1,1,0
00000247--b657952782--0:65:1000078:74|98,00000247--b657952782--0,00000247,0,65,75592930165,1000078,43,1,2,1000078|1000111,0,1,0,0,1,0
00000247--b657952782--0:68:1000054:51|64|102,00000247--b657952782--0,00000247,0,68,75892738575,1000054,72,1,2,1000054|1000118,0,1,0,1,1,0
00000247--b657952782--0:68:1000079:66|75|83,00000247--b657952782--0,00000247,0,68,75892738575,1000079,41,1,2,1000079|1000118,0,1,0,0,1,0
00000247--b657952782--0:69:1000049:47|101,00000247--b657952782--0,00000247,0,69,75992851612,1000049,67,1,2,1000049|1000120,0,1,0,0,1,0
00000247--b657952782--0:71:1000054:64|98,00000247--b657952782--0,00000247,0,71,76193322568,1000054,72,1,2,1000054|1000123,0,1,0,0,1,0
00000247--b657952782--0:77:1000123:98|102,00000247--b657952782--0,00000247,0,77,76792896592,1000123,87,1,2,1000123|1000130,0,1,0,0,1,0
00000247--b657952782--0:84:1000125:110|111,00000247--b657952782--0,00000247,0,84,77492630131,1000125,84,1,2,1000125|1000140,0,1,0,0,1,0
00000247--b657952782--0:103:1000157:139|146,00000247--b657952782--0,00000247,0,103,79392900136,1000157,55,1,2,1000157|1000179,0,1,0,0,1,0
00000247--b657952782--0:118:1000175:157|162,00000247--b657952782--0,00000247,0,118,80893330932,1000175,85,1,2,1000175|1000206,0,1,0,0,1,0
00000247--b657952782--0:118:1000186:166|171,00000247--b657952782--0,00000247,0,118,80893330932,1000186,87,1,2,1000186|1000207,0,1,0,0,1,0
00000247--b657952782--0:118:1000192:172|175,00000247--b657952782--0,00000247,0,118,80893330932,1000192,72,1,2,1000192|1000203,0,1,0,1,1,0
00000247--b657952782--0:123:1000170:152|167,00000247--b657952782--0,00000247,0,123,81392935187,1000170,86,1,2,1000170|1000211,0,1,0,0,1,0
00000247--b657952782--0:125:1000200:180|181,00000247--b657952782--0,00000247,0,125,81593312979,1000200,52,1,2,1000200|1000211,0,1,0,1,1,0
00000247--b657952782--0:130:1000211:167|180,00000247--b657952782--0,00000247,0,130,82093247571,1000211,56,1,2,1000170|1000211,0,1,0,1,1,0
00000247--b657952782--0:132:1000175:156|157|162|197,00000247--b657952782--0,00000247,0,132,82293181968,1000175,85,1,2,1000175|1000223,0,1,0,0,1,0
00000247--b657952782--0:136:1000175:157|162,00000247--b657952782--0,00000247,0,136,82693223830,1000175,85,1,2,1000175|1000229,0,1,0,0,1,0
00000247--b657952782--0:137:1000159:145|195|199,00000247--b657952782--0,00000247,0,137,82792936380,1000159,32,1,2,1000159|1000230,0,1,0,0,1,0
00000247--b657952782--0:147:1000236:208|212,00000247--b657952782--0,00000247,0,147,83792401290,1000236,90,1,2,1000236|1000245,0,1,0,0,1,0
00000247--b657952782--0:159:1000258:227|230|232,00000247--b657952782--0,00000247,0,159,84992282511,1000258,50,1,2,1000258|1000267,0,1,0,0,1,0
00000247--b657952782--0:160:1000243:214|220,00000247--b657952782--0,00000247,0,160,85093391439,1000243,53,1,2,1000243|1000269,0,1,0,0,1,0
00000247--b657952782--0:172:1000276:243|245,00000247--b657952782--0,00000247,0,172,86293047786,1000276,76,1,2,1000276|1000289,0,1,0,0,1,0
00000247--b657952782--0:176:1000280:247|251|254,00000247--b657952782--0,00000247,0,176,86692470217,1000280,83,1,2,1000280|1000299,0,1,0,0,1,0
00000247--b657952782--0:185:1000292:258|261,00000247--b657952782--0,00000247,0,185,87592812113,1000292,74,1,2,1000292|1000317,0,1,0,0,1,0
00000247--b657952782--0:191:1000316:281|285,00000247--b657952782--0,00000247,0,191,88192920387,1000316,64,1,2,1000316|1000328,0,1,0,0,1,0
00000247--b657952782--0:196:1000293:259|264,00000247--b657952782--0,00000247,0,196,88693078764,1000293,45,1,2,1000293|1000335,0,1,0,0,1,0
00000247--b657952782--0:196:1000301:270|271,00000247--b657952782--0,00000247,0,196,88693078764,1000301,36,1,2,1000301|1000336,0,1,0,0,1,0
00000247--b657952782--0:206:1000315:280|281,00000247--b657952782--0,00000247,0,206,89692976193,1000315,82,1,2,1000315|1000350,0,1,0,0,1,0
00000247--b657952782--0:211:1000328:273|285|301,00000247--b657952782--0,00000247,0,211,90192807889,1000328,53,1,2,1000328|1000358,0,1,0,0,1,0
00000247--b657952782--0:213:1000315:280|281,00000247--b657952782--0,00000247,0,213,90393193824,1000315,82,1,2,1000315|1000360,0,1,0,0,1,0
00000247--b657952782--0:213:1000328:273|285,00000247--b657952782--0,00000247,0,213,90393193824,1000328,53,1,2,1000328|1000358,0,1,0,1,1,0
00000247--b657952782--0:239:1000343:304|340,00000247--b657952782--0,00000247,0,239,92992285335,1000343,52,1,2,1000343|1000398,0,1,0,0,1,0
00000247--b657952782--0:244:1000374:331|347,00000247--b657952782--0,00000247,0,244,93484373268,1000374,64,1,2,1000374|1000405,0,1,0,0,1,0
00000247--b657952782--0:249:1000351:311|361,00000247--b657952782--0,00000247,0,249,93983331259,1000351,80,1,2,1000351|1000411,0,1,0,0,1,0
00000247--b657952782--0:250:1000370:327|329,00000247--b657952782--0,00000247,0,250,94092618441,1000370,95,1,2,1000370|1000414,0,1,0,0,1,0
00000247--b657952782--0:275:1000407:360|384,00000247--b657952782--0,00000247,0,275,96582882725,1000407,79,1,2,1000407|1000452,0,1,0,0,1,0
00000247--b657952782--0:288:1000463:409|413,00000247--b657952782--0,00000247,0,288,97882920667,1000463,41,1,2,1000463|1000468,0,1,0,0,1,0
00000247--b657952782--0:311:1000471:417|423,00000247--b657952782--0,00000247,0,311,100182780319,1000471,83,1,2,1000471|1000484,0,1,0,0,1,0
00000247--b657952782--0:319:1000434:383|388,00000247--b657952782--0,00000247,0,319,100982748442,1000434,43,1,2,1000434|1000494,0,1,0,0,1,0
00000247--b657952782--0:339:1000504:449|455,00000247--b657952782--0,00000247,0,339,102982635628,1000504,50,1,2,1000504|1000528,0,1,0,0,1,0
00000247--b657952782--0:342:1000512:456|461,00000247--b657952782--0,00000247,0,342,103283359511,1000512,61,1,2,1000512|1000537,0,1,0,0,1,0
00000247--b657952782--0:348:1000533:461|475,00000247--b657952782--0,00000247,0,348,103883427449,1000533,48,1,2,1000512|1000533,0,1,0,1,1,0
00000247--b657952782--0:351:1000512:456|461|475,00000247--b657952782--0,00000247,0,351,104182800193,1000512,61,1,2,1000512|1000547,0,1,0,0,1,0
00000247--b657952782--0:353:1000526:470|484,00000247--b657952782--0,00000247,0,353,104382909620,1000526,79,1,2,1000526|1000551,0,1,0,0,1,0
00000247--b657952782--0:380:1000512:456|461,00000247--b657952782--0,00000247,0,380,107082980404,1000512,61,1,2,1000512|1000590,0,1,0,0,1,0
00000247--b657952782--0:380:1000580:518|519,00000247--b657952782--0,00000247,0,380,107082980404,1000580,66,1,2,1000580|1000591,0,1,0,0,1,0
00000247--b657952782--0:392:1000591:519|532,00000247--b657952782--0,00000247,0,392,108284346182,1000591,83,1,2,1000591|1000611,0,1,0,0,1,0
00000247--b657952782--0:394:1000504:449|521,00000247--b657952782--0,00000247,0,394,108482853123,1000504,50,1,2,1000504|1000612,0,1,0,0,1,0
00000247--b657952782--0:405:1000504:449|521,00000247--b657952782--0,00000247,0,405,109583205707,1000504,50,1,2,1000504|1000624,0,1,0,0,1,0
00000247--b657952782--0:425:1000611:532|553,00000247--b657952782--0,00000247,0,425,111583273232,1000611,33,1,2,1000611|1000643,0,1,0,0,1,0
00000247--b657952782--0:432:1000627:559|570,00000247--b657952782--0,00000247,0,432,112283289067,1000627,68,1,2,1000627|1000656,0,1,0,0,1,0
00000247--b657952782--0:464:1000681:609|617|618,00000247--b657952782--0,00000247,0,464,115483455255,1000681,37,1,2,1000681|1000698,0,1,0,0,1,0
00000247--b657952782--0:467:1000667:595|605,00000247--b657952782--0,00000247,0,467,115782711228,1000667,40,1,2,1000667|1000705,0,1,0,0,1,0
00000247--b657952782--0:470:1000681:609|617|618,00000247--b657952782--0,00000247,0,470,116082777909,1000681,37,1,2,1000681|1000707,0,1,0,1,1,0
00000247--b657952782--0:476:1000667:595|605,00000247--b657952782--0,00000247,0,476,116683346106,1000667,40,1,2,1000667|1000719,0,1,0,0,1,0
00000247--b657952782--0:485:1000629:561|642,00000247--b657952782--0,00000247,0,485,117583359423,1000629,73,1,2,1000629|1000732,0,1,0,0,1,0
00000247--b657952782--0:485:1000667:595|605,00000247--b657952782--0,00000247,0,485,117583359423,1000667,40,1,2,1000667|1000731,0,1,0,0,1,0
00000247--b657952782--0:493:1000667:595|605,00000247--b657952782--0,00000247,0,493,118382503761,1000667,40,1,2,1000667|1000741,0,1,0,1,1,0
00000247--b657952782--0:497:1000627:559|570,00000247--b657952782--0,00000247,0,497,118782294924,1000627,68,1,2,1000627|1000644,0,1,0,0,1,0
00000247--b657952782--0:499:1000627:570|642,00000247--b657952782--0,00000247,0,499,118982875855,1000627,68,1,2,1000627|1000753,0,1,0,1,1,0
00000247--b657952782--0:499:1000644:559|575,00000247--b657952782--0,00000247,0,499,118982875855,1000644,44,1,2,1000627|1000644,0,1,0,0,1,0
00000247--b657952782--0:512:1000658:588|674,00000247--b657952782--0,00000247,0,512,120282563965,1000658,66,1,2,1000658|1000769,0,1,0,0,1,0
00000247--b657952782--0:520:1000778:694|695,00000247--b657952782--0,00000247,0,520,121083139637,1000778,42,1,2,1000778|1000785,0,1,0,0,1,0
00000247--b657952782--0:528:1000681:613|666,00000247--b657952782--0,00000247,0,528,121882748525,1000681,37,1,2,1000681|1000791,0,1,0,0,1,0
00000247--b657952782--0:533:1000768:685|699,00000247--b657952782--0,00000247,0,533,122382806003,1000768,67,1,2,1000768|1000799,0,1,0,0,1,0
00000247--b657952782--0:543:1000796:710|722,00000247--b657952782--0,00000247,0,543,123382372476,1000796,91,1,2,1000796|1000814,0,1,0,1,1,0
00000247--b657952782--0:544:1000814:710|727,00000247--b657952782--0,00000247,0,544,123483333744,1000814,82,1,2,1000796|1000814,0,1,0,1,1,0
00000247--b657952782--0:544:1000815:728|729,00000247--b657952782--0,00000247,0,544,123483333744,1000815,68,1,2,1000814|1000815,0,1,0,1,1,0
00000247--b657952782--0:545:1000681:613|713,00000247--b657952782--0,00000247,0,545,123683379121,1000681,37,1,2,1000681|1000825,0,1,0,0,1,0
00000247--b657952782--0:545:1000694:621|666|702,00000247--b657952782--0,00000247,0,545,123683379121,1000694,77,1,2,1000694|1000822,0,1,0,1,1,0
00000247--b657952782--0:545:1000739:659|723,00000247--b657952782--0,00000247,0,545,123683379121,1000739,85,1,2,1000739|1000827,0,1,0,0,1,0
00000247--b657952782--0:545:1000765:682|715,00000247--b657952782--0,00000247,0,545,123683379121,1000765,38,1,2,1000765|1000826,0,1,0,0,1,0
00000247--b657952782--0:545:1000768:685|699,00000247--b657952782--0,00000247,0,545,123683379121,1000768,67,1,2,1000768|1000824,0,1,0,0,1,0
00000247--b657952782--0:545:1000785:694|707,00000247--b657952782--0,00000247,0,545,123683379121,1000785,62,1,2,1000785|1000823,0,1,0,0,1,0
00000247--b657952782--0:545:1000796:722|727,00000247--b657952782--0,00000247,0,545,123683379121,1000796,91,1,2,1000796|1000828,0,1,0,0,1,0
00000247--b657952782--0:545:1000814:710|728,00000247--b657952782--0,00000247,0,545,123683379121,1000814,82,1,2,1000814|1000829,0,1,0,0,1,0
00000247--b657952782--0:552:1000796:722|727|736,00000247--b657952782--0,00000247,0,552,124382783467,1000796,91,1,2,1000796|1000838,0,1,0,0,1,0
00000247--b657952782--0:555:1000815:710|728|729,00000247--b657952782--0,00000247,0,555,124684103374,1000815,68,1,2,1000815|1000842,0,1,0,0,1,0
00000247--b657952782--0:556:1000768:685|699,00000247--b657952782--0,00000247,0,556,124782934460,1000768,67,1,2,1000768|1000845,0,1,0,0,1,0
00000247--b657952782--0:569:1000847:748|757,00000247--b657952782--0,00000247,0,569,126084560113,1000847,33,1,2,1000847|1000854,0,1,0,1,1,0
00000247--b657952782--0:572:1000854:748|755|762,00000247--b657952782--0,00000247,0,572,126383331240,1000854,57,1,2,1000854|1000862,0,1,0,0,1,0
00000247--b657952782--0:578:1000796:722|727|728,00000247--b657952782--0,00000247,0,578,126982474003,1000796,91,1,2,1000796|1000815,0,1,0,1,1,0
00000247--b657952782--0:578:1000843:745|765,00000247--b657952782--0,00000247,0,578,126982474003,1000843,50,1,2,1000843|1000871,0,1,0,0,1,0
00000247--b657952782--0:583:1000780:696|774,00000247--b657952782--0,00000247,0,583,127482847157,1000780,86,1,2,1000780|1000880,0,1,0,0,1,0
00000247--b657952782--0:583:1000854:748|755,00000247--b657952782--0,00000247,0,583,127482847157,1000854,57,1,2,1000847|1000854,0,1,0,0,1,0
00000247--b657952782--0:587:1000857:758|761,00000247--b657952782--0,00000247,0,587,127882930029,1000857,52,1,2,1000845|1000857,0,1,0,0,1,0
00000247--b657952782--0:593:1000845:699|761,00000247--b657952782--0,00000247,0,593,128483242928,1000845,45,1,2,1000845|1000888,0,1,0,0,1,0
00000247--b657952782--0:598:1000843:745|765|786,00000247--b657952782--0,00000247,0,598,128983293189,1000843,50,1,2,1000843|1000904,0,1,0,1,1,0
00000247--b657952782--0:598:1000854:755|797,00000247--b657952782--0,00000247,0,598,128983293189,1000854,57,1,2,1000854|1000906,0,1,0,0,1,0
00000247--b657952782--0:602:1000890:787|803,00000247--b657952782--0,00000247,0,602,129383580732,1000890,84,1,2,1000890|1000913,0,1,0,0,1,0
00000247--b657952782--0:605:1000843:745|765|786,00000247--b657952782--0,00000247,0,605,129682841267,1000843,50,1,2,1000843|1000918,0,1,0,0,1,0
00000247--b657952782--0:606:1000847:748|757,00000247--b657952782--0,00000247,0,606,129782675612,1000847,33,1,2,1000847|1000854,0,1,0,1,1,0
00000247--b657952782--0:606:1000854:755|762,00000247--b657952782--0,00000247,0,606,129782675612,1000854,57,1,2,1000854|1000906,0,1,0,0,1,0
00000247--b657952782--0:612:1000864:764|778,00000247--b657952782--0,00000247,0,612,130383134303,1000864,72,1,2,1000864|1000931,0,1,0,0,1,0
00000247--b657952782--0:612:1000890:787|803,00000247--b657952782--0,00000247,0,612,130383134303,1000890,84,1,2,1000890|1000933,0,1,0,0,1,0
00000247--b657952782--0:612:1000896:793|801,00000247--b657952782--0,00000247,0,612,130383134303,1000896,54,1,2,1000896|1000914,0,1,0,0,1,0
00000247--b657952782--0:612:1000906:762|797|806,00000247--b657952782--0,00000247,0,612,130383134303,1000906,51,1,2,1000906|1000932,0,1,0,1,1,0
00000247--b657952782--0:616:1000916:797|809,00000247--b657952782--0,00000247,0,616,130782797571,1000916,71,1,2,1000916|1000939,0,1,0,0,1,0
00000247--b657952782--0:618:1000906:762|806|822,00000247--b657952782--0,00000247,0,618,130984893921,1000906,51,1,2,1000906|1000936,0,1,0,0,1,0
00000247--b657952782--1:6:1000005:6|8,00000247--b657952782--1,00000247,1,6,131683449293,1000005,37,1,2,1000005|1000029,0,1,0,0,1,0
00000247--b657952782--1:6:1000011:12|23,00000247--b657952782--1,00000247,1,6,131683449293,1000011,43,1,2,1000011|1000035,0,1,0,0,1,0
00000247--b657952782--1:9:1000005:6|10|12,00000247--b657952782--1,00000247,1,9,131982526730,1000005,37,1,2,1000005|1000040,0,1,0,1,1,0
00000247--b657952782--1:11:1000017:18|26,00000247--b657952782--1,00000247,1,11,132182546408,1000017,49,1,2,1000017|1000031,0,1,0,0,1,0
00000247--b657952782--1:22:1000029:8|37,00000247--b657952782--1,00000247,1,22,133282981730,1000029,61,1,2,1000001|1000029,0,1,0,0,1,0
00000247--b657952782--1:25:1000031:26|31,00000247--b657952782--1,00000247,1,25,133582683463,1000031,63,1,2,1000017|1000031,0,1,0,0,1,0
00000247--b657952782--1:28:1000012:14|52,00000247--b657952782--1,00000247,1,28,133882744254,1000012,44,1,2,1000012|1000063,0,1,0,0,1,0
00000247--b657952782--1:34:1000063:14|52|57,00000247--b657952782--1,00000247,1,34,134482835371,1000063,95,1,2,1000063|1000073,0,1,0,0,1,0
00000247--b657952782--1:56:1000054:49|66|68,00000247--b657952782--1,00000247,1,56,136682902901,1000054,86,1,2,1000054|1000099,0,1,0,0,1,0
00000247--b657952782--1:57:1000054:49|66,00000247--b657952782--1,00000247,1,57,136782450888,1000054,86,1,2,1000054|1000097,0,1,0,1,1,0
00000247--b657952782--1:63:1000085:75|86,00000247--b657952782--1,00000247,1,63,137384591108,1000085,69,1,2,1000054|1000085,0,1,0,1,1,0
00000247--b657952782--1:69:1000054:49|66|75,00000247--b657952782--1,00000247,1,69,137983194126,1000054,86,1,2,1000054|1000126,0,1,0,1,1,0
00000247--b657952782--1:70:1000112:101|108,00000247--b657952782--1,00000247,1,70,138083079876,1000112,93,1,2,1000112|1000127,0,1,0,0,1,0
00000247--b657952782--1:71:1000107:96|107,00000247--b657952782--1,00000247,1,71,138182964539,1000107,87,1,2,1000106|1000107,0,1,0,0,1,0
00000247--b657952782--1:77:1000112:101|113|115,00000247--b657952782--1,00000247,1,77,138782450780,1000112,93,1,2,1000107|1000112,0,1,0,1,1,0
00000247--b657952782--1:79:1000107:96|108|115,00000247--b657952782--1,00000247,1,79,138982943662,1000107,87,1,2,1000107|1000112,0,1,0,0,1,0
00000247--b657952782--1:79:1000130:117|126,00000247--b657952782--1,00000247,1,79,138982943662,1000130,62,1,2,1000130|1000144,0,1,0,0,1,0
00000247--b657952782--1:88:1000145:131|132|141,00000247--b657952782--1,00000247,1,88,139883389345,1000145,74,1,2,1000145|1000162,0,1,0,0,1,0
00000247--b657952782--1:91:1000145:131|140|141,00000247--b657952782--1,00000247,1,91,140182896633,1000145,74,1,2,1000145|1000167,0,1,0,1,1,0
00000247--b657952782--1:94:1000131:118|122|147,00000247--b657952782--1,00000247,1,94,140484096777,1000131,65,1,2,1000131|1000168,0,1,0,1,1,0
00000247--b657952782--1:99:1000170:153|155,00000247--b657952782--1,00000247,1,99,140982509020,1000170,57,1,2,1000170|1000176,0,1,0,0,1,0
00000247--b657952782--1:111:1000149:135|163,00000247--b657952782--1,00000247,1,111,142183904225,1000149,78,1,2,1000149|1000190,0,1,0,0,1,0
00000247--b657952782--1:119:1000188:170|172,00000247--b657952782--1,00000247,1,119,142982915862,1000188,41,1,2,1000188|1000197,0,1,0,0,1,0
00000247--b657952782--1:121:1000149:135|163,00000247--b657952782--1,00000247,1,121,143182902539,1000149,78,1,2,1000149|1000200,0,1,0,0,1,0
00000247--b657952782--1:124:1000158:145|169,00000247--b657952782--1,00000247,1,124,143473145359,1000158,89,1,2,1000158|1000208,0,1,0,0,1,0
00000247--b657952782--1:153:1000182:165|167,00000247--b657952782--1,00000247,1,153,146373201946,1000182,35,1,2,1000182|1000239,0,1,0,0,1,0
00000247--b657952782--1:182:1000246:222|233,00000247--b657952782--1,00000247,1,182,149272427962,1000246,95,1,2,1000246|1000276,0,1,0,0,1,0
00000247--b657952782--1:192:1000246:222|233|251,00000247--b657952782--1,00000247,1,192,150272758717,1000246,95,1,2,1000246|1000284,0,1,0,1,1,0
00000247--b657952782--1:242:1000304:275|293,00000247--b657952782--1,00000247,1,242,155272579527,1000304,60,1,2,1000304|1000325,0,1,0,0,1,0
00000247--b657952782--1:245:1000283:255|259,00000247--b657952782--1,00000247,1,245,155572488164,1000283,32,1,2,1000283|1000314,0,1,0,0,1,0
00000247--b657952782--1:249:1000304:275|293,00000247--b657952782--1,00000247,1,249,155972791920,1000304,60,1,2,1000304|1000334,0,1,0,0,1,0
00000247--b657952782--1:279:1000335:307|311|317,00000247--b657952782--1,00000247,1,279,158962687008,1000335,63,1,2,1000335|1000362,0,1,0,0,1,0
00000247--b657952782--1:283:1000318:289|293,00000247--b657952782--1,00000247,1,283,159363303755,1000318,56,1,2,1000318|1000368,0,1,0,0,1,0
00000247--b657952782--1:285:1000335:307|311|317,00000247--b657952782--1,00000247,1,285,159563676482,1000335,63,1,2,1000335|1000374,0,1,0,0,1,0
00000247--b657952782--1:290:1000318:289|293,00000247--b657952782--1,00000247,1,290,160063016991,1000318,56,1,2,1000318|1000379,0,1,0,0,1,0
00000247--b657952782--1:293:1000354:323|327,00000247--b657952782--1,00000247,1,293,160362808953,1000354,73,1,2,1000354|1000386,0,1,0,0,1,0
00000247--b657952782--1:298:1000346:318|344,00000247--b657952782--1,00000247,1,298,160862893887,1000346,84,1,2,1000346|1000390,0,1,0,0,1,0
00000247--b657952782--1:326:1000423:382|385,00000247--b657952782--1,00000247,1,326,163662706658,1000423,48,1,2,1000423|1000441,0,1,0,1,1,0
00000247--b657952782--1:326:1000427:386|387,00000247--b657952782--1,00000247,1,326,163662706658,1000427,89,1,2,1000423|1000427,0,1,0,0,1,0
00000247--b657952782--1:346:1000467:425|428,00000247--b657952782--1,00000247,1,346,165662790262,1000467,76,1,2,1000463|1000467,0,1,0,0,1,0
00000247--b657952782--1:350:1000459:417|419|429,00000247--b657952782--1,00000247,1,350,166063760781,1000459,81,1,2,1000459|1000484,0,1,0,1,1,0
00000247--b657952782--1:356:1000463:421|424|425,00000247--b657952782--1,00000247,1,356,166663445733,1000463,56,1,2,1000463|1000502,0,1,0,0,1,0
