family_id,key,route,segment,raw_pair,parent_member_sets,split_count,rejoin_count,median_split_interval_s,max_split_interval_s,median_rejoin_latency_s,pid_births,representative_retained,boundary_causes,publication_visible,internal_only
00000285--27dca1de75--33:45|50,00000285--27dca1de75--33,00000285,33,45|50,45|50|103;45|50|56,2,0,6.200479022,6.200479022,,2,0,"{""DISTANCE_GROWTH"":1,""LATERAL_DIAMETER"":1}",2,0
00000285--27dca1de75--33:61|105,00000285--27dca1de75--33,00000285,33,61|105,61|105,4,4,1.699995837,3.299869394,0.3499753325,4,4,"{""LATERAL_GROWTH"":4}",4,0
00000285--27dca1de75--5:4|29,00000285--27dca1de75--5,00000285,5,4|29,4|29,2,2,2.099427749,2.099427749,1.8999526850000001,2,2,"{""LATERAL_DIAMETER"":1,""LATERAL_GROWTH"":1}",2,0
00000285--27dca1de75--6:156|159,00000285--27dca1de75--6,00000285,6,156|159,156|159,2,1,0.599907401,0.599907401,0.399758151,2,2,"{""DISTANCE_GROWTH"":1,""LATERAL_GROWTH"":1}",2,0
00000285--27dca1de75--7:228|229,00000285--27dca1de75--7,00000285,7,228|229,228|229,2,2,1.60015144,1.60015144,1.7497280905,2,2,"{""LATERAL_DIAMETER"":2}",2,0
00000285--27dca1de75--8:354|359,00000285--27dca1de75--8,00000285,8,354|359,354|359;354|359|362,2,1,0.500766843,0.500766843,0.101088358,2,2,"{""DISTANCE_GROWTH"":2}",2,0
00000285--27dca1de75--8:71|82,00000285--27dca1de75--8,00000285,8,71|82,71|82,2,1,0.988927727,0.988927727,0.889146368,2,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000285--27dca1de75--9:361|366,00000285--27dca1de75--9,00000285,9,361|366,361|366,2,2,0.401985905,0.401985905,0.2502696645,2,2,"{""DISTANCE_GROWTH"":2}",2,0
00000286--de6bd2c087--11:77|81,00000286--de6bd2c087--11,00000286,11,77|81,77|81,2,1,1.200091464,1.200091464,0.101236611,1,1,"{""DISTANCE_DIAMETER"":1,""DISTANCE_GROWTH"":1}",2,0
00000286--de6bd2c087--12:104|105,00000286--de6bd2c087--12,00000286,12,104|105,104|105,2,2,2.300216152,2.300216152,0.4995660845,2,2,"{""DISTANCE_GROWTH"":2}",2,0
00000286--de6bd2c087--13:178|179,00000286--de6bd2c087--13,00000286,13,178|179,178|179,2,1,2.199412041,2.199412041,0.199853698,2,2,"{""DISTANCE_DIAMETER"":1,""LATERAL_GROWTH"":1}",2,0
00000286--de6bd2c087--13:179|184,00000286--de6bd2c087--13,00000286,13,179|184,178|179|184;179|184,2,0,1.300687844,1.300687844,,1,0,"{""DISTANCE_DIAMETER"":2}",2,0
00000286--de6bd2c087--13:181|191,00000286--de6bd2c087--13,00000286,13,181|191,181|191,2,2,0.600576783,0.600576783,0.349381884,2,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000286--de6bd2c087--13:66|67,00000286--de6bd2c087--13,00000286,13,66|67,66|67,2,2,0.400959155,0.400959155,0.7008111415,2,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000286--de6bd2c087--15:239|243,00000286--de6bd2c087--15,00000286,15,239|243,239|243,2,1,1.397607425,1.397607425,0.298751217,1,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000286--de6bd2c087--15:239|253,00000286--de6bd2c087--15,00000286,15,239|253,239|253,2,1,2.801103589,2.801103589,2.498884211,2,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000286--de6bd2c087--15:273|280,00000286--de6bd2c087--15,00000286,15,273|280,273|280,4,3,0.200096725,0.20966448,0.100842556,4,4,"{""DISTANCE_DIAMETER"":1,""DISTANCE_GROWTH"":3}",4,0
00000286--de6bd2c087--16:101|102,00000286--de6bd2c087--16,00000286,16,101|102,101|102,2,1,1.199505551,1.199505551,0.69951954,2,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000286--de6bd2c087--16:108|112,00000286--de6bd2c087--16,00000286,16,108|112,108|112,2,1,1.100392187,1.100392187,0.300571783,0,1,"{""DISTANCE_DIAMETER"":2}",2,0
00000286--de6bd2c087--16:122|130,00000286--de6bd2c087--16,00000286,16,122|130,122|130,3,2,1.3500601465,2.099617844,0.34980652050000005,3,3,"{""DISTANCE_DIAMETER"":3}",3,0
00000286--de6bd2c087--16:143|158,00000286--de6bd2c087--16,00000286,16,143|158,143|158,2,1,0.499754645,0.499754645,0.300351688,2,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000286--de6bd2c087--16:153|161,00000286--de6bd2c087--16,00000286,16,153|161,153|161,2,1,1.693192546,1.693192546,1.200599179,1,1,"{""DISTANCE_DIAMETER"":2}",2,0
00000286--de6bd2c087--16:155|160,00000286--de6bd2c087--16,00000286,16,155|160,155|160,2,1,0.797801172,0.797801172,0.297467461,1,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000286--de6bd2c087--16:155|161,00000286--de6bd2c087--16,00000286,16,155|161,155|161,2,1,1.500589992,1.500589992,0.992927078,1,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000286--de6bd2c087--16:6|11,00000286--de6bd2c087--16,00000286,16,6|11,6|11,2,1,1.098671872,1.098671872,0.298735677,2,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000286--de6bd2c087--16:73|80,00000286--de6bd2c087--16,00000286,16,73|80,73|80,2,1,0.499578958,0.499578958,0.299453392,1,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000286--de6bd2c087--16:89|98,00000286--de6bd2c087--16,00000286,16,89|98,89|98,2,1,1.99976634,1.99976634,1.60003608,2,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000286--de6bd2c087--17:287|301,00000286--de6bd2c087--17,00000286,17,287|301,287|301,3,3,0.7000843815,0.79995667,0.499518802,0,2,"{""DISTANCE_DIAMETER"":3}",3,0
00000286--de6bd2c087--17:300|302,00000286--de6bd2c087--17,00000286,17,300|302,300|302,3,3,0.7999386635,0.900033376,0.400276721,3,3,"{""DISTANCE_DIAMETER"":3}",3,0
00000286--de6bd2c087--18:95|104,00000286--de6bd2c087--18,00000286,18,95|104,95|104,2,1,1.09978216,1.09978216,0.699686204,2,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000286--de6bd2c087--19:261|270,00000286--de6bd2c087--19,00000286,19,261|270,261|270,2,1,0.400732381,0.400732381,0.29988111,2,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000286--de6bd2c087--19:323|329,00000286--de6bd2c087--19,00000286,19,323|329,323|329,2,1,0.798540478,0.798540478,0.598848088,1,1,"{""DISTANCE_DIAMETER"":2}",2,0
00000286--de6bd2c087--20:346|347,00000286--de6bd2c087--20,00000286,20,346|347,346|347,2,1,0.708157291,0.708157291,0.608334488,2,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000286--de6bd2c087--24:270|281,00000286--de6bd2c087--24,00000286,24,270|281,270|281,2,1,1.089904452,1.089904452,0.389411986,2,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000286--de6bd2c087--24:425|442,00000286--de6bd2c087--24,00000286,24,425|442,425|442,2,1,0.489237663,0.489237663,0.289200234,2,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000286--de6bd2c087--25:32|46,00000286--de6bd2c087--25,00000286,25,32|46,32|46,2,1,0.39887239,0.39887239,0.298239308,2,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000286--de6bd2c087--25:373|383,00000286--de6bd2c087--25,00000286,25,373|383,373|383,2,1,2.991152281,2.991152281,2.090494197,2,2,"{""LATERAL_GROWTH"":1,""OTHER_STATIONARY_MOVING"":1}",2,0
00000286--de6bd2c087--25:403|406,00000286--de6bd2c087--25,00000286,25,403|406,403|406;403|406|409,2,0,0.399458874,0.399458874,,2,1,"{""DISTANCE_DIAMETER"":1,""DISTANCE_GROWTH"":1}",2,0
00000286--de6bd2c087--25:405|411,00000286--de6bd2c087--25,00000286,25,405|411,405|411,2,1,1.299412515,1.299412515,1.199813915,2,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000286--de6bd2c087--26:206|220,00000286--de6bd2c087--26,00000286,26,206|220,206|220,2,1,2.900264196,2.900264196,2.700218416,2,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000286--de6bd2c087--26:219|223,00000286--de6bd2c087--26,00000286,26,219|223,219|223,2,1,0.200191348,0.200191348,0.099951898,2,2,"{""DISTANCE_DIAMETER"":1,""DISTANCE_GROWTH"":1}",2,0
00000286--de6bd2c087--26:248|249,00000286--de6bd2c087--26,00000286,26,248|249,248|249,2,1,0.900149825,0.900149825,0.299866342,2,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000286--de6bd2c087--26:309|321,00000286--de6bd2c087--26,00000286,26,309|321,309|321,2,1,0.31076684,0.31076684,0.109283944,2,2,"{""DISTANCE_GROWTH"":1,""LATERAL_DIAMETER"":1}",2,0
00000286--de6bd2c087--26:358|360,00000286--de6bd2c087--26,00000286,26,358|360,358|360,2,2,0.799606197,0.799606197,0.3998982845,2,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000286--de6bd2c087--26:413|415,00000286--de6bd2c087--26,00000286,26,413|415,413|415,2,1,0.399963434,0.399963434,0.300397939,2,2,"{""DISTANCE_DIAMETER"":1,""DISTANCE_GROWTH"":1}",2,0
00000286--de6bd2c087--27:152|157,00000286--de6bd2c087--27,00000286,27,152|157,152|157,2,1,2.300603706,2.300603706,1.900246955,2,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000286--de6bd2c087--27:157|174,00000286--de6bd2c087--27,00000286,27,157|174,157|174,2,1,0.399438873,0.399438873,0.298577398,2,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000286--de6bd2c087--27:166|181,00000286--de6bd2c087--27,00000286,27,166|181,166|181,2,1,2.299709153,2.299709153,0.299892626,1,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000286--de6bd2c087--27:179|191,00000286--de6bd2c087--27,00000286,27,179|191,179|191,2,2,1.300566171,1.300566171,0.7997772790000001,1,1,"{""DISTANCE_DIAMETER"":2}",2,0
00000286--de6bd2c087--27:183|192,00000286--de6bd2c087--27,00000286,27,183|192,183|192,2,1,0.599381696,0.599381696,0.499348776,1,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000286--de6bd2c087--27:184|203,00000286--de6bd2c087--27,00000286,27,184|203,184|203,2,1,1.201106824,1.201106824,0.700460458,2,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000286--de6bd2c087--27:192|214,00000286--de6bd2c087--27,00000286,27,192|214,192|214,2,1,0.701090243,0.701090243,0.300087732,2,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000286--de6bd2c087--27:218|221,00000286--de6bd2c087--27,00000286,27,218|221,218|221,2,1,1.499756087,1.499756087,0.30071576,1,1,"{""DISTANCE_DIAMETER"":2}",2,0
00000286--de6bd2c087--27:230|233,00000286--de6bd2c087--27,00000286,27,230|233,230|233,2,1,1.70030333,1.70030333,0.300194185,1,1,"{""DISTANCE_DIAMETER"":2}",2,0
00000286--de6bd2c087--27:386|389,00000286--de6bd2c087--27,00000286,27,386|389,386|389,2,1,1.10902733,1.10902733,1.009602972,1,2,"{""DISTANCE_DIAMETER"":1,""DISTANCE_GROWTH"":1}",2,0
00000286--de6bd2c087--27:84|95,00000286--de6bd2c087--27,00000286,27,84|95,84|95,2,1,0.899732437,0.899732437,0.699951986,1,1,"{""DISTANCE_DIAMETER"":2}",2,0
00000286--de6bd2c087--27:88|96,00000286--de6bd2c087--27,00000286,27,88|96,88|96,3,2,0.699862376,1.000125395,0.30060523299999997,3,3,"{""DISTANCE_DIAMETER"":3}",3,0
00000286--de6bd2c087--29:315|317,00000286--de6bd2c087--29,00000286,29,315|317,315|317,2,2,0.499747974,0.499747974,0.25140417800000003,1,2,"{""DISTANCE_GROWTH"":2}",2,0
00000286--de6bd2c087--31:150|176,00000286--de6bd2c087--31,00000286,31,150|176,150|176,2,2,0.399773961,0.399773961,0.850345193,2,2,"{""DISTANCE_GROWTH"":2}",2,0
00000286--de6bd2c087--31:197|200,00000286--de6bd2c087--31,00000286,31,197|200,197|200,2,1,0.700246735,0.700246735,0.300236123,2,2,"{""DISTANCE_GROWTH"":1,""LATERAL_DIAMETER"":1}",2,0
00000286--de6bd2c087--34:168|172,00000286--de6bd2c087--34,00000286,34,168|172,168|172,2,1,1.800733485,1.800733485,0.900519397,1,2,"{""DISTANCE_DIAMETER"":1,""DISTANCE_GROWTH"":1}",2,0
00000286--de6bd2c087--34:435|436,00000286--de6bd2c087--34,00000286,34,435|436,435|436,2,2,3.400005039,3.400005039,2.1040919385,2,2,"{""DISTANCE_DIAMETER"":1,""LATERAL_DIAMETER"":1}",2,0
0000028b--ca855432c0--10:43|49,0000028b--ca855432c0--10,0000028b,10,43|49,43|49,2,1,1.099962167,1.099962167,0.399528077,2,2,"{""LATERAL_DIAMETER"":2}",2,0
0000028b--ca855432c0--10:459|460,0000028b--ca855432c0--10,0000028b,10,459|460,459|460,2,1,0.199986576,0.199986576,0.099495856,1,1,"{""DISTANCE_GROWTH"":2}",2,0
0000028b--ca855432c0--24:236|238,0000028b--ca855432c0--24,0000028b,24,236|238,236|238,2,2,0.899447992,0.899447992,0.6543626895,2,2,"{""DISTANCE_DIAMETER"":2}",2,0
0000028b--ca855432c0--33:208|210,0000028b--ca855432c0--33,0000028b,33,208|210,208|210;208|210|216,2,1,1.0997299,1.0997299,0.30012733,2,1,"{""DISTANCE_DIAMETER"":1,""DISTANCE_GROWTH"":1}",2,0
0000028b--ca855432c0--58:185|205,0000028b--ca855432c0--58,0000028b,58,185|205,185|205,2,1,0.39838875,0.39838875,0.29796543,2,2,"{""DISTANCE_DIAMETER"":2}",2,0
0000028b--ca855432c0--58:260|273,0000028b--ca855432c0--58,0000028b,58,260|273,260|273,2,2,0.799903583,0.799903583,0.4503486255,2,2,"{""DISTANCE_DIAMETER"":1,""DISTANCE_GROWTH"":1}",2,0
0000028b--ca855432c0--58:530|531,0000028b--ca855432c0--58,0000028b,58,530|531,530|531,3,2,0.7999269785,0.800046925,0.550896585,3,3,"{""DISTANCE_DIAMETER"":3}",3,0
0000028b--ca855432c0--58:6|23,0000028b--ca855432c0--58,0000028b,58,6|23,6|23,3,2,0.949316692,1.097820361,0.499121115,1,2,"{""DISTANCE_DIAMETER"":1,""DISTANCE_GROWTH"":2}",3,0
0000028b--ca855432c0--58:772|773,0000028b--ca855432c0--58,0000028b,58,772|773,772|773,3,2,0.649844086,0.999587695,0.399694184,3,3,"{""DISTANCE_GROWTH"":3}",3,0
0000028b--ca855432c0--58:86|102,0000028b--ca855432c0--58,0000028b,58,86|102,86|102,2,1,1.099976505,1.099976505,0.399640378,2,2,"{""DISTANCE_DIAMETER"":2}",2,0
0000028f--bc6e81a93a--32:334|345,0000028f--bc6e81a93a--32,0000028f,32,334|345,334|345,2,2,0.300865155,0.300865155,0.200785939,2,2,"{""DISTANCE_GROWTH"":2}",2,0
0000028f--bc6e81a93a--32:346|350,0000028f--bc6e81a93a--32,0000028f,32,346|350,346|350,2,1,0.199734546,0.199734546,0.099621,2,2,"{""LATERAL_GROWTH"":2}",2,0
0000028f--bc6e81a93a--32:391|433,0000028f--bc6e81a93a--32,0000028f,32,391|433,391|433,2,1,0.400642759,0.400642759,0.300657485,2,2,"{""DISTANCE_DIAMETER"":1,""DISTANCE_GROWTH"":1}",2,0
0000028f--bc6e81a93a--32:405|406,0000028f--bc6e81a93a--32,0000028f,32,405|406,405|406,2,1,0.99952231,0.99952231,0.599484064,0,2,"{""DISTANCE_DIAMETER"":2}",2,0
0000028f--bc6e81a93a--32:504|505,0000028f--bc6e81a93a--32,0000028f,32,504|505,504|505,3,3,0.7505494645,1.000183126,0.400532451,3,3,"{""DISTANCE_DIAMETER"":1,""DISTANCE_GROWTH"":2}",3,0
0000028f--bc6e81a93a--32:533|537,0000028f--bc6e81a93a--32,0000028f,32,533|537,533|537,2,1,0.700828636,0.700828636,0.299696797,2,2,"{""DISTANCE_DIAMETER"":2}",2,0
0000028f--bc6e81a93a--32:571|594,0000028f--bc6e81a93a--32,0000028f,32,571|594,571|594,2,1,0.599423351,0.599423351,0.500044426,1,2,"{""DISTANCE_DIAMETER"":1,""DISTANCE_GROWTH"":1}",2,0
0000028f--bc6e81a93a--32:5|9,0000028f--bc6e81a93a--32,0000028f,32,5|9,5|9,2,2,0.492855348,0.492855348,0.703548908,2,2,"{""DISTANCE_DIAMETER"":2}",2,0
0000028f--bc6e81a93a--35:262|265,0000028f--bc6e81a93a--35,0000028f,35,262|265,262|265,2,2,1.100653183,1.100653183,0.5497201495,2,2,"{""DISTANCE_DIAMETER"":1,""DISTANCE_GROWTH"":1}",2,0
0000028f--bc6e81a93a--35:268|276,0000028f--bc6e81a93a--35,0000028f,35,268|276,268|276,2,2,0.699040204,0.699040204,0.2994363635,2,2,"{""DISTANCE_DIAMETER"":2}",2,0
0000028f--bc6e81a93a--35:411|412,0000028f--bc6e81a93a--35,0000028f,35,411|412,411|412,2,2,0.200305534,0.200305534,0.10010211599999999,2,2,"{""DISTANCE_GROWTH"":2}",2,0
0000028f--bc6e81a93a--36:278|286,0000028f--bc6e81a93a--36,0000028f,36,278|286,278|286,3,3,0.40033884750000004,0.40048913,0.19990084,2,3,"{""DISTANCE_DIAMETER"":1,""DISTANCE_GROWTH"":2}",3,0
0000028f--bc6e81a93a--36:2|24,0000028f--bc6e81a93a--36,0000028f,36,2|24,2|24,2,1,0.399348226,0.399348226,0.299738754,2,2,"{""DISTANCE_DIAMETER"":2}",2,0
0000028f--bc6e81a93a--36:337|348,0000028f--bc6e81a93a--36,0000028f,36,337|348,337|348,2,1,0.600693512,0.600693512,0.299998411,2,2,"{""DISTANCE_DIAMETER"":2}",2,0
0000028f--bc6e81a93a--36:403|407,0000028f--bc6e81a93a--36,0000028f,36,403|407,401|403|407;403|407,3,2,0.3952633295,0.589711467,0.15135828899999998,3,2,"{""DISTANCE_GROWTH"":3}",3,0
0000028f--bc6e81a93a--36:451|452,0000028f--bc6e81a93a--36,0000028f,36,451|452,451|452,2,1,0.900562344,0.900562344,0.200258952,2,2,"{""DISTANCE_GROWTH"":2}",2,0
0000028f--bc6e81a93a--36:554|565,0000028f--bc6e81a93a--36,0000028f,36,554|565,554|565,2,1,1.199507825,1.199507825,0.699579125,2,2,"{""DISTANCE_DIAMETER"":1,""DISTANCE_GROWTH"":1}",2,0
0000028f--bc6e81a93a--36:613|619,0000028f--bc6e81a93a--36,0000028f,36,613|619,613|619,2,1,0.800495124,0.800495124,0.300173428,2,2,"{""DISTANCE_DIAMETER"":1,""DISTANCE_GROWTH"":1}",2,0
0000028f--bc6e81a93a--36:70|78,0000028f--bc6e81a93a--36,0000028f,36,70|78,70|78,2,2,0.200505368,0.200505368,0.0997527565,2,2,"{""DISTANCE_GROWTH"":2}",2,0
0000028f--bc6e81a93a--37:266|267,0000028f--bc6e81a93a--37,0000028f,37,266|267,266|267,2,1,0.299795986,0.299795986,0.199896558,2,2,"{""DISTANCE_GROWTH"":2}",2,0
0000028f--bc6e81a93a--37:423|430,0000028f--bc6e81a93a--37,0000028f,37,423|430,423|430,2,2,0.800730316,0.800730316,0.600796273,1,2,"{""DISTANCE_DIAMETER"":1,""DISTANCE_GROWTH"":1}",2,0
0000028f--bc6e81a93a--37:443|450,0000028f--bc6e81a93a--37,0000028f,37,443|450,438|443|450;443|450,2,0,1.698654314,1.698654314,,2,2,"{""DISTANCE_DIAMETER"":2}",2,0
0000028f--bc6e81a93a--37:530|531,0000028f--bc6e81a93a--37,0000028f,37,530|531,530|531;530|531|551,2,1,1.201233271,1.201233271,0.700388248,2,2,"{""DISTANCE_DIAMETER"":1,""DISTANCE_GROWTH"":1}",2,0
0000028f--bc6e81a93a--37:533|537,0000028f--bc6e81a93a--37,0000028f,37,533|537,533|537,2,2,1.299562663,1.299562663,0.6002377005,2,2,"{""DISTANCE_GROWTH"":2}",2,0
0000028f--bc6e81a93a--37:83|84,0000028f--bc6e81a93a--37,0000028f,37,83|84,83|84,2,1,1.301554329,1.301554329,0.799515639,0,1,"{""DISTANCE_GROWTH"":2}",2,0
0000028f--bc6e81a93a--37:84|86,0000028f--bc6e81a93a--37,0000028f,37,84|86,83|84|86;84|86,2,1,0.599850866,0.599850866,0.109328827,2,2,"{""DISTANCE_GROWTH"":2}",2,0
0000028f--bc6e81a93a--38:22|31,0000028f--bc6e81a93a--38,0000028f,38,22|31,22|31,3,3,1.300351865,2.300491601,0.599093449,1,2,"{""DISTANCE_GROWTH"":3}",3,0
0000028f--bc6e81a93a--38:22|32,0000028f--bc6e81a93a--38,0000028f,38,22|32,22|32,2,1,0.200747602,0.200747602,0.100582441,2,2,"{""DISTANCE_DIAMETER"":1,""DISTANCE_GROWTH"":1}",2,0
0000028f--bc6e81a93a--38:367|368,0000028f--bc6e81a93a--38,0000028f,38,367|368,367|368,2,2,0.309709592,0.309709592,0.3554671575,2,2,"{""DISTANCE_GROWTH"":2}",2,0
0000028f--bc6e81a93a--38:494|499,0000028f--bc6e81a93a--38,0000028f,38,494|499,494|499,2,1,0.609849295,0.609849295,0.399555266,2,2,"{""DISTANCE_DIAMETER"":2}",2,0
0000028f--bc6e81a93a--38:520|523,0000028f--bc6e81a93a--38,0000028f,38,520|523,520|523,3,2,0.3498904485,0.401765408,0.248963649,2,3,"{""DISTANCE_DIAMETER"":1,""DISTANCE_GROWTH"":2}",3,0
0000028f--bc6e81a93a--38:85|90,0000028f--bc6e81a93a--38,0000028f,38,85|90,85|90,2,1,2.000227033,2.000227033,0.799877098,2,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000292--6d6fbf4d88--17:128|130,00000292--6d6fbf4d88--17,00000292,17,128|130,128|130,2,1,0.900450667,0.900450667,0.600999566,1,1,"{""DISTANCE_DIAMETER"":2}",2,0
00000292--6d6fbf4d88--17:353|360,00000292--6d6fbf4d88--17,00000292,17,353|360,353|360,2,2,0.802003015,0.802003015,0.7988204505000001,2,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000294--307ed6c5e3--0:148|188,00000294--307ed6c5e3--0,00000294,0,148|188,148|188,2,1,1.100777465,1.100777465,0.499613099,2,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000294--307ed6c5e3--0:154|161,00000294--307ed6c5e3--0,00000294,0,154|161,154|161,2,2,4.500023765,4.500023765,0.20019353650000002,2,2,"{""DISTANCE_GROWTH"":1,""LATERAL_DIAMETER"":1}",2,0
00000294--307ed6c5e3--0:191|193,00000294--307ed6c5e3--0,00000294,0,191|193,191|193,2,1,1.500949902,1.500949902,0.700824934,2,2,"{""LATERAL_DIAMETER"":2}",2,0
00000294--307ed6c5e3--0:322|339,00000294--307ed6c5e3--0,00000294,0,322|339,322|339,2,1,0.889349418,0.889349418,0.589401953,2,2,"{""LATERAL_DIAMETER"":2}",2,0
00000294--307ed6c5e3--0:423|424,00000294--307ed6c5e3--0,00000294,0,423|424,423|424,2,1,0.588388137,0.588388137,0.098666228,2,2,"{""DISTANCE_GROWTH"":2}",2,0
00000294--307ed6c5e3--0:501|506,00000294--307ed6c5e3--0,00000294,0,501|506,501|506,2,1,1.399922257,1.399922257,0.401309427,1,2,"{""DISTANCE_GROWTH"":2}",2,0
00000294--307ed6c5e3--0:520|556,00000294--307ed6c5e3--0,00000294,0,520|556,520|556,2,2,0.500392784,0.500392784,0.5502110855,2,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000294--307ed6c5e3--1:108|130,00000294--307ed6c5e3--1,00000294,1,108|130,108|130,2,1,0.599528915,0.599528915,0.499408558,2,2,"{""LATERAL_DIAMETER"":1,""LATERAL_GROWTH"":1}",2,0
00000294--307ed6c5e3--1:115|116,00000294--307ed6c5e3--1,00000294,1,115|116,115|116;51|115|116,2,1,8.190326214,8.190326214,0.600469483,2,2,"{""DISTANCE_GROWTH"":1,""LATERAL_GROWTH"":1}",2,0
00000294--307ed6c5e3--1:158|174,00000294--307ed6c5e3--1,00000294,1,158|174,158|174,2,1,3.400177192,3.400177192,0.10047478,1,2,"{""DISTANCE_DIAMETER"":1,""DISTANCE_GROWTH"":1}",2,0
00000294--307ed6c5e3--1:55|118,00000294--307ed6c5e3--1,00000294,1,55|118,55|58|118;55|58|118|136,2,1,1.698862777,1.698862777,0.599571548,1,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000294--307ed6c5e3--1:55|58,00000294--307ed6c5e3--1,00000294,1,55|58,45|55|58;55|58|91,4,3,1.099772156,1.099880805,0.200382394,4,3,"{""DISTANCE_DIAMETER"":1,""DISTANCE_GROWTH"":1,""LATERAL_GROWTH"":2}",4,0
00000294--307ed6c5e3--1:55|91,00000294--307ed6c5e3--1,00000294,1,55|91,55|58|91,2,1,0.400033053,0.400033053,0.302184066,2,1,"{""LATERAL_GROWTH"":2}",2,0
00000294--307ed6c5e3--1:58|117,00000294--307ed6c5e3--1,00000294,1,58|117,55|58|117,2,1,0.300295448,0.300295448,0.099575305,2,2,"{""LATERAL_GROWTH"":2}",2,0
00000294--307ed6c5e3--1:58|91,00000294--307ed6c5e3--1,00000294,1,58|91,55|58|91;58|91,3,2,1.249901812,1.499566424,0.250162899,2,2,"{""DISTANCE_GROWTH"":1,""LATERAL_GROWTH"":2}",3,0
00000294--307ed6c5e3--10:452|454,00000294--307ed6c5e3--10,00000294,10,452|454,452|454,3,2,1.999721701,2.299372785,1.6000725569999998,3,3,"{""LATERAL_DIAMETER"":3}",3,0
00000294--307ed6c5e3--10:472|489,00000294--307ed6c5e3--10,00000294,10,472|489,472|481|489,2,1,0.498502132,0.498502132,0.298011363,2,2,"{""LATERAL_DIAMETER"":2}",2,0
00000294--307ed6c5e3--12:160|163,00000294--307ed6c5e3--12,00000294,12,160|163,160|163,3,2,0.550037567,0.701083927,0.29994670700000003,3,3,"{""DISTANCE_DIAMETER"":2,""LATERAL_GROWTH"":1}",3,0
00000294--307ed6c5e3--13:427|444,00000294--307ed6c5e3--13,00000294,13,427|444,427|444,2,1,0.901046691,0.901046691,0.800700488,2,2,"{""LATERAL_DIAMETER"":2}",2,0
00000294--307ed6c5e3--16:517|541,00000294--307ed6c5e3--16,00000294,16,517|541,517|541,2,1,1.000527818,1.000527818,0.299702742,2,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000294--307ed6c5e3--18:147|150,00000294--307ed6c5e3--18,00000294,18,147|150,147|150,2,1,1.500234798,1.500234798,0.499709004,1,2,"{""DISTANCE_DIAMETER"":1,""LATERAL_GROWTH"":1}",2,0
00000294--307ed6c5e3--19:719|736,00000294--307ed6c5e3--19,00000294,19,719|736,719|736,2,1,1.410471065,1.410471065,1.310825058,2,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000294--307ed6c5e3--19:759|764,00000294--307ed6c5e3--19,00000294,19,759|764,759|764;759|764|775,2,1,0.79956683,0.79956683,0.499764561,1,2,"{""DISTANCE_GROWTH"":1,""LATERAL_DIAMETER"":1}",2,0
00000294--307ed6c5e3--2:12|40,00000294--307ed6c5e3--2,00000294,2,12|40,12|40,2,1,0.700116862,0.700116862,0.400387826,2,2,"{""DISTANCE_DIAMETER"":1,""OTHER_STATIONARY_MOVING"":1}",2,0
00000294--307ed6c5e3--2:207|218,00000294--307ed6c5e3--2,00000294,2,207|218,207|218;207|218|255,2,2,4.20135476,4.20135476,0.9997469805,2,2,"{""DISTANCE_DIAMETER"":1,""LATERAL_GROWTH"":1}",2,0
