key,policy,scans,aLead_changed_scans,lead_aLead_changed
00000294--307ed6c5e3--10,E3,599,50,0
00000294--307ed6c5e3--10,E4,599,10,0
00000294--307ed6c5e3--10,E5,599,321,0
00000294--307ed6c5e3--11,E,599,21,0
00000294--307ed6c5e3--11,E1,599,47,0
00000294--307ed6c5e3--11,E2,599,21,0
00000294--307ed6c5e3--11,E3,599,21,0
00000294--307ed6c5e3--11,E4,599,0,0
00000294--307ed6c5e3--11,E5,599,132,0
00000294--307ed6c5e3--12,E,599,21,0
00000294--307ed6c5e3--12,E1,599,0,0
00000294--307ed6c5e3--12,E2,599,16,0
00000294--307ed6c5e3--12,E3,599,16,0
00000294--307ed6c5e3--12,E4,599,16,0
00000294--307ed6c5e3--12,E5,599,74,0
00000294--307ed6c5e3--13,E,599,62,0
00000294--307ed6c5e3--13,E1,599,23,0
00000294--307ed6c5e3--13,E2,599,62,0
00000294--307ed6c5e3--13,E3,599,62,0
00000294--307ed6c5e3--13,E4,599,15,0
00000294--307ed6c5e3--13,E5,599,177,0
00000294--307ed6c5e3--14,E,600,0,0
00000294--307ed6c5e3--14,E1,600,0,0
00000294--307ed6c5e3--14,E2,600,0,0
00000294--307ed6c5e3--14,E3,600,0,0
00000294--307ed6c5e3--14,E4,600,0,0
00000294--307ed6c5e3--14,E5,600,40,0
00000294--307ed6c5e3--15,E,600,54,0
00000294--307ed6c5e3--15,E1,600,14,0
00000294--307ed6c5e3--15,E2,600,38,0
00000294--307ed6c5e3--15,E3,600,38,0
00000294--307ed6c5e3--15,E4,600,24,0
00000294--307ed6c5e3--15,E5,600,206,0
00000294--307ed6c5e3--16,E,599,117,0
00000294--307ed6c5e3--16,E1,599,56,0
00000294--307ed6c5e3--16,E2,599,79,0
00000294--307ed6c5e3--16,E3,599,79,0
00000294--307ed6c5e3--16,E4,599,25,0
00000294--307ed6c5e3--16,E5,599,228,0
00000294--307ed6c5e3--17,E,600,47,0
00000294--307ed6c5e3--17,E1,600,21,0
00000294--307ed6c5e3--17,E2,600,42,0
00000294--307ed6c5e3--17,E3,600,42,0
00000294--307ed6c5e3--17,E4,600,0,0
00000294--307ed6c5e3--17,E5,600,458,0
00000294--307ed6c5e3--18,E,600,23,0
00000294--307ed6c5e3--18,E1,600,0,0
00000294--307ed6c5e3--18,E2,600,23,0
00000294--307ed6c5e3--18,E3,600,23,0
00000294--307ed6c5e3--18,E4,600,9,0
00000294--307ed6c5e3--18,E5,600,395,0
00000294--307ed6c5e3--19,E,600,180,0
00000294--307ed6c5e3--19,E1,600,102,0
00000294--307ed6c5e3--19,E2,600,191,0
00000294--307ed6c5e3--19,E3,600,206,0
00000294--307ed6c5e3--19,E4,600,33,0
00000294--307ed6c5e3--19,E5,600,525,0
00000294--307ed6c5e3--2,E,600,74,0
00000294--307ed6c5e3--2,E1,600,0,0
00000294--307ed6c5e3--2,E2,600,74,0
00000294--307ed6c5e3--2,E3,600,74,0
00000294--307ed6c5e3--2,E4,600,0,0
00000294--307ed6c5e3--2,E5,600,429,0
00000294--307ed6c5e3--20,E,600,246,0
00000294--307ed6c5e3--20,E1,600,68,0
00000294--307ed6c5e3--20,E2,600,225,0
00000294--307ed6c5e3--20,E3,600,225,0
00000294--307ed6c5e3--20,E4,600,5,0
00000294--307ed6c5e3--20,E5,600,396,0
00000294--307ed6c5e3--21,E,600,105,0
00000294--307ed6c5e3--21,E1,600,0,0
00000294--307ed6c5e3--21,E2,600,100,0
00000294--307ed6c5e3--21,E3,600,100,0
00000294--307ed6c5e3--21,E4,600,0,0
00000294--307ed6c5e3--21,E5,600,400,10
00000294--307ed6c5e3--22,E,600,0,0
00000294--307ed6c5e3--22,E1,600,0,0
00000294--307ed6c5e3--22,E2,600,0,0
00000294--307ed6c5e3--22,E3,600,0,0
00000294--307ed6c5e3--22,E4,600,0,0
00000294--307ed6c5e3--22,E5,600,233,0
00000294--307ed6c5e3--23,E,600,0,0
00000294--307ed6c5e3--23,E1,600,0,0
00000294--307ed6c5e3--23,E2,600,0,0
00000294--307ed6c5e3--23,E3,600,0,0
00000294--307ed6c5e3--23,E4,600,0,0
00000294--307ed6c5e3--23,E5,600,0,0
00000294--307ed6c5e3--24,E,600,176,0
00000294--307ed6c5e3--24,E1,600,28,0
00000294--307ed6c5e3--24,E2,600,86,0
00000294--307ed6c5e3--24,E3,600,86,0
00000294--307ed6c5e3--24,E4,600,64,0
00000294--307ed6c5e3--24,E5,600,293,0
00000294--307ed6c5e3--25,E,600,99,0
00000294--307ed6c5e3--25,E1,600,0,0
00000294--307ed6c5e3--25,E2,600,0,0
00000294--307ed6c5e3--25,E3,600,0,0
00000294--307ed6c5e3--25,E4,600,0,0
00000294--307ed6c5e3--25,E5,600,383,0
00000294--307ed6c5e3--26,E,600,0,0
00000294--307ed6c5e3--26,E1,600,0,0
00000294--307ed6c5e3--26,E2,600,0,0
00000294--307ed6c5e3--26,E3,600,0,0
00000294--307ed6c5e3--26,E4,600,0,0
00000294--307ed6c5e3--26,E5,600,343,0
00000294--307ed6c5e3--27,E,600,0,0
00000294--307ed6c5e3--27,E1,600,0,0
00000294--307ed6c5e3--27,E2,600,0,0
00000294--307ed6c5e3--27,E3,600,0,0
00000294--307ed6c5e3--27,E4,600,0,0
00000294--307ed6c5e3--27,E5,600,0,0
00000294--307ed6c5e3--28,E,600,80,0
00000294--307ed6c5e3--28,E1,600,59,0
00000294--307ed6c5e3--28,E2,600,80,0
00000294--307ed6c5e3--28,E3,600,80,0
00000294--307ed6c5e3--28,E4,600,58,0
00000294--307ed6c5e3--28,E5,600,271,0
00000294--307ed6c5e3--3,E,600,0,0
00000294--307ed6c5e3--3,E1,600,0,0
00000294--307ed6c5e3--3,E2,600,0,0
00000294--307ed6c5e3--3,E3,600,0,0
00000294--307ed6c5e3--3,E4,600,0,0
00000294--307ed6c5e3--3,E5,600,111,66
00000294--307ed6c5e3--4,E,600,128,0
00000294--307ed6c5e3--4,E1,600,16,0
00000294--307ed6c5e3--4,E2,600,126,0
00000294--307ed6c5e3--4,E3,600,126,0
00000294--307ed6c5e3--4,E4,600,0,0
00000294--307ed6c5e3--4,E5,600,417,0
00000294--307ed6c5e3--5,E,600,24,0
00000294--307ed6c5e3--5,E1,600,0,0
00000294--307ed6c5e3--5,E2,600,14,0
00000294--307ed6c5e3--5,E3,600,14,0
00000294--307ed6c5e3--5,E4,600,0,0
00000294--307ed6c5e3--5,E5,600,263,0
00000294--307ed6c5e3--6,E,600,36,0
00000294--307ed6c5e3--6,E1,600,0,0
00000294--307ed6c5e3--6,E2,600,26,0
00000294--307ed6c5e3--6,E3,600,26,0
00000294--307ed6c5e3--6,E4,600,0,0
00000294--307ed6c5e3--6,E5,600,152,0
00000294--307ed6c5e3--7,E,600,266,0
00000294--307ed6c5e3--7,E1,600,265,0
00000294--307ed6c5e3--7,E2,600,266,0
00000294--307ed6c5e3--7,E3,600,266,0
00000294--307ed6c5e3--7,E4,600,0,0
00000294--307ed6c5e3--7,E5,600,328,0
00000294--307ed6c5e3--8,E,599,12,0
00000294--307ed6c5e3--8,E1,599,0,0
00000294--307ed6c5e3--8,E2,599,11,0
00000294--307ed6c5e3--8,E3,599,11,0
00000294--307ed6c5e3--8,E4,599,4,0
00000294--307ed6c5e3--8,E5,599,180,0
00000294--307ed6c5e3--9,E,599,14,0
00000294--307ed6c5e3--9,E1,599,14,0
00000294--307ed6c5e3--9,E2,599,14,0
00000294--307ed6c5e3--9,E3,599,14,0
00000294--307ed6c5e3--9,E4,599,8,0
00000294--307ed6c5e3--9,E5,599,79,0
00000299--4e4dc57170--0,E,620,32,0
00000299--4e4dc57170--0,E1,620,0,0
00000299--4e4dc57170--0,E2,620,32,0
00000299--4e4dc57170--0,E3,620,32,0
00000299--4e4dc57170--0,E4,620,7,0
00000299--4e4dc57170--0,E5,620,291,210
00000299--4e4dc57170--1,E,600,34,0
00000299--4e4dc57170--1,E1,600,0,0
00000299--4e4dc57170--1,E2,600,34,0
00000299--4e4dc57170--1,E3,600,34,0
00000299--4e4dc57170--1,E4,600,27,0
00000299--4e4dc57170--1,E5,600,392,179
00000299--4e4dc57170--10,E,600,48,0
00000299--4e4dc57170--10,E1,600,11,0
00000299--4e4dc57170--10,E2,600,33,0
00000299--4e4dc57170--10,E3,600,33,0
00000299--4e4dc57170--10,E4,600,14,0
00000299--4e4dc57170--10,E5,600,407,0
00000299--4e4dc57170--11,E,600,74,0
00000299--4e4dc57170--11,E1,600,34,0
00000299--4e4dc57170--11,E2,600,74,0
00000299--4e4dc57170--11,E3,600,74,0
00000299--4e4dc57170--11,E4,600,25,0
00000299--4e4dc57170--11,E5,600,229,0
00000299--4e4dc57170--12,E,600,363,0
00000299--4e4dc57170--12,E1,600,2,0
00000299--4e4dc57170--12,E2,600,335,0
00000299--4e4dc57170--12,E3,600,335,0
00000299--4e4dc57170--12,E4,600,36,0
00000299--4e4dc57170--12,E5,600,308,0
00000299--4e4dc57170--13,E,599,304,0
00000299--4e4dc57170--13,E1,599,274,0
00000299--4e4dc57170--13,E2,599,274,0
00000299--4e4dc57170--13,E3,599,274,0
00000299--4e4dc57170--13,E4,599,0,0
00000299--4e4dc57170--13,E5,599,443,0
00000299--4e4dc57170--14,E,599,0,0
00000299--4e4dc57170--14,E1,599,0,0
00000299--4e4dc57170--14,E2,599,0,0
00000299--4e4dc57170--14,E3,599,0,0
00000299--4e4dc57170--14,E4,599,0,0
00000299--4e4dc57170--14,E5,599,326,0
00000299--4e4dc57170--15,E,599,0,0
00000299--4e4dc57170--15,E1,599,0,0
00000299--4e4dc57170--15,E2,599,0,0
00000299--4e4dc57170--15,E3,599,0,0
00000299--4e4dc57170--15,E4,599,0,0
00000299--4e4dc57170--15,E5,599,88,0
00000299--4e4dc57170--16,E,599,35,0
00000299--4e4dc57170--16,E1,599,15,0
00000299--4e4dc57170--16,E2,599,24,0
00000299--4e4dc57170--16,E3,599,24,0
00000299--4e4dc57170--16,E4,599,0,0
00000299--4e4dc57170--16,E5,599,136,0
00000299--4e4dc57170--17,E,600,21,0
00000299--4e4dc57170--17,E1,600,0,0
00000299--4e4dc57170--17,E2,600,21,0
00000299--4e4dc57170--17,E3,600,21,0
00000299--4e4dc57170--17,E4,600,21,0
00000299--4e4dc57170--17,E5,600,147,0
00000299--4e4dc57170--18,E,599,63,0
00000299--4e4dc57170--18,E1,599,8,0
00000299--4e4dc57170--18,E2,599,56,0
00000299--4e4dc57170--18,E3,599,56,0
00000299--4e4dc57170--18,E4,599,25,0
00000299--4e4dc57170--18,E5,599,256,0
00000299--4e4dc57170--19,E,600,30,0
00000299--4e4dc57170--19,E1,600,10,0
00000299--4e4dc57170--19,E2,600,30,0
00000299--4e4dc57170--19,E3,600,30,0
00000299--4e4dc57170--19,E4,600,0,0
00000299--4e4dc57170--19,E5,600,142,0
00000299--4e4dc57170--2,E,600,72,0
00000299--4e4dc57170--2,E1,600,0,0
00000299--4e4dc57170--2,E2,600,23,0
00000299--4e4dc57170--2,E3,600,23,0
00000299--4e4dc57170--2,E4,600,0,0
00000299--4e4dc57170--2,E5,600,153,0
00000299--4e4dc57170--20,E,600,22,0
00000299--4e4dc57170--20,E1,600,10,0
00000299--4e4dc57170--20,E2,600,22,0
00000299--4e4dc57170--20,E3,600,22,0
00000299--4e4dc57170--20,E4,600,0,0
00000299--4e4dc57170--20,E5,600,166,0
00000299--4e4dc57170--21,E,600,90,0
00000299--4e4dc57170--21,E1,600,0,0
00000299--4e4dc57170--21,E2,600,48,0
00000299--4e4dc57170--21,E3,600,48,0
00000299--4e4dc57170--21,E4,600,22,0
00000299--4e4dc57170--21,E5,600,490,0
00000299--4e4dc57170--22,E,600,0,0
00000299--4e4dc57170--22,E1,600,0,0
00000299--4e4dc57170--22,E2,600,0,0
00000299--4e4dc57170--22,E3,600,0,0
00000299--4e4dc57170--22,E4,600,0,0
00000299--4e4dc57170--22,E5,600,191,0
00000299--4e4dc57170--23,E,600,0,0
00000299--4e4dc57170--23,E1,600,0,0
00000299--4e4dc57170--23,E2,600,0,0
00000299--4e4dc57170--23,E3,600,0,0
00000299--4e4dc57170--23,E4,600,0,0
00000299--4e4dc57170--23,E5,600,155,0
00000299--4e4dc57170--24,E,600,62,0
00000299--4e4dc57170--24,E1,600,4,0
00000299--4e4dc57170--24,E2,600,45,0
00000299--4e4dc57170--24,E3,600,45,0
00000299--4e4dc57170--24,E4,600,0,0
00000299--4e4dc57170--24,E5,600,445,0
00000299--4e4dc57170--25,E,600,54,0
00000299--4e4dc57170--25,E1,600,7,0
00000299--4e4dc57170--25,E2,600,54,0
00000299--4e4dc57170--25,E3,600,54,0
00000299--4e4dc57170--25,E4,600,36,0
00000299--4e4dc57170--25,E5,600,219,0
00000299--4e4dc57170--26,E,600,45,0
00000299--4e4dc57170--26,E1,600,15,0
00000299--4e4dc57170--26,E2,600,45,0
00000299--4e4dc57170--26,E3,600,45,0
00000299--4e4dc57170--26,E4,600,0,0
00000299--4e4dc57170--26,E5,600,279,0
00000299--4e4dc57170--27,E,600,231,0
00000299--4e4dc57170--27,E1,600,57,0
00000299--4e4dc57170--27,E2,600,175,0
00000299--4e4dc57170--27,E3,600,175,0
00000299--4e4dc57170--27,E4,600,25,0
00000299--4e4dc57170--27,E5,600,483,0
00000299--4e4dc57170--3,E,600,29,0
00000299--4e4dc57170--3,E1,600,6,0
00000299--4e4dc57170--3,E2,600,29,0
00000299--4e4dc57170--3,E3,600,29,0
00000299--4e4dc57170--3,E4,600,0,0
00000299--4e4dc57170--3,E5,600,213,0
00000299--4e4dc57170--4,E,600,76,0
00000299--4e4dc57170--4,E1,600,43,0
00000299--4e4dc57170--4,E2,600,54,0
00000299--4e4dc57170--4,E3,600,54,0
00000299--4e4dc57170--4,E4,600,0,0
00000299--4e4dc57170--4,E5,600,145,0
00000299--4e4dc57170--5,E,600,0,0
00000299--4e4dc57170--5,E1,600,0,0
00000299--4e4dc57170--5,E2,600,0,0
00000299--4e4dc57170--5,E3,600,0,0
00000299--4e4dc57170--5,E4,600,0,0
00000299--4e4dc57170--5,E5,600,0,0
00000299--4e4dc57170--6,E,600,176,0
00000299--4e4dc57170--6,E1,600,69,0
00000299--4e4dc57170--6,E2,600,159,0
00000299--4e4dc57170--6,E3,600,159,0
00000299--4e4dc57170--6,E4,600,79,0
00000299--4e4dc57170--6,E5,600,361,130
00000299--4e4dc57170--7,E,600,260,0
00000299--4e4dc57170--7,E1,600,56,0
00000299--4e4dc57170--7,E2,600,225,0
00000299--4e4dc57170--7,E3,600,225,0
00000299--4e4dc57170--7,E4,600,19,0
00000299--4e4dc57170--7,E5,600,495,52
00000299--4e4dc57170--8,E,600,83,0
00000299--4e4dc57170--8,E1,600,0,0
00000299--4e4dc57170--8,E2,600,83,0
00000299--4e4dc57170--8,E3,600,83,0
00000299--4e4dc57170--8,E4,600,0,0
00000299--4e4dc57170--8,E5,600,159,0
00000299--4e4dc57170--9,E,599,135,0
00000299--4e4dc57170--9,E1,599,0,0
00000299--4e4dc57170--9,E2,599,103,0
00000299--4e4dc57170--9,E3,599,103,0
00000299--4e4dc57170--9,E4,599,0,0
00000299--4e4dc57170--9,E5,599,324,147
0000029b--52f66a3abc--0,E,616,81,0
0000029b--52f66a3abc--0,E1,616,37,0
0000029b--52f66a3abc--0,E2,616,56,0
0000029b--52f66a3abc--0,E3,616,56,0
0000029b--52f66a3abc--0,E4,616,14,0
0000029b--52f66a3abc--0,E5,616,227,0
0000029b--52f66a3abc--1,E,599,42,0
0000029b--52f66a3abc--1,E1,599,0,0
0000029b--52f66a3abc--1,E2,599,42,0
0000029b--52f66a3abc--1,E3,599,42,0
0000029b--52f66a3abc--1,E4,599,2,0
0000029b--52f66a3abc--1,E5,599,130,0
0000029b--52f66a3abc--10,E,600,7,0
0000029b--52f66a3abc--10,E1,600,0,0
0000029b--52f66a3abc--10,E2,600,0,0
0000029b--52f66a3abc--10,E3,600,0,0
0000029b--52f66a3abc--10,E4,600,0,0
0000029b--52f66a3abc--10,E5,600,76,0
0000029b--52f66a3abc--11,E,600,42,0
0000029b--52f66a3abc--11,E1,600,0,0
0000029b--52f66a3abc--11,E2,600,42,0
0000029b--52f66a3abc--11,E3,600,42,0
0000029b--52f66a3abc--11,E4,600,38,0
0000029b--52f66a3abc--11,E5,600,227,0
0000029b--52f66a3abc--12,E,600,49,0
0000029b--52f66a3abc--12,E1,600,0,0
0000029b--52f66a3abc--12,E2,600,30,0
0000029b--52f66a3abc--12,E3,600,30,0
0000029b--52f66a3abc--12,E4,600,0,0
0000029b--52f66a3abc--12,E5,600,172,0
0000029b--52f66a3abc--13,E,600,32,0
0000029b--52f66a3abc--13,E1,600,0,0
0000029b--52f66a3abc--13,E2,600,32,0
0000029b--52f66a3abc--13,E3,600,32,0
0000029b--52f66a3abc--13,E4,600,0,0
0000029b--52f66a3abc--13,E5,600,157,0
0000029b--52f66a3abc--14,E,600,43,0
0000029b--52f66a3abc--14,E1,600,0,0
0000029b--52f66a3abc--14,E2,600,43,0
0000029b--52f66a3abc--14,E3,600,43,0
0000029b--52f66a3abc--14,E4,600,43,0
0000029b--52f66a3abc--14,E5,600,187,0
0000029b--52f66a3abc--15,E,600,6,0
0000029b--52f66a3abc--15,E1,600,0,0
0000029b--52f66a3abc--15,E2,600,6,0
0000029b--52f66a3abc--15,E3,600,6,0
0000029b--52f66a3abc--15,E4,600,0,0
0000029b--52f66a3abc--15,E5,600,151,0
0000029b--52f66a3abc--16,E,600,24,0
0000029b--52f66a3abc--16,E1,600,0,0
0000029b--52f66a3abc--16,E2,600,24,0
0000029b--52f66a3abc--16,E3,600,24,0
0000029b--52f66a3abc--16,E4,600,24,0
0000029b--52f66a3abc--16,E5,600,182,0
0000029b--52f66a3abc--17,E,600,74,0
0000029b--52f66a3abc--17,E1,600,0,0
0000029b--52f66a3abc--17,E2,600,30,0
0000029b--52f66a3abc--17,E3,600,30,0
0000029b--52f66a3abc--17,E4,600,22,0
0000029b--52f66a3abc--17,E5,600,203,0
0000029b--52f66a3abc--18,E,600,0,0
0000029b--52f66a3abc--18,E1,600,0,0
0000029b--52f66a3abc--18,E2,600,22,0
0000029b--52f66a3abc--18,E3,600,22,0
0000029b--52f66a3abc--18,E4,600,0,0
0000029b--52f66a3abc--18,E5,600,88,0
0000029b--52f66a3abc--19,E,600,160,0
0000029b--52f66a3abc--19,E1,600,37,0
0000029b--52f66a3abc--19,E2,600,126,0
0000029b--52f66a3abc--19,E3,600,126,0
0000029b--52f66a3abc--19,E4,600,38,0
0000029b--52f66a3abc--19,E5,600,362,0
0000029b--52f66a3abc--2,E,599,0,0
0000029b--52f66a3abc--2,E1,599,0,0
0000029b--52f66a3abc--2,E2,599,0,0
0000029b--52f66a3abc--2,E3,599,0,0
0000029b--52f66a3abc--2,E4,599,0,0
0000029b--52f66a3abc--2,E5,599,0,0
0000029b--52f66a3abc--20,E,600,99,0
0000029b--52f66a3abc--20,E1,600,0,0
0000029b--52f66a3abc--20,E2,600,79,0
0000029b--52f66a3abc--20,E3,600,79,0
0000029b--52f66a3abc--20,E4,600,0,0
0000029b--52f66a3abc--20,E5,600,423,0
0000029b--52f66a3abc--21,E,600,103,0
0000029b--52f66a3abc--21,E1,600,25,0
0000029b--52f66a3abc--21,E2,600,103,0
0000029b--52f66a3abc--21,E3,600,103,0
0000029b--52f66a3abc--21,E4,600,0,0
0000029b--52f66a3abc--21,E5,600,395,0
0000029b--52f66a3abc--22,E,599,193,0
0000029b--52f66a3abc--22,E1,599,119,0
0000029b--52f66a3abc--22,E2,599,191,0
0000029b--52f66a3abc--22,E3,599,191,0
0000029b--52f66a3abc--22,E4,599,57,0
0000029b--52f66a3abc--22,E5,599,468,0
0000029b--52f66a3abc--23,E,600,0,0
0000029b--52f66a3abc--23,E1,600,0,0
0000029b--52f66a3abc--23,E2,600,0,0
0000029b--52f66a3abc--23,E3,600,0,0
0000029b--52f66a3abc--23,E4,600,0,0
0000029b--52f66a3abc--23,E5,600,44,0
0000029b--52f66a3abc--24,E,599,88,0
0000029b--52f66a3abc--24,E1,599,39,0
0000029b--52f66a3abc--24,E2,599,63,0
0000029b--52f66a3abc--24,E3,599,63,0
0000029b--52f66a3abc--24,E4,599,27,0
0000029b--52f66a3abc--24,E5,599,255,0
0000029b--52f66a3abc--25,E,599,0,0
0000029b--52f66a3abc--25,E1,599,0,0
0000029b--52f66a3abc--25,E2,599,0,0
0000029b--52f66a3abc--25,E3,599,0,0
0000029b--52f66a3abc--25,E4,599,0,0
0000029b--52f66a3abc--25,E5,599,109,0
0000029b--52f66a3abc--26,E,599,124,0
0000029b--52f66a3abc--26,E1,599,5,0
0000029b--52f66a3abc--26,E2,599,71,0
0000029b--52f66a3abc--26,E3,599,71,0
0000029b--52f66a3abc--26,E4,599,0,0
0000029b--52f66a3abc--26,E5,599,278,0
0000029b--52f66a3abc--27,E,599,239,0
0000029b--52f66a3abc--27,E1,599,5,0
0000029b--52f66a3abc--27,E2,599,239,0
0000029b--52f66a3abc--27,E3,599,239,0
0000029b--52f66a3abc--27,E4,599,67,0
0000029b--52f66a3abc--27,E5,599,470,0
0000029b--52f66a3abc--28,E,600,163,0
0000029b--52f66a3abc--28,E1,600,52,0
0000029b--52f66a3abc--28,E2,600,161,0
0000029b--52f66a3abc--28,E3,600,161,0
0000029b--52f66a3abc--28,E4,600,34,0
0000029b--52f66a3abc--28,E5,600,291,0
0000029b--52f66a3abc--29,E,599,98,0
0000029b--52f66a3abc--29,E1,599,0,0
0000029b--52f66a3abc--29,E2,599,98,0
0000029b--52f66a3abc--29,E3,599,98,0
0000029b--52f66a3abc--29,E4,599,0,0
0000029b--52f66a3abc--29,E5,599,179,0
0000029b--52f66a3abc--3,E,600,0,0
0000029b--52f66a3abc--3,E1,600,0,0
0000029b--52f66a3abc--3,E2,600,0,0
0000029b--52f66a3abc--3,E3,600,0,0
0000029b--52f66a3abc--3,E4,600,0,0
0000029b--52f66a3abc--3,E5,600,5,0
0000029b--52f66a3abc--30,E,600,39,0
0000029b--52f66a3abc--30,E1,600,0,0
0000029b--52f66a3abc--30,E2,600,39,0
0000029b--52f66a3abc--30,E3,600,39,0
0000029b--52f66a3abc--30,E4,600,5,0
0000029b--52f66a3abc--30,E5,600,223,0
0000029b--52f66a3abc--4,E,600,288,0
0000029b--52f66a3abc--4,E1,600,54,0
0000029b--52f66a3abc--4,E2,600,271,0
0000029b--52f66a3abc--4,E3,600,271,0
0000029b--52f66a3abc--4,E4,600,90,0
0000029b--52f66a3abc--4,E5,600,436,0
0000029b--52f66a3abc--5,E,600,68,0
0000029b--52f66a3abc--5,E1,600,39,0
0000029b--52f66a3abc--5,E2,600,55,0
0000029b--52f66a3abc--5,E3,600,55,0
0000029b--52f66a3abc--5,E4,600,0,0
0000029b--52f66a3abc--5,E5,600,519,0
0000029b--52f66a3abc--6,E,600,3,0
0000029b--52f66a3abc--6,E1,600,0,0
0000029b--52f66a3abc--6,E2,600,3,0
0000029b--52f66a3abc--6,E3,600,3,0
0000029b--52f66a3abc--6,E4,600,0,0
0000029b--52f66a3abc--6,E5,600,216,0
0000029b--52f66a3abc--7,E,600,0,0
0000029b--52f66a3abc--7,E1,600,0,0
0000029b--52f66a3abc--7,E2,600,0,0
0000029b--52f66a3abc--7,E3,600,0,0
0000029b--52f66a3abc--7,E4,600,0,0
0000029b--52f66a3abc--7,E5,600,113,0
0000029b--52f66a3abc--8,E,600,9,0
0000029b--52f66a3abc--8,E1,600,16,0
0000029b--52f66a3abc--8,E2,600,2,0
0000029b--52f66a3abc--8,E3,600,2,0
0000029b--52f66a3abc--8,E4,600,2,0
0000029b--52f66a3abc--8,E5,600,396,0
0000029b--52f66a3abc--9,E,600,10,0
0000029b--52f66a3abc--9,E1,600,0,0
0000029b--52f66a3abc--9,E2,600,10,0
0000029b--52f66a3abc--9,E3,600,10,0
0000029b--52f66a3abc--9,E4,600,10,0
0000029b--52f66a3abc--9,E5,600,258,0
000002a2--b53d86b8b1--10,E,599,0,0
000002a2--b53d86b8b1--10,E1,599,0,0
000002a2--b53d86b8b1--10,E2,599,0,0
000002a2--b53d86b8b1--10,E3,599,0,0
000002a2--b53d86b8b1--10,E4,599,0,0
000002a2--b53d86b8b1--10,E5,599,134,0
000002a2--b53d86b8b1--11,E,600,53,0
000002a2--b53d86b8b1--11,E1,600,0,0
000002a2--b53d86b8b1--11,E2,600,36,0
000002a2--b53d86b8b1--11,E3,600,36,0
000002a2--b53d86b8b1--11,E4,600,0,0
000002a2--b53d86b8b1--11,E5,600,122,0
000002a2--b53d86b8b1--12,E,600,69,0
000002a2--b53d86b8b1--12,E1,600,39,0
000002a2--b53d86b8b1--12,E2,600,69,0
000002a2--b53d86b8b1--12,E3,600,69,0
000002a2--b53d86b8b1--12,E4,600,0,0
000002a2--b53d86b8b1--12,E5,600,347,0
000002a2--b53d86b8b1--13,E,600,20,0
000002a2--b53d86b8b1--13,E1,600,0,0
000002a2--b53d86b8b1--13,E2,600,20,0
000002a2--b53d86b8b1--13,E3,600,20,0
000002a2--b53d86b8b1--13,E4,600,0,0
000002a2--b53d86b8b1--13,E5,600,327,226
000002a2--b53d86b8b1--14,E,600,0,0
000002a2--b53d86b8b1--14,E1,600,0,0
000002a2--b53d86b8b1--14,E2,600,0,0
000002a2--b53d86b8b1--14,E3,600,0,0
000002a2--b53d86b8b1--14,E4,600,0,0
000002a2--b53d86b8b1--14,E5,600,522,181
000002a2--b53d86b8b1--15,E,600,0,0
000002a2--b53d86b8b1--15,E1,600,0,0
000002a2--b53d86b8b1--15,E2,600,0,0
000002a2--b53d86b8b1--15,E3,600,0,0
000002a2--b53d86b8b1--15,E4,600,0,0
000002a2--b53d86b8b1--15,E5,600,447,1
000002a2--b53d86b8b1--17,E,600,28,0
000002a2--b53d86b8b1--17,E1,600,0,0
000002a2--b53d86b8b1--17,E2,600,28,0
000002a2--b53d86b8b1--17,E3,600,28,0
000002a2--b53d86b8b1--17,E4,600,0,0
000002a2--b53d86b8b1--17,E5,600,420,420
000002a2--b53d86b8b1--18,E,599,0,0
000002a2--b53d86b8b1--18,E1,599,0,0
000002a2--b53d86b8b1--18,E2,599,0,0
000002a2--b53d86b8b1--18,E3,599,0,0
000002a2--b53d86b8b1--18,E4,599,0,0
000002a2--b53d86b8b1--18,E5,599,325,320
000002a2--b53d86b8b1--19,E,600,0,0
000002a2--b53d86b8b1--19,E1,600,0,0
000002a2--b53d86b8b1--19,E2,600,0,0
000002a2--b53d86b8b1--19,E3,600,0,0
000002a2--b53d86b8b1--19,E4,600,0,0
000002a2--b53d86b8b1--19,E5,600,63,0
000002a2--b53d86b8b1--20,E,599,0,0
000002a2--b53d86b8b1--20,E1,599,0,0
000002a2--b53d86b8b1--20,E2,599,0,0
000002a2--b53d86b8b1--20,E3,599,0,0
000002a2--b53d86b8b1--20,E4,599,0,0
000002a2--b53d86b8b1--20,E5,599,41,0
000002a2--b53d86b8b1--21,E,599,0,0
000002a2--b53d86b8b1--21,E1,599,0,0
000002a2--b53d86b8b1--21,E2,599,0,0
000002a2--b53d86b8b1--21,E3,599,0,0
000002a2--b53d86b8b1--21,E4,599,0,0
000002a2--b53d86b8b1--21,E5,599,123,0
000002a2--b53d86b8b1--22,E,599,0,0
000002a2--b53d86b8b1--22,E1,599,0,0
000002a2--b53d86b8b1--22,E2,599,0,0
000002a2--b53d86b8b1--22,E3,599,0,0
000002a2--b53d86b8b1--22,E4,599,0,0
000002a2--b53d86b8b1--22,E5,599,397,0
000002a2--b53d86b8b1--23,E,599,0,0
000002a2--b53d86b8b1--23,E1,599,0,0
000002a2--b53d86b8b1--23,E2,599,0,0
000002a2--b53d86b8b1--23,E3,599,0,0
000002a2--b53d86b8b1--23,E4,599,0,0
