key,policy,scans,radarstate_changed_scans,planner_input_changed_scans,lead_coordinate_only,lead_id_changed,lead_gain,lead_loss,lead1_lead2_change,lead_aLead_changed
00000264--31b802e87a--37,E2,599,0,0,0,0,0,0,0,0
00000264--31b802e87a--37,E3,599,0,0,0,0,0,0,0,0
00000264--31b802e87a--37,E4,599,0,0,0,0,0,0,0,0
00000264--31b802e87a--37,E5,599,0,0,0,0,0,0,0,0
00000264--31b802e87a--38,E,599,147,147,0,147,0,0,0,0
00000264--31b802e87a--38,E1,599,0,0,0,0,0,0,0,0
00000264--31b802e87a--38,E2,599,147,147,0,147,0,0,0,0
00000264--31b802e87a--38,E3,599,147,147,0,147,0,0,0,0
00000264--31b802e87a--38,E4,599,0,0,0,0,0,0,0,0
00000264--31b802e87a--38,E5,599,147,147,0,147,0,0,0,0
00000264--31b802e87a--39,E,599,0,0,0,0,0,0,0,0
00000264--31b802e87a--39,E1,599,0,0,0,0,0,0,0,0
00000264--31b802e87a--39,E2,599,0,0,0,0,0,0,0,0
00000264--31b802e87a--39,E3,599,0,0,0,0,0,0,0,0
00000264--31b802e87a--39,E4,599,0,0,0,0,0,0,0,0
00000264--31b802e87a--39,E5,599,0,0,0,0,0,0,0,0
00000264--31b802e87a--4,E,599,0,0,0,0,0,0,0,0
00000264--31b802e87a--4,E1,599,0,0,0,0,0,0,0,0
00000264--31b802e87a--4,E2,599,0,0,0,0,0,0,0,0
00000264--31b802e87a--4,E3,599,0,0,0,0,0,0,0,0
00000264--31b802e87a--4,E4,599,0,0,0,0,0,0,0,0
00000264--31b802e87a--4,E5,599,0,0,0,0,0,0,0,0
00000264--31b802e87a--40,E,600,0,0,0,0,0,0,0,0
00000264--31b802e87a--40,E1,600,0,0,0,0,0,0,0,0
00000264--31b802e87a--40,E2,600,0,0,0,0,0,0,0,0
00000264--31b802e87a--40,E3,600,0,0,0,0,0,0,0,0
00000264--31b802e87a--40,E4,600,0,0,0,0,0,0,0,0
00000264--31b802e87a--40,E5,600,243,243,0,217,2,7,0,17
00000264--31b802e87a--41,E,396,0,0,0,0,0,0,0,0
00000264--31b802e87a--41,E1,396,0,0,0,0,0,0,0,0
00000264--31b802e87a--41,E2,396,0,0,0,0,0,0,0,0
00000264--31b802e87a--41,E3,396,0,0,0,0,0,0,0,0
00000264--31b802e87a--41,E4,396,0,0,0,0,0,0,0,0
00000264--31b802e87a--41,E5,396,0,0,0,0,0,0,0,0
00000264--31b802e87a--5,E,599,5,5,0,5,0,0,0,0
00000264--31b802e87a--5,E1,599,0,0,0,0,0,0,0,0
00000264--31b802e87a--5,E2,599,0,0,0,0,0,0,0,0
00000264--31b802e87a--5,E3,599,0,0,0,0,0,0,0,0
00000264--31b802e87a--5,E4,599,0,0,0,0,0,0,0,0
00000264--31b802e87a--5,E5,599,211,211,1,210,0,0,0,0
00000264--31b802e87a--6,E,600,0,0,0,0,0,0,0,0
00000264--31b802e87a--6,E1,600,0,0,0,0,0,0,0,0
00000264--31b802e87a--6,E2,600,0,0,0,0,0,0,0,0
00000264--31b802e87a--6,E3,600,0,0,0,0,0,0,0,0
00000264--31b802e87a--6,E4,600,0,0,0,0,0,0,0,0
00000264--31b802e87a--6,E5,600,537,537,9,0,0,0,0,528
00000264--31b802e87a--7,E,599,0,0,0,0,0,0,0,0
00000264--31b802e87a--7,E1,599,0,0,0,0,0,0,0,0
00000264--31b802e87a--7,E2,599,0,0,0,0,0,0,0,0
00000264--31b802e87a--7,E3,599,0,0,0,0,0,0,0,0
00000264--31b802e87a--7,E4,599,0,0,0,0,0,0,0,0
00000264--31b802e87a--7,E5,599,0,0,0,0,0,0,0,0
00000264--31b802e87a--8,E,599,0,0,0,0,0,0,0,0
00000264--31b802e87a--8,E1,599,0,0,0,0,0,0,0,0
00000264--31b802e87a--8,E2,599,0,0,0,0,0,0,0,0
00000264--31b802e87a--8,E3,599,0,0,0,0,0,0,0,0
00000264--31b802e87a--8,E4,599,0,0,0,0,0,0,0,0
00000264--31b802e87a--8,E5,599,0,0,0,0,0,0,0,0
00000264--31b802e87a--9,E,599,0,0,0,0,0,0,0,0
00000264--31b802e87a--9,E1,599,0,0,0,0,0,0,0,0
00000264--31b802e87a--9,E2,599,0,0,0,0,0,0,0,0
00000264--31b802e87a--9,E3,599,0,0,0,0,0,0,0,0
00000264--31b802e87a--9,E4,599,0,0,0,0,0,0,0,0
00000264--31b802e87a--9,E5,599,0,0,0,0,0,0,0,0
00000266--f9c40304ea--0,E,621,0,0,0,0,0,0,0,0
00000266--f9c40304ea--0,E1,621,0,0,0,0,0,0,0,0
00000266--f9c40304ea--0,E2,621,0,0,0,0,0,0,0,0
00000266--f9c40304ea--0,E3,621,0,0,0,0,0,0,0,0
00000266--f9c40304ea--0,E4,621,0,0,0,0,0,0,0,0
00000266--f9c40304ea--0,E5,621,28,28,5,9,0,3,0,11
00000266--f9c40304ea--1,E,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--1,E1,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--1,E2,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--1,E3,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--1,E4,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--1,E5,600,20,20,0,17,3,0,0,0
00000266--f9c40304ea--10,E,599,0,0,0,0,0,0,0,0
00000266--f9c40304ea--10,E1,599,0,0,0,0,0,0,0,0
00000266--f9c40304ea--10,E2,599,0,0,0,0,0,0,0,0
00000266--f9c40304ea--10,E3,599,0,0,0,0,0,0,0,0
00000266--f9c40304ea--10,E4,599,0,0,0,0,0,0,0,0
00000266--f9c40304ea--10,E5,599,0,0,0,0,0,0,0,0
00000266--f9c40304ea--11,E,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--11,E1,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--11,E2,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--11,E3,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--11,E4,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--11,E5,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--12,E,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--12,E1,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--12,E2,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--12,E3,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--12,E4,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--12,E5,600,116,116,0,116,0,0,0,0
00000266--f9c40304ea--13,E,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--13,E1,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--13,E2,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--13,E3,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--13,E4,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--13,E5,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--14,E,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--14,E1,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--14,E2,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--14,E3,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--14,E4,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--14,E5,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--15,E,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--15,E1,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--15,E2,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--15,E3,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--15,E4,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--15,E5,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--16,E,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--16,E1,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--16,E2,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--16,E3,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--16,E4,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--16,E5,600,383,383,3,0,0,0,0,380
00000266--f9c40304ea--17,E,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--17,E1,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--17,E2,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--17,E3,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--17,E4,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--17,E5,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--18,E,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--18,E1,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--18,E2,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--18,E3,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--18,E4,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--18,E5,600,594,594,1,0,0,0,0,593
00000266--f9c40304ea--19,E,600,2,2,0,2,0,0,0,0
00000266--f9c40304ea--19,E1,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--19,E2,600,2,2,0,2,0,0,0,0
00000266--f9c40304ea--19,E3,600,2,2,0,2,0,0,0,0
00000266--f9c40304ea--19,E4,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--19,E5,600,2,2,0,2,0,0,0,0
00000266--f9c40304ea--2,E,600,3,3,0,3,0,0,0,0
00000266--f9c40304ea--2,E1,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--2,E2,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--2,E3,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--2,E4,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--2,E5,600,383,383,0,6,0,0,0,377
00000266--f9c40304ea--20,E,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--20,E1,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--20,E2,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--20,E3,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--20,E4,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--20,E5,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--21,E,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--21,E1,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--21,E2,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--21,E3,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--21,E4,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--21,E5,600,44,44,1,35,0,0,0,8
00000266--f9c40304ea--22,E,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--22,E1,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--22,E2,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--22,E3,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--22,E4,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--22,E5,600,296,296,4,290,0,2,0,0
00000266--f9c40304ea--23,E,594,0,0,0,0,0,0,0,0
00000266--f9c40304ea--23,E1,594,0,0,0,0,0,0,0,0
00000266--f9c40304ea--23,E2,594,0,0,0,0,0,0,0,0
00000266--f9c40304ea--23,E3,594,0,0,0,0,0,0,0,0
00000266--f9c40304ea--23,E4,594,0,0,0,0,0,0,0,0
00000266--f9c40304ea--23,E5,594,0,0,0,0,0,0,0,0
00000266--f9c40304ea--3,E,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--3,E1,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--3,E2,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--3,E3,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--3,E4,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--3,E5,600,1,1,0,1,0,0,0,0
00000266--f9c40304ea--4,E,599,0,0,0,0,0,0,0,0
00000266--f9c40304ea--4,E1,599,0,0,0,0,0,0,0,0
00000266--f9c40304ea--4,E2,599,0,0,0,0,0,0,0,0
00000266--f9c40304ea--4,E3,599,0,0,0,0,0,0,0,0
00000266--f9c40304ea--4,E4,599,0,0,0,0,0,0,0,0
00000266--f9c40304ea--4,E5,599,0,0,0,0,0,0,0,0
00000266--f9c40304ea--5,E,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--5,E1,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--5,E2,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--5,E3,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--5,E4,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--5,E5,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--6,E,599,0,0,0,0,0,0,0,0
00000266--f9c40304ea--6,E1,599,0,0,0,0,0,0,0,0
00000266--f9c40304ea--6,E2,599,0,0,0,0,0,0,0,0
00000266--f9c40304ea--6,E3,599,0,0,0,0,0,0,0,0
00000266--f9c40304ea--6,E4,599,0,0,0,0,0,0,0,0
00000266--f9c40304ea--6,E5,599,151,151,0,151,0,0,0,0
00000266--f9c40304ea--7,E,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--7,E1,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--7,E2,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--7,E3,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--7,E4,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--7,E5,600,198,198,0,1,1,0,0,196
00000266--f9c40304ea--8,E,599,0,0,0,0,0,0,0,0
00000266--f9c40304ea--8,E1,599,0,0,0,0,0,0,0,0
00000266--f9c40304ea--8,E2,599,0,0,0,0,0,0,0,0
00000266--f9c40304ea--8,E3,599,0,0,0,0,0,0,0,0
00000266--f9c40304ea--8,E4,599,0,0,0,0,0,0,0,0
00000266--f9c40304ea--8,E5,599,0,0,0,0,0,0,0,0
00000266--f9c40304ea--9,E,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--9,E1,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--9,E2,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--9,E3,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--9,E4,600,0,0,0,0,0,0,0,0
00000266--f9c40304ea--9,E5,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--0,E,622,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--0,E1,622,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--0,E2,622,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--0,E3,622,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--0,E4,622,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--0,E5,622,51,51,0,0,0,0,0,51
00000267--5bcd0e5bb8--1,E,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--1,E1,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--1,E2,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--1,E3,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--1,E4,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--1,E5,600,1,1,0,1,0,0,0,0
00000267--5bcd0e5bb8--10,E,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--10,E1,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--10,E2,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--10,E3,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--10,E4,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--10,E5,600,1,1,0,1,0,0,0,0
00000267--5bcd0e5bb8--11,E,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--11,E1,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--11,E2,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--11,E3,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--11,E4,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--11,E5,600,12,12,0,12,0,0,0,0
00000267--5bcd0e5bb8--12,E,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--12,E1,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--12,E2,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--12,E3,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--12,E4,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--12,E5,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--13,E,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--13,E1,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--13,E2,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--13,E3,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--13,E4,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--13,E5,600,52,52,0,52,0,0,0,0
00000267--5bcd0e5bb8--14,E,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--14,E1,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--14,E2,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--14,E3,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--14,E4,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--14,E5,600,451,451,1,0,0,0,0,450
00000267--5bcd0e5bb8--15,E,599,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--15,E1,599,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--15,E2,599,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--15,E3,599,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--15,E4,599,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--15,E5,599,270,270,4,0,0,0,0,266
00000267--5bcd0e5bb8--16,E,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--16,E1,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--16,E2,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--16,E3,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--16,E4,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--16,E5,600,318,318,0,150,0,0,0,168
00000267--5bcd0e5bb8--17,E,599,68,68,0,68,0,0,0,0
00000267--5bcd0e5bb8--17,E1,599,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--17,E2,599,68,68,0,68,0,0,0,0
00000267--5bcd0e5bb8--17,E3,599,68,68,0,68,0,0,0,0
00000267--5bcd0e5bb8--17,E4,599,1,1,0,1,0,0,0,0
00000267--5bcd0e5bb8--17,E5,599,69,69,0,68,1,0,0,0
00000267--5bcd0e5bb8--18,E,599,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--18,E1,599,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--18,E2,599,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--18,E3,599,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--18,E4,599,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--18,E5,599,75,75,0,60,2,13,0,0
00000267--5bcd0e5bb8--19,E,343,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--19,E1,343,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--19,E2,343,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--19,E3,343,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--19,E4,343,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--19,E5,343,317,317,0,0,0,0,0,317
00000267--5bcd0e5bb8--2,E,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--2,E1,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--2,E2,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--2,E3,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--2,E4,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--2,E5,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--3,E,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--3,E1,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--3,E2,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--3,E3,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--3,E4,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--3,E5,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--4,E,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--4,E1,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--4,E2,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--4,E3,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--4,E4,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--4,E5,600,276,276,0,276,0,0,0,0
00000267--5bcd0e5bb8--5,E,600,229,229,0,229,0,0,0,0
00000267--5bcd0e5bb8--5,E1,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--5,E2,600,229,229,0,229,0,0,0,0
00000267--5bcd0e5bb8--5,E3,600,229,229,0,229,0,0,0,0
00000267--5bcd0e5bb8--5,E4,600,229,229,0,229,0,0,0,0
00000267--5bcd0e5bb8--5,E5,600,270,270,0,270,0,0,0,0
00000267--5bcd0e5bb8--6,E,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--6,E1,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--6,E2,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--6,E3,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--6,E4,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--6,E5,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--7,E,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--7,E1,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--7,E2,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--7,E3,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--7,E4,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--7,E5,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--8,E,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--8,E1,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--8,E2,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--8,E3,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--8,E4,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--8,E5,600,22,22,0,22,0,0,0,0
00000267--5bcd0e5bb8--9,E,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--9,E1,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--9,E2,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--9,E3,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--9,E4,600,0,0,0,0,0,0,0,0
00000267--5bcd0e5bb8--9,E5,600,10,10,0,10,0,0,0,0
00000269--4014745f93--0,E,620,0,0,0,0,0,0,0,0
00000269--4014745f93--0,E1,620,0,0,0,0,0,0,0,0
00000269--4014745f93--0,E2,620,0,0,0,0,0,0,0,0
00000269--4014745f93--0,E3,620,0,0,0,0,0,0,0,0
00000269--4014745f93--0,E4,620,0,0,0,0,0,0,0,0
00000269--4014745f93--0,E5,620,0,0,0,0,0,0,0,0
00000269--4014745f93--1,E,600,0,0,0,0,0,0,0,0
00000269--4014745f93--1,E1,600,0,0,0,0,0,0,0,0
00000269--4014745f93--1,E2,600,0,0,0,0,0,0,0,0
00000269--4014745f93--1,E3,600,0,0,0,0,0,0,0,0
00000269--4014745f93--1,E4,600,0,0,0,0,0,0,0,0
00000269--4014745f93--1,E5,600,0,0,0,0,0,0,0,0
00000269--4014745f93--10,E,600,0,0,0,0,0,0,0,0
00000269--4014745f93--10,E1,600,0,0,0,0,0,0,0,0
00000269--4014745f93--10,E2,600,0,0,0,0,0,0,0,0
00000269--4014745f93--10,E3,600,0,0,0,0,0,0,0,0
00000269--4014745f93--10,E4,600,0,0,0,0,0,0,0,0
00000269--4014745f93--10,E5,600,0,0,0,0,0,0,0,0
00000269--4014745f93--11,E,600,0,0,0,0,0,0,0,0
00000269--4014745f93--11,E1,600,0,0,0,0,0,0,0,0
00000269--4014745f93--11,E2,600,0,0,0,0,0,0,0,0
00000269--4014745f93--11,E3,600,0,0,0,0,0,0,0,0
00000269--4014745f93--11,E4,600,0,0,0,0,0,0,0,0
00000269--4014745f93--11,E5,600,0,0,0,0,0,0,0,0
00000269--4014745f93--12,E,600,0,0,0,0,0,0,0,0
00000269--4014745f93--12,E1,600,0,0,0,0,0,0,0,0
00000269--4014745f93--12,E2,600,0,0,0,0,0,0,0,0
00000269--4014745f93--12,E3,600,0,0,0,0,0,0,0,0
00000269--4014745f93--12,E4,600,0,0,0,0,0,0,0,0
00000269--4014745f93--12,E5,600,1,1,0,1,0,0,0,0
00000269--4014745f93--13,E,600,0,0,0,0,0,0,0,0
00000269--4014745f93--13,E1,600,0,0,0,0,0,0,0,0
00000269--4014745f93--13,E2,600,0,0,0,0,0,0,0,0
00000269--4014745f93--13,E3,600,0,0,0,0,0,0,0,0
00000269--4014745f93--13,E4,600,0,0,0,0,0,0,0,0
00000269--4014745f93--13,E5,600,0,0,0,0,0,0,0,0
00000269--4014745f93--14,E,600,0,0,0,0,0,0,0,0
00000269--4014745f93--14,E1,600,0,0,0,0,0,0,0,0
00000269--4014745f93--14,E2,600,0,0,0,0,0,0,0,0
00000269--4014745f93--14,E3,600,0,0,0,0,0,0,0,0
00000269--4014745f93--14,E4,600,0,0,0,0,0,0,0,0
00000269--4014745f93--14,E5,600,0,0,0,0,0,0,0,0
00000269--4014745f93--15,E,600,0,0,0,0,0,0,0,0
00000269--4014745f93--15,E1,600,0,0,0,0,0,0,0,0
00000269--4014745f93--15,E2,600,0,0,0,0,0,0,0,0
00000269--4014745f93--15,E3,600,0,0,0,0,0,0,0,0
00000269--4014745f93--15,E4,600,0,0,0,0,0,0,0,0
00000269--4014745f93--15,E5,600,0,0,0,0,0,0,0,0
00000269--4014745f93--16,E,600,0,0,0,0,0,0,0,0
00000269--4014745f93--16,E1,600,0,0,0,0,0,0,0,0
00000269--4014745f93--16,E2,600,0,0,0,0,0,0,0,0
00000269--4014745f93--16,E3,600,0,0,0,0,0,0,0,0
00000269--4014745f93--16,E4,600,0,0,0,0,0,0,0,0
00000269--4014745f93--16,E5,600,0,0,0,0,0,0,0,0
00000269--4014745f93--17,E,600,0,0,0,0,0,0,0,0
00000269--4014745f93--17,E1,600,0,0,0,0,0,0,0,0
00000269--4014745f93--17,E2,600,0,0,0,0,0,0,0,0
00000269--4014745f93--17,E3,600,0,0,0,0,0,0,0,0
00000269--4014745f93--17,E4,600,0,0,0,0,0,0,0,0
00000269--4014745f93--17,E5,600,0,0,0,0,0,0,0,0
00000269--4014745f93--18,E,600,0,0,0,0,0,0,0,0
00000269--4014745f93--18,E1,600,0,0,0,0,0,0,0,0
00000269--4014745f93--18,E2,600,0,0,0,0,0,0,0,0
00000269--4014745f93--18,E3,600,0,0,0,0,0,0,0,0
00000269--4014745f93--18,E4,600,0,0,0,0,0,0,0,0
00000269--4014745f93--18,E5,600,0,0,0,0,0,0,0,0
