event_id,key,scan,scan_ns,pid,category,old_members,new_members,old_representative,new_representative,old_rep_still_member,required_change,delta_d,delta_y,delta_v,abs_delta_d,abs_delta_y,abs_delta_v,old_published,new_published,old_alias,new_alias,publication_effect,publication_delta_d,publication_delta_y,publication_delta_v,publication_delta_aLead,radarstate_effect,radarstate_affected,score_delta,old_cost,new_cost,best_vision,old_vision,best_oem,old_oem,support_superiority,group_size_before,group_size_after,old_d,old_y,old_v,old_age,new_d,new_y,new_v,new_age,old_aRel,new_aRel,old_member_current_d,old_member_current_y,old_member_current_v,old_member_current_age,old_member_current_slot,old_member_current_measurement_ns,new_member_current_d,new_member_current_y,new_member_current_v,new_member_current_age,new_member_current_slot,new_member_current_measurement_ns,old_published_aLead,new_published_aLead,lead_role_before,lead_role_after,previous_rep_dwell_scans,previous_rep_dwell_s
00000269--4014745f93--11:471:1000544,00000269--4014745f93--11,471,777906335868,1000544,R1_STABLE_GROUP_REP_CHANGE,528|545,528|545,528,545,1,0,-3.0,-0.40625,0.5,3.0,0.40625,0.5,1,1,85,85,P2_PUBLISHED_COORDINATE_CHANGE,-2.7722854614257812,-0.40625,0.5,0.5363835382177616,NO_DOWNSTREAM_EFFECT,0,1.75,2.8873841463544574,1.1373841463544574,0,0,0,0,0,2,2,54.25,-6.09375,-22.75,16,51.25,-6.5,-22.25,17,N/A_NAN,N/A_NAN,49.25,-6.25,-22.5,17,10,777896790407,51.25,-6.5,-22.25,7,15,777896790407,-0.05707150183065157,0.47931203638711006,,,1,0.0
00000269--4014745f93--11:472:1000544,00000269--4014745f93--11,472,778007768331,1000544,R1_STABLE_GROUP_REP_CHANGE,528|545,528|545,545,528,1,0,-2.0,0.25,-0.25,2.0,0.25,0.25,1,1,85,85,P2_PUBLISHED_COORDINATE_CHANGE,-2.0078468322753906,0.25,-0.25,-0.6994698983023279,NO_DOWNSTREAM_EFFECT,0,1.75,2.2777902127206935,0.5277902127206935,0,0,0,0,0,2,2,51.25,-6.5,-22.25,17,49.25,-6.25,-22.5,18,N/A_NAN,N/A_NAN,51.25,-6.5,-22.25,8,15,777996770724,49.25,-6.25,-22.5,18,10,777996770724,0.47931203638711006,-0.2201578619152178,,,1,0.0
00000269--4014745f93--11:502:1000623,00000269--4014745f93--11,502,780997802632,1000623,R1_STABLE_GROUP_REP_CHANGE,605|608,605|608,605,608,1,0,-2.25,0.0,0.0,2.25,0.0,0.0,1,1,95,95,P2_PUBLISHED_COORDINATE_CHANGE,-2.280059814453125,0.0,0.0,0.0,NO_DOWNSTREAM_EFFECT,0,1.3429512192024475,1.8065332210934275,0.46358200189098,0,0,0,0,0,2,2,52.75,2.59375,-19.5,4,50.5,2.59375,-19.5,5,N/A_NAN,N/A_NAN,52.75,2.59375,-19.5,5,26,780997802632,50.5,2.59375,-19.5,4,5,780997802632,0.0,0.0,,,4,0.29945609300000003
00000269--4014745f93--11:507:1000534,00000269--4014745f93--11,507,781506647606,1000534,R1_STABLE_GROUP_REP_CHANGE,518|617,518|617,518,617,1,0,-2.0,-0.09375,-0.25,2.0,0.09375,0.25,1,1,46,46,P2_PUBLISHED_COORDINATE_CHANGE,-1.7880115509033203,-0.09375,-0.25,-0.5026871544815384,NO_DOWNSTREAM_EFFECT,0,1.7266821882979002,1.9518233482217597,0.22514115992385952,0,0,0,0,0,2,2,14.0,3.0,-19.25,60,12.0,2.90625,-19.5,61,N/A_NAN,N/A_NAN,14.0,3.0,-19.25,61,0,781495850264,12.0,2.90625,-19.5,7,29,781506647606,0.06610511082562204,-0.4365820436559164,,,59,5.799477675
00000269--4014745f93--11:548:1000697,00000269--4014745f93--11,548,785605740490,1000697,R1_STABLE_GROUP_REP_CHANGE,676|677,676|677,676,677,1,0,1.25,0.03125,0.0,1.25,0.03125,0.0,1,1,59,59,P2_PUBLISHED_COORDINATE_CHANGE,1.2444381713867188,0.03125,0.0,-0.03374039631017517,NO_DOWNSTREAM_EFFECT,0,1.234375,2.1026612400223814,0.8682862400223815,0,0,0,0,0,2,2,92.25,1.53125,21.0,7,93.5,1.5625,21.0,8,N/A_NAN,N/A_NAN,92.25,1.53125,21.0,8,12,785596115429,93.5,1.5625,21.0,8,15,785596115429,0.4650109329801482,0.431270536669973,,,7,0.599293325
00000269--4014745f93--11:568:1000719,00000269--4014745f93--11,568,787606466741,1000719,R1_STABLE_GROUP_REP_CHANGE,697|700,697|700,697,700,1,0,-3.0,-0.78125,0.0,3.0,0.78125,0.0,1,1,83,83,P2_PUBLISHED_COORDINATE_CHANGE,-3.1676979064941406,-0.78125,0.0,-0.014750771909200912,NO_DOWNSTREAM_EFFECT,0,0.9380294804913998,2.1643272402457,1.2262977597543,0,0,0,0,0,2,2,54.0,-5.21875,-19.5,11,51.0,-6.0,-19.5,12,N/A_NAN,N/A_NAN,54.0,-5.21875,-19.5,12,11,787596272351,51.0,-6.0,-19.5,10,19,787596272351,0.036876929773002276,0.022126157863801364,,,11,0.9909379690000001
00000269--4014745f93--11:568:1000729,00000269--4014745f93--11,568,787606466741,1000729,R1_STABLE_GROUP_REP_CHANGE,706|711,706|711,711,706,1,0,-1.25,0.0,0.0,1.25,0.0,0.0,1,1,75,75,P2_PUBLISHED_COORDINATE_CHANGE,-1.4176998138427734,0.0,0.0,0.023425694753273586,NO_DOWNSTREAM_EFFECT,0,1.2500000000000002,2.132001822921217,0.882001822921217,0,0,0,0,0,2,2,17.25,3.40625,-19.5,5,16.0,3.40625,-19.5,6,N/A_NAN,N/A_NAN,17.25,3.40625,-19.5,5,5,787596272351,16.0,3.40625,-19.5,6,0,787596272351,0.0,0.023425694753273586,,,2,0.099595866
00000269--4014745f93--11:568:1000736,00000269--4014745f93--11,568,787606466741,1000736,R1_STABLE_GROUP_REP_CHANGE,705|713,705|713,705,713,1,0,-3.0,0.0625,0.0,3.0,0.0625,0.0,1,1,77,77,P2_PUBLISHED_COORDINATE_CHANGE,-3.1677017211914062,0.0625,0.0,0.0,NO_DOWNSTREAM_EFFECT,0,1.233500656468948,2.172376418669147,0.9388757622001993,0,0,0,0,0,2,2,69.0,-4.4375,-19.5,3,66.0,-4.375,-19.5,4,N/A_NAN,N/A_NAN,69.0,-4.4375,-19.5,8,27,787596272351,66.0,-4.375,-19.5,4,14,787596272351,0.0,0.0,,,3,0.19993822800000002
00000269--4014745f93--12:4:1000001,00000269--4014745f93--12,4,791205457568,1000001,R1_STABLE_GROUP_REP_CHANGE,2|12,2|12,2,12,1,0,-1.25,-0.03125,0.25,1.25,0.03125,0.25,1,1,33,33,P2_PUBLISHED_COORDINATE_CHANGE,-1.249786376953125,-0.03125,0.25,0.0,NO_DOWNSTREAM_EFFECT,0,0.6899091366026848,1.7121420683013424,1.0222329316986576,0,0,0,0,0,2,2,69.0,-14.625,-20.75,4,67.75,-14.65625,-20.5,5,N/A_NAN,N/A_NAN,65.25,-14.875,-20.75,5,1,791195881157,67.75,-14.65625,-20.5,5,31,791205457568,0.0,0.0,,,4,0.298574039
00000269--4014745f93--12:29:1000031,00000269--4014745f93--12,29,793706113485,1000031,R1_STABLE_GROUP_REP_CHANGE,32|35,32|35,32,35,1,0,-2.25,0.3125,-0.25,2.25,0.3125,0.25,1,1,63,63,P2_PUBLISHED_COORDINATE_CHANGE,-2.2700119018554688,0.3125,-0.25,-0.30650595395927877,NO_DOWNSTREAM_EFFECT,0,1.8010270121245862,2.2438005676427193,0.44277355551813313,0,0,0,0,0,2,2,119.75,-5.84375,-21.5,13,117.5,-5.53125,-21.75,14,N/A_NAN,N/A_NAN,115.5,-6.0625,-21.75,14,5,793695508479,117.5,-5.53125,-21.75,12,10,793695508479,-0.06110185370865388,-0.36760780766793266,,,13,1.1987235330000001
00000269--4014745f93--12:30:1000031,00000269--4014745f93--12,30,793797190731,1000031,R1_STABLE_GROUP_REP_CHANGE,32|35,32|35,35,32,1,0,-2.0,-0.53125,0.0,2.0,0.53125,0.0,1,1,63,63,P2_PUBLISHED_COORDINATE_CHANGE,-1.9766311645507812,-0.53125,0.0,0.07418562436419662,NO_DOWNSTREAM_EFFECT,0,1.8654802870625762,2.065552643531288,0.2000723564687119,0,0,0,0,0,2,2,117.5,-5.53125,-21.75,14,115.5,-6.0625,-21.75,15,N/A_NAN,N/A_NAN,117.5,-5.53125,-21.75,13,10,793797190731,115.5,-6.0625,-21.75,15,5,793797190731,-0.36760780766793266,-0.29342218330373604,,,1,0.0
00000269--4014745f93--12:30:1000041,00000269--4014745f93--12,30,793797190731,1000041,R1_STABLE_GROUP_REP_CHANGE,42|46,42|46,42,46,1,0,-1.0,-1.15625,0.0,1.0,1.15625,0.0,1,1,73,73,P2_PUBLISHED_COORDINATE_CHANGE,-1.2072906494140625,-1.15625,0.0,0.07768568050384528,NO_DOWNSTREAM_EFFECT,0,0.6068577870037553,2.078344305886692,1.4714865188829367,0,0,0,0,0,2,2,140.5,-3.59375,-21.75,7,139.5,-4.75,-21.75,8,N/A_NAN,N/A_NAN,140.5,-3.59375,-21.75,8,21,793797190731,139.5,-4.75,-21.75,7,27,793797190731,-0.32151094703674304,-0.24382526653289777,,,7,0.5997667830000001
00000269--4014745f93--12:30:1000042,00000269--4014745f93--12,30,793797190731,1000042,R1_STABLE_GROUP_REP_CHANGE,43|48,43|48,48,43,1,0,-3.0,-0.53125,0.0,3.0,0.53125,0.0,1,1,74,74,P2_PUBLISHED_COORDINATE_CHANGE,-3.2072906494140625,-0.53125,0.0,0.12045162781376573,NO_DOWNSTREAM_EFFECT,0,0.8211644769508641,2.043394738475432,1.222230261524568,0,0,0,0,0,2,2,75.5,-9.96875,-21.75,6,72.5,-10.5,-21.75,7,N/A_NAN,N/A_NAN,75.5,-9.96875,-21.75,5,30,793797190731,72.5,-10.5,-21.75,7,23,793797190731,-0.09864921902601242,0.021802408787753302,,,1,0.0
00000269--4014745f93--12:31:1000031,00000269--4014745f93--12,31,793897402327,1000031,R1_STABLE_GROUP_REP_CHANGE,32|35,32|35,32,35,1,0,-2.25,0.25,0.0,2.25,0.25,0.0,1,1,63,63,P2_PUBLISHED_COORDINATE_CHANGE,-2.2380523681640625,0.25,0.0,0.20446002143094366,NO_DOWNSTREAM_EFFECT,0,1.849700042605276,2.119061698102221,0.2693616554969447,0,0,0,0,0,2,2,115.5,-6.0625,-21.75,15,113.25,-5.8125,-21.75,16,N/A_NAN,N/A_NAN,111.25,-6.34375,-21.75,16,5,793897402327,113.25,-5.8125,-21.75,14,10,793897402327,-0.29342218330373604,-0.08896216187279238,,,1,0.0
00000269--4014745f93--12:31:1000041,00000269--4014745f93--12,31,793897402327,1000041,R1_STABLE_GROUP_REP_CHANGE,42|46,42|46,46,42,1,0,-3.0,0.75,0.0,3.0,0.75,0.0,1,1,73,73,P2_PUBLISHED_COORDINATE_CHANGE,-2.988067626953125,0.75,0.0,0.19559065491867067,NO_DOWNSTREAM_EFFECT,0,0.7989311983795968,2.087760899031511,1.288829700651914,0,0,0,0,0,2,2,139.5,-4.75,-21.75,8,136.5,-4.0,-21.75,9,N/A_NAN,N/A_NAN,135.25,-5.0,-21.75,8,27,793897402327,136.5,-4.0,-21.75,9,21,793897402327,-0.24382526653289777,-0.048234611614227096,,,1,0.0
00000269--4014745f93--12:31:1000042,00000269--4014745f93--12,31,793897402327,1000042,R1_STABLE_GROUP_REP_CHANGE,43|48,43|48,43,48,1,0,-1.0,0.5,0.0,1.0,0.5,0.0,1,1,74,74,P2_PUBLISHED_COORDINATE_CHANGE,-0.9880523681640625,0.5,0.0,0.15529740870757738,NO_DOWNSTREAM_EFFECT,0,0.5317701687366991,2.028300917841322,1.4965307491046227,0,0,0,0,0,2,2,72.5,-10.5,-21.75,7,71.5,-10.0,-21.75,8,N/A_NAN,N/A_NAN,68.5,-10.40625,-22.0,8,23,793897402327,71.5,-10.0,-21.75,6,30,793897402327,0.021802408787753302,0.17709981749533069,,,1,0.0
00000269--4014745f93--12:32:1000031,00000269--4014745f93--12,32,794006901603,1000031,R1_STABLE_GROUP_REP_CHANGE,32|35,32|35,35,32,1,0,-2.0,-0.53125,0.0,2.0,0.53125,0.0,1,1,63,63,P2_PUBLISHED_COORDINATE_CHANGE,-2.2355728149414062,-0.53125,0.0,0.03558486474911695,NO_DOWNSTREAM_EFFECT,0,1.8946719057820864,2.4702778043928273,0.5756058986107409,0,0,0,0,0,2,2,113.25,-5.8125,-21.75,16,111.25,-6.34375,-21.75,17,N/A_NAN,N/A_NAN,113.25,-5.8125,-21.75,15,10,793995990352,111.25,-6.34375,-21.75,17,5,793995990352,-0.08896216187279238,-0.05337729712367543,,,1,0.0
00000269--4014745f93--12:32:1000041,00000269--4014745f93--12,32,794006901603,1000041,R1_STABLE_GROUP_REP_CHANGE,42|46,42|46,42,46,1,0,-1.25,-1.0,0.0,1.25,1.0,0.0,1,1,73,73,P2_PUBLISHED_COORDINATE_CHANGE,-1.485565185546875,-1.0,0.0,0.01929384464569084,NO_DOWNSTREAM_EFFECT,0,0.9439156346761353,2.484490804706484,1.540575170030349,0,0,0,0,0,2,2,136.5,-4.0,-21.75,9,135.25,-5.0,-21.75,10,N/A_NAN,N/A_NAN,136.5,-4.0,-21.75,10,21,794006901603,135.25,-5.0,-21.75,9,27,793995990352,-0.048234611614227096,-0.028940766968536258,,,1,0.0
00000269--4014745f93--12:32:1000042,00000269--4014745f93--12,32,794006901603,1000042,R1_STABLE_GROUP_REP_CHANGE,43|48,43|48,48,43,1,0,-3.0,-0.40625,-0.25,3.0,0.40625,0.25,1,1,74,74,P2_PUBLISHED_COORDINATE_CHANGE,-3.0046844482421875,-0.40625,-0.25,-0.4318556089453415,NO_DOWNSTREAM_EFFECT,0,1.5640825262444622,2.446103763122231,0.8820212368777689,0,0,0,0,0,2,2,71.5,-10.0,-21.75,8,68.5,-10.40625,-22.0,9,N/A_NAN,N/A_NAN,71.5,-10.0,-21.75,7,30,794006901603,68.5,-10.40625,-22.0,9,23,794006901603,0.17709981749533069,-0.2547557914500108,,,1,0.0
00000269--4014745f93--12:35:1000041,00000269--4014745f93--12,35,794306373665,1000041,R1_STABLE_GROUP_REP_CHANGE,42|46,42|46,46,42,1,0,-2.75,0.3125,0.25,2.75,0.3125,0.25,1,1,73,73,P2_PUBLISHED_COORDINATE_CHANGE,-2.2728500366210938,0.3125,0.25,0.5263620459618388,NO_DOWNSTREAM_EFFECT,0,1.15625,2.014233115795068,0.8579831157950681,0,0,0,0,0,2,2,130.5,-5.09375,-22.25,12,127.75,-4.78125,-22.0,13,N/A_NAN,N/A_NAN,126.25,-5.21875,-22.25,12,27,794295750839,127.75,-4.78125,-22.0,13,21,794306373665,-0.8459070029562263,-0.31954495699438756,,,3,0.198789043
00000269--4014745f93--12:36:1000041,00000269--4014745f93--12,36,794405742900,1000041,R1_STABLE_GROUP_REP_CHANGE,42|46,42|46,42,46,1,0,-1.5,-0.4375,-0.25,1.5,0.4375,0.25,1,1,73,73,P2_PUBLISHED_COORDINATE_CHANGE,-1.96075439453125,-0.4375,-0.25,-0.19098985941218016,NO_DOWNSTREAM_EFFECT,0,1.3167878086263176,2.272607850132858,0.9558200415065405,0,0,0,0,0,2,2,127.75,-4.78125,-22.0,13,126.25,-5.21875,-22.25,14,N/A_NAN,N/A_NAN,127.75,-4.78125,-22.0,14,21,794396302871,126.25,-5.21875,-22.25,13,27,794396302871,-0.31954495699438756,-0.5105348164065677,,,1,0.0
00000269--4014745f93--12:37:1000041,00000269--4014745f93--12,37,794505572806,1000041,R1_STABLE_GROUP_REP_CHANGE,42|46,42|46,46,42,1,0,-2.75,0.125,0.25,2.75,0.125,0.25,1,1,73,73,P2_PUBLISHED_COORDINATE_CHANGE,-2.53253173828125,0.125,0.25,0.6644122088268001,NO_DOWNSTREAM_EFFECT,0,1.2514408263045622,2.024244357200318,0.7728035308957559,0,0,0,0,0,2,2,126.25,-5.21875,-22.25,14,123.5,-5.09375,-22.0,15,N/A_NAN,N/A_NAN,122.0,-5.34375,-22.25,14,27,794496007101,123.5,-5.09375,-22.0,15,21,794496007101,-0.5105348164065677,0.15387739242023235,,,1,0.0
00000269--4014745f93--12:212:1000206,00000269--4014745f93--12,212,812006317609,1000206,R1_STABLE_GROUP_REP_CHANGE,203|204,203|204,203,204,1,0,-2.5,-0.1875,0.0,2.5,0.1875,0.0,1,1,60,60,P2_PUBLISHED_COORDINATE_CHANGE,-2.490325927734375,-0.1875,0.0,0.041544992145538195,NO_DOWNSTREAM_EFFECT,0,2.8820072881425176,3.4512109616090783,0.5692036734665606,0,0,0,0,0,2,2,108.25,-6.1875,-27.5,7,105.75,-6.375,-27.5,8,N/A_NAN,N/A_NAN,108.5,-6.25,-27.25,8,23,811995828205,105.75,-6.375,-27.5,8,15,811995828205,-0.5237114886856078,-0.4821664965400696,,,7,0.598819316
