event_id,scan,pid,category,abs_delta_d,abs_delta_y,abs_delta_v,publication_divergence_scans,publication_divergence_duration_s,key,policy
00000247--b657952782--18:487:1000582,487,1000582,R5_GROUP_MERGE_REP_CHANGE,3.75,1.40625,0.0,2,0.09970866,00000247--b657952782--18,E
00000247--b657952782--19:210:1000313,210,1000313,R1_STABLE_GROUP_REP_CHANGE,3.0,0.15625,0.25,1,0.0,00000247--b657952782--19,E
00000247--b657952782--19:211:1000313,211,1000313,R1_STABLE_GROUP_REP_CHANGE,2.5,0.21875,0.0,0,0.0,00000247--b657952782--19,E
00000247--b657952782--19:254:1000321,254,1000321,R1_STABLE_GROUP_REP_CHANGE,2.5,0.0625,0.0,1,0.0,00000247--b657952782--19,E
00000247--b657952782--19:255:1000321,255,1000321,R1_STABLE_GROUP_REP_CHANGE,2.75,0.09375,0.0,0,0.0,00000247--b657952782--19,E
00000247--b657952782--19:354:1000509,354,1000509,R5_GROUP_MERGE_REP_CHANGE,2.5,0.125,0.0,5,0.400086694,00000247--b657952782--19,E
00000247--b657952782--2:228:1000275,228,1000275,R1_STABLE_GROUP_REP_CHANGE,0.75,0.5,0.0,2,0.10056434900000001,00000247--b657952782--2,E
00000247--b657952782--2:268:1000369,268,1000369,R5_GROUP_MERGE_REP_CHANGE,0.0,0.71875,0.25,50,4.900633616,00000247--b657952782--2,E
00000247--b657952782--2:277:1000375,277,1000375,R1_STABLE_GROUP_REP_CHANGE,0.0,0.59375,0.0,50,4.900633616,00000247--b657952782--2,E
00000247--b657952782--2:278:1000375,278,1000375,R2_MEMBER_DISAPPEAR_REP_CHANGE,1.0,0.15625,0.25,50,4.900633616,00000247--b657952782--2,E
00000247--b657952782--2:343:1000431,343,1000431,R1_STABLE_GROUP_REP_CHANGE,0.5,0.25,0.5,278,27.699634469000003,00000247--b657952782--2,E
00000247--b657952782--2:344:1000431,344,1000431,R1_STABLE_GROUP_REP_CHANGE,1.0,0.6875,0.5,278,27.699634469000003,00000247--b657952782--2,E
00000247--b657952782--2:362:1000487,362,1000487,R5_GROUP_MERGE_REP_CHANGE,0.25,0.0625,0.25,278,27.699634469000003,00000247--b657952782--2,E
00000247--b657952782--2:366:1000487,366,1000487,R4_GROUP_SPLIT_REP_CHANGE,0.75,0.84375,0.25,278,27.699634469000003,00000247--b657952782--2,E
00000247--b657952782--2:411:1000535,411,1000535,R1_STABLE_GROUP_REP_CHANGE,1.75,0.15625,0.0,278,27.699634469000003,00000247--b657952782--2,E
00000247--b657952782--2:438:1000593,438,1000593,R5_GROUP_MERGE_REP_CHANGE,2.5,0.0625,0.0,278,27.699634469000003,00000247--b657952782--2,E
00000247--b657952782--2:444:1000593,444,1000593,R2_MEMBER_DISAPPEAR_REP_CHANGE,0.5,0.1875,0.5,278,27.699634469000003,00000247--b657952782--2,E
00000247--b657952782--2:446:1000570,446,1000570,R2_MEMBER_DISAPPEAR_REP_CHANGE,0.0,0.0,0.0,278,27.699634469000003,00000247--b657952782--2,E
00000247--b657952782--20:3:1000003,3,1000003,R1_STABLE_GROUP_REP_CHANGE,0.5,0.71875,0.0,1,0.0,00000247--b657952782--20,E
00000247--b657952782--20:4:1000003,4,1000003,R1_STABLE_GROUP_REP_CHANGE,5.25,0.71875,0.0,0,0.0,00000247--b657952782--20,E
00000247--b657952782--20:321:1000333,321,1000333,R5_GROUP_MERGE_REP_CHANGE,2.5,1.09375,0.0,7,0.597916452,00000247--b657952782--20,E
00000247--b657952782--20:366:1000389,366,1000389,R1_STABLE_GROUP_REP_CHANGE,3.25,0.40625,0.0,2,0.09982276100000001,00000247--b657952782--20,E
00000247--b657952782--20:401:1000418,401,1000418,R1_STABLE_GROUP_REP_CHANGE,4.0,0.03125,0.0,2,0.099342894,00000247--b657952782--20,E
00000247--b657952782--20:403:1000418,403,1000418,R1_STABLE_GROUP_REP_CHANGE,2.75,0.0,0.0,0,0.0,00000247--b657952782--20,E
00000247--b657952782--20:409:1000421,409,1000421,R1_STABLE_GROUP_REP_CHANGE,3.5,0.15625,0.0,4,0.301044107,00000247--b657952782--20,E
00000247--b657952782--20:413:1000421,413,1000421,R1_STABLE_GROUP_REP_CHANGE,3.5,0.09375,0.25,0,0.0,00000247--b657952782--20,E
00000247--b657952782--20:558:1000563,558,1000563,R1_STABLE_GROUP_REP_CHANGE,4.0,0.09375,0.25,2,0.098918329,00000247--b657952782--20,E
00000247--b657952782--20:560:1000563,560,1000563,R1_STABLE_GROUP_REP_CHANGE,2.5,0.125,0.25,0,0.0,00000247--b657952782--20,E
00000247--b657952782--21:110:1000149,110,1000149,R1_STABLE_GROUP_REP_CHANGE,2.75,0.21875,0.0,1,0.0,00000247--b657952782--21,E
00000247--b657952782--21:111:1000149,111,1000149,R1_STABLE_GROUP_REP_CHANGE,3.25,0.0,0.0,0,0.0,00000247--b657952782--21,E
00000247--b657952782--21:193:1000217,193,1000217,R1_STABLE_GROUP_REP_CHANGE,3.75,0.09375,0.25,2,0.090205141,00000247--b657952782--21,E
00000247--b657952782--21:369:1000351,369,1000351,R1_STABLE_GROUP_REP_CHANGE,3.5,0.15625,0.5,2,0.099979207,00000247--b657952782--21,E
00000247--b657952782--21:371:1000351,371,1000351,R1_STABLE_GROUP_REP_CHANGE,3.75,0.0625,1.0,0,0.0,00000247--b657952782--21,E
00000247--b657952782--21:374:1000344,374,1000344,R1_STABLE_GROUP_REP_CHANGE,4.0,0.09375,0.0,1,0.0,00000247--b657952782--21,E
00000247--b657952782--21:375:1000344,375,1000344,R1_STABLE_GROUP_REP_CHANGE,3.0,0.03125,0.25,0,0.0,00000247--b657952782--21,E
00000247--b657952782--21:379:1000344,379,1000344,R1_STABLE_GROUP_REP_CHANGE,4.0,0.09375,0.25,1,0.0,00000247--b657952782--21,E
00000247--b657952782--21:478:1000404,478,1000404,R5_GROUP_MERGE_REP_CHANGE,3.5,0.09375,0.25,2,0.099733046,00000247--b657952782--21,E
00000247--b657952782--22:21:1000016,21,1000016,R1_STABLE_GROUP_REP_CHANGE,2.75,0.75,0.25,30,2.899905801,00000247--b657952782--22,E
00000247--b657952782--22:148:1000167,148,1000167,R1_STABLE_GROUP_REP_CHANGE,1.25,0.1875,0.0,29,2.8008705440000004,00000247--b657952782--22,E
00000247--b657952782--22:177:1000204,177,1000204,R1_STABLE_GROUP_REP_CHANGE,2.25,0.8125,0.75,1,0.0,00000247--b657952782--22,E
00000247--b657952782--22:300:1000372,300,1000372,R1_STABLE_GROUP_REP_CHANGE,1.5,0.09375,0.25,15,1.3977029680000002,00000247--b657952782--22,E
00000247--b657952782--22:339:1000396,339,1000396,R1_STABLE_GROUP_REP_CHANGE,2.75,0.125,0.0,78,7.700719178000001,00000247--b657952782--22,E
00000247--b657952782--22:370:1000471,370,1000471,R5_GROUP_MERGE_REP_CHANGE,1.5,1.15625,0.0,78,7.700719178000001,00000247--b657952782--22,E
00000247--b657952782--22:494:1000527,494,1000527,R1_STABLE_GROUP_REP_CHANGE,2.75,0.125,0.25,1,0.0,00000247--b657952782--22,E
00000247--b657952782--23:279:1000161,279,1000161,R1_STABLE_GROUP_REP_CHANGE,4.0,0.53125,0.25,1,0.0,00000247--b657952782--23,E
00000247--b657952782--23:280:1000161,280,1000161,R2_MEMBER_DISAPPEAR_REP_CHANGE,3.75,0.3125,0.25,0,0.0,00000247--b657952782--23,E
00000247--b657952782--23:300:1000173,300,1000173,R1_STABLE_GROUP_REP_CHANGE,4.75,0.75,0.0,4,0.298105834,00000247--b657952782--23,E
00000247--b657952782--23:304:1000173,304,1000173,R1_STABLE_GROUP_REP_CHANGE,5.5,0.1875,0.0,0,0.0,00000247--b657952782--23,E
00000247--b657952782--23:439:1000281,439,1000281,R1_STABLE_GROUP_REP_CHANGE,2.5,0.09375,0.25,7,0.5981677320000001,00000247--b657952782--23,E
00000247--b657952782--23:452:1000245,452,1000245,R1_STABLE_GROUP_REP_CHANGE,1.0,0.25,0.25,3,0.20209294900000002,00000247--b657952782--23,E
00000247--b657952782--23:455:1000245,455,1000245,R1_STABLE_GROUP_REP_CHANGE,0.75,0.28125,0.0,0,0.0,00000247--b657952782--23,E
00000247--b657952782--23:459:1000341,459,1000341,R5_GROUP_MERGE_REP_CHANGE,1.0,0.09375,0.0,2,0.10006838200000001,00000247--b657952782--23,E
00000247--b657952782--23:461:1000341,461,1000341,R1_STABLE_GROUP_REP_CHANGE,0.5,0.875,0.0,0,0.0,00000247--b657952782--23,E
00000247--b657952782--23:478:1000367,478,1000367,R1_STABLE_GROUP_REP_CHANGE,1.0,0.84375,0.75,17,1.6008405460000001,00000247--b657952782--23,E
00000247--b657952782--24:39:1000024,39,1000024,R1_STABLE_GROUP_REP_CHANGE,1.0,0.09375,0.0,3,0.20040292,00000247--b657952782--24,E
00000247--b657952782--24:42:1000024,42,1000024,R1_STABLE_GROUP_REP_CHANGE,2.25,0.03125,0.0,0,0.0,00000247--b657952782--24,E
00000247--b657952782--24:44:1000048,44,1000048,R1_STABLE_GROUP_REP_CHANGE,0.75,0.09375,0.0,1,0.0,00000247--b657952782--24,E
00000247--b657952782--24:44:1000061,44,1000061,R1_STABLE_GROUP_REP_CHANGE,0.75,0.34375,0.0,1,0.0,00000247--b657952782--24,E
00000247--b657952782--24:45:1000048,45,1000048,R1_STABLE_GROUP_REP_CHANGE,2.0,0.09375,0.0,0,0.0,00000247--b657952782--24,E
00000247--b657952782--24:45:1000061,45,1000061,R1_STABLE_GROUP_REP_CHANGE,2.0,0.3125,0.0,0,0.0,00000247--b657952782--24,E
00000247--b657952782--24:50:1000036,50,1000036,R5_GROUP_MERGE_REP_CHANGE,1.25,0.28125,0.75,2,0.100979732,00000247--b657952782--24,E
00000247--b657952782--24:52:1000036,52,1000036,R1_STABLE_GROUP_REP_CHANGE,1.0,0.1875,1.0,0,0.0,00000247--b657952782--24,E
00000247--b657952782--24:55:1000039,55,1000039,R1_STABLE_GROUP_REP_CHANGE,0.75,0.125,0.25,1,0.0,00000247--b657952782--24,E
00000247--b657952782--24:56:1000039,56,1000039,R1_STABLE_GROUP_REP_CHANGE,1.75,0.1875,0.25,0,0.0,00000247--b657952782--24,E
00000247--b657952782--24:68:1000053,68,1000053,R1_STABLE_GROUP_REP_CHANGE,0.75,0.0625,0.0,1,0.0,00000247--b657952782--24,E
00000247--b657952782--24:69:1000053,69,1000053,R1_STABLE_GROUP_REP_CHANGE,2.0,0.03125,0.0,0,0.0,00000247--b657952782--24,E
00000247--b657952782--24:300:1000347,300,1000347,R5_GROUP_MERGE_REP_CHANGE,2.25,0.125,0.0,5,0.399887961,00000247--b657952782--24,E
00000247--b657952782--24:323:1000346,323,1000346,R1_STABLE_GROUP_REP_CHANGE,2.0,1.09375,0.25,2,0.098952946,00000247--b657952782--24,E
00000247--b657952782--24:325:1000346,325,1000346,R2_MEMBER_DISAPPEAR_REP_CHANGE,0.25,1.15625,0.25,0,0.0,00000247--b657952782--24,E
00000247--b657952782--24:422:1000510,422,1000510,R1_STABLE_GROUP_REP_CHANGE,2.25,1.375,0.0,27,2.6001824790000003,00000247--b657952782--24,E
00000247--b657952782--24:501:1000547,501,1000547,R1_STABLE_GROUP_REP_CHANGE,1.75,0.4375,0.0,32,3.100469582,00000247--b657952782--24,E
00000247--b657952782--24:502:1000547,502,1000547,R1_STABLE_GROUP_REP_CHANGE,0.25,0.5,0.0,32,3.100469582,00000247--b657952782--24,E
00000247--b657952782--24:506:1000547,506,1000547,R1_STABLE_GROUP_REP_CHANGE,2.0,0.40625,0.0,32,3.100469582,00000247--b657952782--24,E
00000247--b657952782--24:509:1000547,509,1000547,R1_STABLE_GROUP_REP_CHANGE,0.25,0.5,0.0,32,3.100469582,00000247--b657952782--24,E
00000247--b657952782--24:510:1000564,510,1000564,R1_STABLE_GROUP_REP_CHANGE,1.25,0.90625,0.0,32,3.100469582,00000247--b657952782--24,E
00000247--b657952782--24:511:1000564,511,1000564,R2_MEMBER_DISAPPEAR_REP_CHANGE,3.25,1.21875,0.0,32,3.100469582,00000247--b657952782--24,E
00000247--b657952782--24:526:1000616,526,1000616,R5_GROUP_MERGE_REP_CHANGE,1.25,0.5,0.25,32,3.100469582,00000247--b657952782--24,E
00000247--b657952782--24:577:1000641,577,1000641,R1_STABLE_GROUP_REP_CHANGE,0.75,0.125,0.0,24,2.299429598,00000247--b657952782--24,E
00000247--b657952782--24:578:1000641,578,1000641,R1_STABLE_GROUP_REP_CHANGE,1.75,0.15625,0.0,24,2.299429598,00000247--b657952782--24,E
00000247--b657952782--24:582:1000641,582,1000641,R1_STABLE_GROUP_REP_CHANGE,0.5,0.0,0.0,24,2.299429598,00000247--b657952782--24,E
00000247--b657952782--24:584:1000641,584,1000641,R1_STABLE_GROUP_REP_CHANGE,2.0,0.15625,0.0,24,2.299429598,00000247--b657952782--24,E
00000247--b657952782--24:589:1000620,589,1000620,R1_STABLE_GROUP_REP_CHANGE,0.75,0.25,0.0,24,2.299429598,00000247--b657952782--24,E
00000247--b657952782--24:589:1000641,589,1000641,R1_STABLE_GROUP_REP_CHANGE,0.5,0.1875,0.0,24,2.299429598,00000247--b657952782--24,E
00000247--b657952782--24:589:1000690,589,1000690,R1_STABLE_GROUP_REP_CHANGE,0.75,0.09375,0.0,24,2.299429598,00000247--b657952782--24,E
00000247--b657952782--24:591:1000620,591,1000620,R1_STABLE_GROUP_REP_CHANGE,1.75,0.46875,0.25,24,2.299429598,00000247--b657952782--24,E
00000247--b657952782--24:591:1000641,591,1000641,R1_STABLE_GROUP_REP_CHANGE,2.25,0.28125,0.25,24,2.299429598,00000247--b657952782--24,E
00000247--b657952782--24:591:1000690,591,1000690,R1_STABLE_GROUP_REP_CHANGE,2.0,0.09375,0.0,24,2.299429598,00000247--b657952782--24,E
00000247--b657952782--25:6:1000003,6,1000003,R5_GROUP_MERGE_REP_CHANGE,0.75,0.15625,0.25,1,0.0,00000247--b657952782--25,E
00000247--b657952782--25:6:1000004,6,1000004,R1_STABLE_GROUP_REP_CHANGE,0.75,0.03125,0.0,1,0.0,00000247--b657952782--25,E
00000247--b657952782--25:6:1000015,6,1000015,R1_STABLE_GROUP_REP_CHANGE,0.75,0.03125,0.0,1,0.0,00000247--b657952782--25,E
00000247--b657952782--25:6:1000016,6,1000016,R1_STABLE_GROUP_REP_CHANGE,0.75,0.0,0.25,1,0.0,00000247--b657952782--25,E
00000247--b657952782--25:7:1000003,7,1000003,R1_STABLE_GROUP_REP_CHANGE,2.0,0.09375,0.25,0,0.0,00000247--b657952782--25,E
00000247--b657952782--25:7:1000004,7,1000004,R1_STABLE_GROUP_REP_CHANGE,2.0,0.03125,0.0,0,0.0,00000247--b657952782--25,E
00000247--b657952782--25:7:1000015,7,1000015,R1_STABLE_GROUP_REP_CHANGE,2.0,0.0625,0.0,0,0.0,00000247--b657952782--25,E
00000247--b657952782--25:7:1000016,7,1000016,R1_STABLE_GROUP_REP_CHANGE,2.0,0.09375,0.25,0,0.0,00000247--b657952782--25,E
00000247--b657952782--25:11:1000008,11,1000008,R1_STABLE_GROUP_REP_CHANGE,1.0,0.71875,0.0,1,0.0,00000247--b657952782--25,E
00000247--b657952782--25:11:1000015,11,1000015,R1_STABLE_GROUP_REP_CHANGE,0.75,0.09375,0.25,1,0.0,00000247--b657952782--25,E
00000247--b657952782--25:11:1000016,11,1000016,R1_STABLE_GROUP_REP_CHANGE,0.75,0.25,0.0,1,0.0,00000247--b657952782--25,E
00000247--b657952782--25:12:1000008,12,1000008,R1_STABLE_GROUP_REP_CHANGE,1.75,0.75,0.0,0,0.0,00000247--b657952782--25,E
00000247--b657952782--25:12:1000015,12,1000015,R1_STABLE_GROUP_REP_CHANGE,2.0,0.125,0.25,0,0.0,00000247--b657952782--25,E
00000247--b657952782--25:12:1000016,12,1000016,R1_STABLE_GROUP_REP_CHANGE,2.0,0.3125,0.0,0,0.0,00000247--b657952782--25,E
00000247--b657952782--25:17:1000045,17,1000045,R1_STABLE_GROUP_REP_CHANGE,0.75,0.25,0.0,2,0.100971499,00000247--b657952782--25,E
00000247--b657952782--25:19:1000045,19,1000045,R1_STABLE_GROUP_REP_CHANGE,2.0,0.21875,0.0,0,0.0,00000247--b657952782--25,E
00000247--b657952782--25:23:1000052,23,1000052,R1_STABLE_GROUP_REP_CHANGE,0.75,0.03125,0.25,1,0.0,00000247--b657952782--25,E
00000247--b657952782--25:24:1000052,24,1000052,R1_STABLE_GROUP_REP_CHANGE,2.0,0.03125,0.25,0,0.0,00000247--b657952782--25,E
00000247--b657952782--25:25:1000052,25,1000052,R1_STABLE_GROUP_REP_CHANGE,0.75,0.03125,0.25,2,0.09784588300000001,00000247--b657952782--25,E
00000247--b657952782--25:27:1000052,27,1000052,R1_STABLE_GROUP_REP_CHANGE,2.0,0.0625,0.0,0,0.0,00000247--b657952782--25,E
00000247--b657952782--25:29:1000030,29,1000030,R1_STABLE_GROUP_REP_CHANGE,0.75,0.09375,0.0,1,0.0,00000247--b657952782--25,E
00000247--b657952782--25:30:1000030,30,1000030,R1_STABLE_GROUP_REP_CHANGE,2.0,0.125,0.0,0,0.0,00000247--b657952782--25,E
00000247--b657952782--25:32:1000045,32,1000045,R1_STABLE_GROUP_REP_CHANGE,0.75,0.28125,0.0,1,0.0,00000247--b657952782--25,E
00000247--b657952782--25:32:1000055,32,1000055,R1_STABLE_GROUP_REP_CHANGE,0.75,0.125,0.0,1,0.0,00000247--b657952782--25,E
00000247--b657952782--25:33:1000045,33,1000045,R1_STABLE_GROUP_REP_CHANGE,2.0,0.28125,0.0,0,0.0,00000247--b657952782--25,E
00000247--b657952782--25:33:1000055,33,1000055,R1_STABLE_GROUP_REP_CHANGE,2.0,0.09375,0.0,0,0.0,00000247--b657952782--25,E
00000247--b657952782--25:35:1000052,35,1000052,R1_STABLE_GROUP_REP_CHANGE,0.75,0.125,0.25,1,0.0,00000247--b657952782--25,E
00000247--b657952782--25:35:1000055,35,1000055,R1_STABLE_GROUP_REP_CHANGE,0.75,0.0625,0.25,1,0.0,00000247--b657952782--25,E
00000247--b657952782--25:36:1000052,36,1000052,R1_STABLE_GROUP_REP_CHANGE,2.0,0.09375,0.0,0,0.0,00000247--b657952782--25,E
00000247--b657952782--25:36:1000055,36,1000055,R1_STABLE_GROUP_REP_CHANGE,2.0,0.0625,0.0,0,0.0,00000247--b657952782--25,E
00000247--b657952782--25:41:1000080,41,1000080,R1_STABLE_GROUP_REP_CHANGE,0.75,0.03125,0.25,2,0.100410199,00000247--b657952782--25,E
00000247--b657952782--25:43:1000080,43,1000080,R1_STABLE_GROUP_REP_CHANGE,2.75,0.09375,0.0,0,0.0,00000247--b657952782--25,E
00000247--b657952782--25:53:1000055,53,1000055,R5_GROUP_MERGE_REP_CHANGE,2.75,0.0,0.0,2,0.100557006,00000247--b657952782--25,E
00000247--b657952782--25:53:1000074,53,1000074,R1_STABLE_GROUP_REP_CHANGE,0.75,0.0625,0.0,2,0.100557006,00000247--b657952782--25,E
00000247--b657952782--25:54:1000055,54,1000055,R2_MEMBER_DISAPPEAR_REP_CHANGE,0.5,0.09375,0.25,2,0.100557006,00000247--b657952782--25,E
00000247--b657952782--25:55:1000074,55,1000074,R1_STABLE_GROUP_REP_CHANGE,2.0,0.0,0.0,0,0.0,00000247--b657952782--25,E
00000247--b657952782--25:67:1000117,67,1000117,R1_STABLE_GROUP_REP_CHANGE,1.0,0.125,0.25,2,0.09992207600000001,00000247--b657952782--25,E
00000247--b657952782--25:69:1000117,69,1000117,R1_STABLE_GROUP_REP_CHANGE,2.25,0.15625,0.0,0,0.0,00000247--b657952782--25,E
00000247--b657952782--25:303:1000366,303,1000366,R1_STABLE_GROUP_REP_CHANGE,1.25,0.3125,0.0,21,1.9919904880000001,00000247--b657952782--25,E
00000247--b657952782--25:303:1000375,303,1000375,R1_STABLE_GROUP_REP_CHANGE,1.25,0.28125,0.0,21,1.9919904880000001,00000247--b657952782--25,E
00000247--b657952782--25:304:1000375,304,1000375,R5_GROUP_MERGE_REP_CHANGE,2.25,0.40625,0.25,21,1.9919904880000001,00000247--b657952782--25,E
00000247--b657952782--25:305:1000375,305,1000375,R2_MEMBER_DISAPPEAR_REP_CHANGE,2.75,0.40625,0.0,21,1.9919904880000001,00000247--b657952782--25,E
00000247--b657952782--25:314:1000397,314,1000397,R1_STABLE_GROUP_REP_CHANGE,2.25,0.28125,0.0,21,1.9919904880000001,00000247--b657952782--25,E
00000247--b657952782--25:435:1000493,435,1000493,R1_STABLE_GROUP_REP_CHANGE,0.75,0.03125,0.25,188,18.690729297,00000247--b657952782--25,E
00000247--b657952782--25:435:1000513,435,1000513,R1_STABLE_GROUP_REP_CHANGE,0.75,0.0625,0.25,188,18.690729297,00000247--b657952782--25,E
00000247--b657952782--25:435:1000525,435,1000525,R1_STABLE_GROUP_REP_CHANGE,0.75,0.125,0.25,188,18.690729297,00000247--b657952782--25,E
00000247--b657952782--25:442:1000493,442,1000493,R1_STABLE_GROUP_REP_CHANGE,2.0,0.0,0.25,188,18.690729297,00000247--b657952782--25,E
00000247--b657952782--25:537:1000634,537,1000634,R1_STABLE_GROUP_REP_CHANGE,1.0,0.15625,0.0,188,18.690729297,00000247--b657952782--25,E
00000247--b657952782--25:538:1000634,538,1000634,R1_STABLE_GROUP_REP_CHANGE,1.75,0.15625,0.0,188,18.690729297,00000247--b657952782--25,E
00000247--b657952782--25:539:1000626,539,1000626,R1_STABLE_GROUP_REP_CHANGE,1.75,0.5,0.0,188,18.690729297,00000247--b657952782--25,E
00000247--b657952782--25:540:1000634,540,1000634,R1_STABLE_GROUP_REP_CHANGE,1.0,0.15625,0.0,188,18.690729297,00000247--b657952782--25,E
00000247--b657952782--25:543:1000633,543,1000633,R1_STABLE_GROUP_REP_CHANGE,1.0,0.0,0.25,188,18.690729297,00000247--b657952782--25,E
00000247--b657952782--25:544:1000626,544,1000626,R1_STABLE_GROUP_REP_CHANGE,0.5,0.53125,0.0,188,18.690729297,00000247--b657952782--25,E
00000247--b657952782--25:544:1000633,544,1000633,R1_STABLE_GROUP_REP_CHANGE,1.75,0.0,0.0,188,18.690729297,00000247--b657952782--25,E
00000247--b657952782--25:550:1000633,550,1000633,R1_STABLE_GROUP_REP_CHANGE,0.75,0.03125,0.0,188,18.690729297,00000247--b657952782--25,E
00000247--b657952782--25:550:1000645,550,1000645,R1_STABLE_GROUP_REP_CHANGE,0.75,0.0625,0.0,188,18.690729297,00000247--b657952782--25,E
00000247--b657952782--25:550:1000663,550,1000663,R1_STABLE_GROUP_REP_CHANGE,0.75,0.0625,0.25,188,18.690729297,00000247--b657952782--25,E
00000247--b657952782--25:551:1000633,551,1000633,R1_STABLE_GROUP_REP_CHANGE,2.0,0.03125,0.0,188,18.690729297,00000247--b657952782--25,E
00000247--b657952782--25:551:1000645,551,1000645,R1_STABLE_GROUP_REP_CHANGE,2.0,0.03125,0.0,188,18.690729297,00000247--b657952782--25,E
00000247--b657952782--25:551:1000663,551,1000663,R1_STABLE_GROUP_REP_CHANGE,2.0,0.03125,0.25,188,18.690729297,00000247--b657952782--25,E
00000247--b657952782--26:197:1000285,197,1000285,R1_STABLE_GROUP_REP_CHANGE,3.75,0.78125,0.0,25,2.399776038,00000247--b657952782--26,E
00000247--b657952782--26:571:1000787,571,1000787,R1_STABLE_GROUP_REP_CHANGE,1.5,0.03125,0.0,11,1.0000507220000001,00000247--b657952782--26,E
00000247--b657952782--27:51:1000065,51,1000065,R1_STABLE_GROUP_REP_CHANGE,1.0,0.0,0.0,4,0.299401018,00000247--b657952782--27,E
00000247--b657952782--27:55:1000065,55,1000065,R1_STABLE_GROUP_REP_CHANGE,2.5,0.0,0.25,0,0.0,00000247--b657952782--27,E
00000247--b657952782--27:82:1000101,82,1000101,R1_STABLE_GROUP_REP_CHANGE,1.0,0.03125,0.0,3,0.19775056300000002,00000247--b657952782--27,E
00000247--b657952782--27:82:1000113,82,1000113,R1_STABLE_GROUP_REP_CHANGE,1.0,0.03125,0.0,3,0.19775056300000002,00000247--b657952782--27,E
00000247--b657952782--27:82:1000122,82,1000122,R1_STABLE_GROUP_REP_CHANGE,1.0,0.09375,0.0,3,0.19775056300000002,00000247--b657952782--27,E
00000247--b657952782--27:84:1000113,84,1000113,R1_STABLE_GROUP_REP_CHANGE,2.0,0.0625,0.0,3,0.19775056300000002,00000247--b657952782--27,E
00000247--b657952782--27:84:1000122,84,1000122,R1_STABLE_GROUP_REP_CHANGE,2.0,0.0,0.0,3,0.19775056300000002,00000247--b657952782--27,E
00000247--b657952782--27:85:1000101,85,1000101,R1_STABLE_GROUP_REP_CHANGE,2.5,0.0625,0.0,0,0.0,00000247--b657952782--27,E
00000247--b657952782--27:139:1000198,139,1000198,R5_GROUP_MERGE_REP_CHANGE,1.75,0.15625,0.0,1,0.0,00000247--b657952782--27,E
00000247--b657952782--27:140:1000198,140,1000198,R1_STABLE_GROUP_REP_CHANGE,0.75,0.21875,0.0,0,0.0,00000247--b657952782--27,E
00000247--b657952782--27:153:1000198,153,1000198,R1_STABLE_GROUP_REP_CHANGE,1.75,0.21875,0.25,1,0.0,00000247--b657952782--27,E
00000247--b657952782--27:169:1000248,169,1000248,R1_STABLE_GROUP_REP_CHANGE,1.0,0.03125,0.0,3,0.19982977100000002,00000247--b657952782--27,E
00000247--b657952782--27:169:1000249,169,1000249,R1_STABLE_GROUP_REP_CHANGE,1.0,0.03125,0.0,3,0.19982977100000002,00000247--b657952782--27,E
00000247--b657952782--27:172:1000248,172,1000248,R1_STABLE_GROUP_REP_CHANGE,2.0,0.03125,0.0,0,0.0,00000247--b657952782--27,E
00000247--b657952782--27:229:1000345,229,1000345,R1_STABLE_GROUP_REP_CHANGE,2.75,0.0625,0.0,2,0.099938974,00000247--b657952782--27,E
00000247--b657952782--27:278:1000388,278,1000388,R1_STABLE_GROUP_REP_CHANGE,1.0,0.0,0.0,3,0.200568394,00000247--b657952782--27,E
00000247--b657952782--27:278:1000391,278,1000391,R1_STABLE_GROUP_REP_CHANGE,1.0,0.0,0.0,3,0.200568394,00000247--b657952782--27,E
00000247--b657952782--27:278:1000411,278,1000411,R1_STABLE_GROUP_REP_CHANGE,1.0,0.21875,0.0,3,0.200568394,00000247--b657952782--27,E
00000247--b657952782--27:278:1000420,278,1000420,R1_STABLE_GROUP_REP_CHANGE,1.0,0.125,0.0,3,0.200568394,00000247--b657952782--27,E
00000247--b657952782--27:281:1000391,281,1000391,R1_STABLE_GROUP_REP_CHANGE,1.75,0.03125,0.25,0,0.0,00000247--b657952782--27,E
00000247--b657952782--27:281:1000411,281,1000411,R1_STABLE_GROUP_REP_CHANGE,2.0,0.0,0.0,0,0.0,00000247--b657952782--27,E
00000247--b657952782--27:281:1000420,281,1000420,R1_STABLE_GROUP_REP_CHANGE,2.0,0.59375,0.25,0,0.0,00000247--b657952782--27,E
00000247--b657952782--27:282:1000391,282,1000391,R1_STABLE_GROUP_REP_CHANGE,1.0,0.0625,0.25,14,1.3003065770000002,00000247--b657952782--27,E
00000247--b657952782--27:282:1000394,282,1000394,R1_STABLE_GROUP_REP_CHANGE,1.0,0.03125,0.25,14,1.3003065770000002,00000247--b657952782--27,E
00000247--b657952782--27:282:1000435,282,1000435,R5_GROUP_MERGE_REP_CHANGE,1.0,0.34375,0.25,14,1.3003065770000002,00000247--b657952782--27,E
00000247--b657952782--27:284:1000435,284,1000435,R1_STABLE_GROUP_REP_CHANGE,2.0,0.28125,0.0,14,1.3003065770000002,00000247--b657952782--27,E
00000247--b657952782--27:287:1000385,287,1000385,R1_STABLE_GROUP_REP_CHANGE,1.0,0.03125,0.0,14,1.3003065770000002,00000247--b657952782--27,E
00000247--b657952782--27:296:1000394,296,1000394,R1_STABLE_GROUP_REP_CHANGE,2.0,0.0,0.0,0,0.0,00000247--b657952782--27,E
