population,tenure_scans,count,duration_p50_s,duration_p90_s,duration_p95_s,duration_p99_s,duration_max_s
ALL_REPRESENTATIVE_TENURE,155,35,15.400131473000002,15.409989733400002,15.410213649200001,15.410476622280001,15.410583283000001
ALL_REPRESENTATIVE_TENURE,156,26,15.499593149,15.5018324475,15.506740192000002,15.509400688749999,15.509763265
ALL_REPRESENTATIVE_TENURE,157,31,15.599793378000001,15.609840751,15.610348763000001,15.8969309141,16.019544398
ALL_REPRESENTATIVE_TENURE,158,26,15.699862688000001,15.710054608500002,15.717323029750002,15.728244521500002,15.731160730000001
ALL_REPRESENTATIVE_TENURE,159,32,15.800169059000002,15.809091523300001,15.810361300250001,15.824241973060001,15.830410283
ALL_REPRESENTATIVE_TENURE,160,25,15.899413740000002,15.9114760912,15.919073993200001,15.935560584240001,15.940195410000001
ALL_REPRESENTATIVE_TENURE,161,32,15.999916242500001,16.009952960200003,16.014769814850002,16.075340393730002,16.099974301
ALL_REPRESENTATIVE_TENURE,162,31,16.099541118,16.101073642,16.106426805,16.1113157889,16.111672923
ALL_REPRESENTATIVE_TENURE,163,27,16.19979451,16.2046487096,16.2094532578,16.209825433920003,16.209908597000002
ALL_REPRESENTATIVE_TENURE,164,32,16.29973976,16.308611570200004,16.3106035223,16.4686383374,16.539606470000003
ALL_REPRESENTATIVE_TENURE,165,26,16.3999893635,16.42964611,16.43016727125,16.7147501855,16.809560769
ALL_REPRESENTATIVE_TENURE,166,33,16.499883325000003,16.5111901924,16.517027349,16.54187544712,16.55059949
ALL_REPRESENTATIVE_TENURE,167,24,16.599874295,16.605791730500002,16.6522968931,16.93728251815,17.020032814
ALL_REPRESENTATIVE_TENURE,168,29,16.700068959,16.7100567266,16.710205629,16.7106899734,16.710852722000002
ALL_REPRESENTATIVE_TENURE,169,24,16.800265263500002,16.8093045762,16.80986541405,16.84019768164,16.849241795
ALL_REPRESENTATIVE_TENURE,170,23,16.899718222,16.9076994274,16.90981519,16.91017022566,16.91025223
ALL_REPRESENTATIVE_TENURE,171,22,16.999673722,17.0017030182,17.0027434327,17.009153480640002,17.010844362
ALL_REPRESENTATIVE_TENURE,172,21,17.099817897,17.101578522,17.109227908,17.157026704800003,17.168976404000002
ALL_REPRESENTATIVE_TENURE,173,24,17.199723847500003,17.2100232807,17.2109240915,17.25648753548,17.270083715000002
ALL_REPRESENTATIVE_TENURE,174,25,17.299835748,17.300810520000002,17.3018207992,17.62011745968,17.720555532000002
ALL_REPRESENTATIVE_TENURE,175,33,17.400050295,17.401599705200002,17.4083349958,17.40988593192,17.410482338
ALL_REPRESENTATIVE_TENURE,176,25,17.499959566,17.5098455872,17.5100387536,17.51052099072,17.510672058
ALL_REPRESENTATIVE_TENURE,177,32,17.599902640000003,17.601363668500003,17.60480701645,17.64374799194,17.65952266
ALL_REPRESENTATIVE_TENURE,178,24,17.700149899000003,17.7104450651,17.7356729631,18.032655455180002,18.120036373
ALL_REPRESENTATIVE_TENURE,179,18,17.799989238000002,17.848649133100004,17.9644579894,18.16877085468,18.219849071000002
ALL_REPRESENTATIVE_TENURE,180,33,17.900038239,17.917666525,18.080243695,18.32037304,18.32037304
ALL_REPRESENTATIVE_TENURE,181,15,18.000028845000003,18.0089928282,18.009331275100003,18.009642359020003,18.00972013
ALL_REPRESENTATIVE_TENURE,182,20,18.1000135205,18.111558269,18.1403106126,18.44437923452,18.520396390000002
ALL_REPRESENTATIVE_TENURE,183,19,18.199747047000002,18.2044824584,18.250767555000003,18.5403882678,18.612793446
ALL_REPRESENTATIVE_TENURE,184,25,18.299579642,18.300790890600002,18.3011317902,18.30128347148,18.301323287000002
ALL_REPRESENTATIVE_TENURE,185,21,18.400156653,18.411381510000002,18.411381510000002,18.4499894196,18.459641397000002
ALL_REPRESENTATIVE_TENURE,186,24,18.499670284,18.501932331000003,18.50926033895,18.51798223467,18.520224958
ALL_REPRESENTATIVE_TENURE,187,18,18.599918116,18.6127306905,18.622782649850002,18.63684945557,18.640366157000003
ALL_REPRESENTATIVE_TENURE,188,24,18.6997209265,18.7008457428,18.706990161100002,18.70877352235,18.70898686
ALL_REPRESENTATIVE_TENURE,189,35,18.799555914000003,18.8007759806,18.801101311500002,18.92610761952,18.990346836
ALL_REPRESENTATIVE_TENURE,190,26,18.8992595065,18.900977814500003,18.907466477,18.909957844,18.910070433
ALL_REPRESENTATIVE_TENURE,191,16,18.999500120500002,19.0103671675,19.024699918750002,19.035061644549998,19.037652076
ALL_REPRESENTATIVE_TENURE,192,22,19.099997247,19.1008951276,19.1013042052,19.107987283870003,19.109758288000002
ALL_REPRESENTATIVE_TENURE,193,17,19.199665677000002,19.200703423600004,19.2046029376,19.21694127232,19.220025856
ALL_REPRESENTATIVE_TENURE,194,18,19.299889181,19.3034992947,19.33383616605,19.442340710809997,19.469466847
ALL_REPRESENTATIVE_TENURE,195,17,19.399753699,19.400760203,19.400907204200003,19.400919524840003,19.400922605
ALL_REPRESENTATIVE_TENURE,196,26,19.499699409500003,19.5055121805,19.517798351000003,19.639451114000003,19.679127774
ALL_REPRESENTATIVE_TENURE,197,14,19.599563298,19.6004808549,19.600988256150004,19.601581778430003,19.601730159000002
ALL_REPRESENTATIVE_TENURE,198,22,19.699987262,19.707889497400004,19.710976379750004,19.797264368780002,19.820166734
