score_delta_rounded_1e6,count,within_0_25
0.061943,1,1
0.062059,1,1
0.062083,1,1
0.062229,1,1
0.062315,1,1
0.062403,1,1
0.062415,1,1
0.062431,1,1
0.062446,1,1
0.062448,1,1
0.062453,1,1
0.062469,1,1
0.0625,21,1
0.062508,1,1
0.06254,1,1
0.062564,1,1
0.062739,1,1
0.062755,1,1
0.062814,1,1
0.062885,1,1
0.062905,1,1
0.062986,1,1
0.063009,1,1
0.063103,1,1
0.063176,1,1
0.063195,1,1
0.063248,1,1
0.063257,1,1
0.063339,1,1
0.06345,1,1
0.063502,1,1
0.063534,1,1
0.063564,1,1
0.063645,1,1
0.063673,1,1
0.063713,1,1
0.063755,1,1
0.063797,1,1
0.063809,1,1
0.063844,1,1
0.063884,1,1
0.063898,1,1
0.063908,1,1
0.063986,1,1
0.064089,1,1
0.064148,1,1
0.064276,1,1
0.064288,1,1
0.064325,1,1
0.064393,1,1
0.064445,1,1
0.064483,1,1
0.064547,1,1
0.064596,1,1
0.064606,1,1
0.064607,1,1
0.064755,1,1
0.064767,1,1
0.064813,1,1
0.06484,1,1
0.064894,1,1
0.06492,2,1
0.064921,1,1
0.065033,1,1
0.065067,1,1
0.065076,1,1
0.065089,1,1
0.065146,1,1
0.065166,1,1
0.06517,1,1
0.065275,1,1
0.065292,1,1
0.065358,1,1
0.065367,1,1
0.065417,1,1
0.065467,1,1
0.065504,1,1
0.065531,1,1
0.065554,1,1
0.065559,1,1
0.065589,1,1
0.065608,1,1
0.065612,1,1
0.065682,1,1
0.065684,1,1
0.065685,1,1
0.065999,1,1
0.066016,1,1
0.066054,1,1
0.06609,1,1
0.066121,1,1
0.066151,2,1
0.066174,1,1
0.066188,1,1
0.066218,1,1
0.066226,1,1
0.066332,1,1
0.066393,1,1
0.066462,1,1
0.066468,1,1
0.066502,1,1
0.066512,1,1
0.066535,1,1
0.066549,1,1
0.066582,1,1
0.066598,1,1
0.066601,1,1
0.066649,1,1
0.066724,1,1
0.066752,1,1
0.066759,1,1
0.066785,1,1
0.06687,1,1
0.066948,1,1
0.066961,1,1
0.067003,1,1
0.06703,1,1
0.067059,1,1
0.067084,1,1
0.067098,1,1
0.067117,1,1
0.067135,1,1
0.067172,1,1
0.067253,1,1
0.067376,1,1
0.067393,1,1
0.067396,1,1
0.067425,2,1
0.067453,1,1
0.067596,1,1
0.067622,1,1
0.067658,1,1
0.067741,1,1
0.067815,1,1
0.067839,1,1
0.067886,1,1
0.0679,1,1
0.067938,1,1
0.068027,1,1
0.06803,1,1
0.06811,1,1
0.068114,1,1
0.068143,1,1
0.068256,1,1
0.068264,1,1
0.068335,1,1
0.068346,1,1
0.068397,1,1
0.068398,1,1
0.068408,1,1
0.068432,1,1
0.068496,1,1
0.068584,1,1
0.068649,1,1
0.068662,1,1
0.068667,1,1
0.06867,1,1
0.068674,1,1
0.06868,1,1
0.068712,1,1
0.068751,1,1
0.068827,1,1
0.068834,1,1
0.068852,1,1
0.068869,1,1
0.068945,1,1
0.069021,1,1
0.069083,1,1
0.069092,1,1
0.069174,1,1
0.069187,1,1
0.069219,1,1
0.0693,1,1
0.069303,1,1
0.069327,1,1
0.069405,1,1
0.069422,1,1
0.069533,1,1
0.069545,1,1
0.069609,1,1
0.069681,1,1
0.069744,1,1
0.069786,1,1
0.069876,1,1
0.069929,1,1
0.069936,1,1
0.069952,1,1
0.069982,1,1
0.069996,1,1
0.070005,1,1
0.070066,1,1
0.070069,1,1
0.070075,1,1
0.070161,1,1
0.070199,1,1
0.07023,1,1
0.070287,1,1
0.07045,1,1
0.070481,1,1
0.07052,1,1
0.070548,1,1
0.070549,1,1
0.070562,1,1
0.070695,1,1
0.07071,1,1
0.070712,1,1
0.070719,1,1
0.070774,1,1
0.07078,1,1
0.070805,1,1
0.070883,1,1
0.070902,1,1
0.070956,1,1
0.070967,1,1
0.071051,1,1
0.071102,1,1
0.071128,1,1
0.071139,1,1
0.0712,1,1
0.071226,1,1
0.071227,1,1
0.071251,1,1
0.071371,1,1
0.071437,1,1
0.07144,1,1
0.07147,1,1
0.071472,1,1
0.071522,1,1
0.071523,1,1
0.071579,1,1
0.071594,1,1
0.071617,1,1
0.071653,1,1
0.071689,1,1
0.07169,1,1
0.07172,1,1
0.071781,1,1
0.072008,1,1
0.072091,1,1
0.072098,1,1
0.072141,1,1
0.072299,1,1
0.07235,1,1
0.072351,1,1
0.072558,1,1
0.07261,1,1
0.072688,1,1
0.072713,1,1
0.072752,1,1
0.072819,1,1
0.072858,1,1
0.072895,1,1
0.073057,1,1
0.073073,1,1
0.073093,1,1
0.07314,1,1
0.073151,1,1
0.073162,1,1
0.073174,1,1
0.073175,1,1
0.073183,1,1
0.073203,1,1
0.073214,1,1
0.073239,1,1
0.073247,2,1
0.073263,1,1
0.0733,1,1
0.073332,1,1
0.073448,1,1
0.073481,1,1
0.073525,1,1
0.073533,1,1
0.073559,1,1
0.073641,1,1
0.073649,1,1
0.073695,1,1
0.073885,1,1
0.07393,1,1
0.073957,1,1
0.074029,1,1
0.074079,1,1
0.074107,1,1
0.074166,1,1
0.074182,1,1
0.074194,1,1
0.074216,1,1
0.074268,1,1
0.074272,1,1
0.074403,1,1
0.07442,1,1
0.074481,1,1
0.074538,1,1
0.074573,1,1
0.07459,1,1
0.074608,1,1
0.074667,1,1
0.074691,1,1
0.07481,1,1
0.074844,1,1
0.074876,1,1
0.074881,1,1
0.074883,1,1
0.07496,1,1
0.074975,1,1
0.074978,1,1
0.074982,1,1
0.075024,1,1
0.075036,1,1
0.075062,1,1
0.075133,1,1
0.075155,1,1
0.075162,1,1
0.075207,1,1
0.075263,1,1
0.075268,1,1
0.075284,1,1
0.075328,1,1
0.075348,1,1
0.075444,1,1
0.075669,1,1
0.075694,1,1
0.075884,1,1
0.075924,1,1
0.075932,1,1
0.075934,1,1
0.075963,1,1
0.075988,1,1
0.075996,1,1
0.076146,1,1
0.076191,1,1
0.076216,1,1
0.076223,1,1
0.076242,1,1
0.076373,1,1
0.076449,1,1
0.076794,1,1
0.076868,1,1
0.076886,1,1
0.076921,1,1
0.076929,1,1
0.076962,1,1
0.077011,1,1
0.077025,1,1
0.077034,1,1
0.077102,1,1
0.077183,1,1
0.077198,1,1
0.0772,1,1
0.077251,1,1
0.077338,1,1
0.077339,1,1
0.077492,1,1
0.077658,1,1
0.077728,1,1
0.077829,1,1
0.077902,2,1
0.077907,1,1
0.077912,1,1
0.078029,1,1
0.078065,1,1
0.078122,1,1
0.078125,14,1
0.078133,1,1
0.078134,1,1
0.078259,1,1
0.078276,1,1
0.078326,1,1
0.078337,1,1
0.078341,1,1
0.078389,1,1
0.078414,1,1
0.078436,1,1
0.078525,1,1
0.07857,1,1
0.078635,1,1
0.078728,1,1
0.078741,1,1
0.078785,1,1
0.078797,1,1
0.078854,1,1
0.078921,1,1
0.078925,1,1
0.079058,1,1
0.079065,1,1
0.079069,1,1
0.079076,1,1
0.079091,1,1
0.079099,1,1
0.079111,1,1
0.079143,1,1
0.079177,1,1
0.079205,1,1
0.079257,1,1
0.079401,1,1
0.07945,1,1
0.079475,1,1
0.079486,1,1
0.079524,1,1
0.079558,1,1
0.079619,1,1
0.079622,1,1
0.07971,1,1
0.079726,1,1
0.079763,1,1
0.079804,1,1
0.079879,1,1
0.079942,1,1
0.079945,1,1
0.079957,1,1
0.079966,1,1
0.079984,1,1
0.079987,1,1
0.080084,1,1
0.080094,1,1
0.080124,1,1
0.080131,1,1
0.080158,1,1
0.080164,1,1
0.080216,2,1
0.080266,1,1
0.080345,1,1
0.080368,1,1
0.080375,1,1
0.080452,1,1
0.080454,1,1
0.080463,1,1
0.080476,1,1
0.080479,1,1
0.080497,1,1
0.080576,1,1
0.080716,1,1
0.080729,1,1
0.080752,1,1
0.080878,1,1
0.080956,1,1
0.080984,1,1
0.080987,1,1
0.081004,1,1
0.081051,1,1
0.081124,1,1
0.081142,1,1
0.081181,1,1
0.081217,1,1
0.081234,1,1
0.081273,1,1
0.081307,1,1
0.08135,1,1
0.081356,1,1
0.081523,1,1
0.08159,1,1
0.081674,1,1
0.081695,1,1
0.081763,1,1
0.082004,1,1
0.082037,1,1
0.082159,1,1
0.082199,1,1
0.082263,1,1
0.082302,1,1
0.082333,1,1
0.082334,1,1
0.082343,1,1
0.082408,1,1
0.082412,1,1
0.082417,1,1
0.082448,1,1
0.082513,1,1
0.082675,1,1
0.082746,1,1
0.082772,1,1
0.082802,1,1
0.082933,1,1
0.082946,1,1
0.082993,1,1
0.08303,1,1
0.083033,1,1
0.083052,1,1
0.083125,1,1
0.083205,1,1
0.083304,1,1
0.08336,1,1
0.08339,1,1
0.083395,1,1
0.083488,1,1
0.083522,1,1
0.083585,1,1
0.08363,1,1
0.08364,1,1
0.083733,1,1
0.083784,1,1
0.083828,1,1
0.083853,1,1
0.083953,1,1
0.084015,1,1
0.084073,1,1
0.084075,1,1
0.084165,1,1
0.084352,1,1
0.084361,1,1
0.084371,1,1
0.084398,1,1
0.084444,1,1
0.084475,1,1
0.084492,1,1
0.084528,1,1
0.084531,1,1
0.084532,1,1
0.084563,1,1
0.084584,1,1
0.084614,1,1
0.084615,1,1
0.084655,1,1
0.084712,1,1
0.084726,1,1
0.084739,1,1
0.084762,1,1
0.084786,1,1
0.084885,1,1
0.084945,1,1
0.085055,1,1
0.085068,1,1
0.085096,1,1
0.085105,1,1
0.085141,1,1
0.085151,1,1
0.0852,1,1
0.085254,1,1
0.085309,1,1
0.085321,1,1
0.085349,1,1
0.085435,1,1
0.085464,1,1
0.085532,1,1
0.085536,1,1
0.08554,1,1
0.085553,1,1
0.085569,1,1
0.08558,1,1
0.085637,1,1
0.08567,1,1
0.085676,1,1
0.085681,1,1
0.085767,1,1
0.085861,1,1
0.085891,1,1
0.085955,1,1
0.086006,1,1
0.086199,1,1
0.086233,1,1
0.086315,1,1
0.086353,1,1
0.086488,1,1
0.086494,1,1
0.086573,1,1
0.086613,1,1
0.086664,1,1
0.086685,1,1
0.08671,1,1
0.08673,1,1
0.08675,1,1
0.086756,1,1
0.086792,1,1
0.086821,1,1
0.086829,1,1
0.08685,1,1
0.086899,1,1
0.0869,1,1
0.087032,1,1
0.087068,1,1
0.087124,1,1
0.087155,1,1
0.087199,1,1
0.087223,1,1
0.087227,2,1
0.08725,1,1
0.087334,1,1
0.08736,1,1
0.087363,1,1
0.087404,1,1
0.08747,1,1
0.087492,1,1
0.087523,1,1
0.087591,1,1
0.087592,1,1
0.087599,1,1
0.087685,1,1
0.087719,1,1
0.087749,1,1
0.087841,1,1
0.087892,1,1
0.087936,1,1
0.087967,1,1
0.088081,2,1
0.088086,1,1
0.0881,1,1
0.088144,1,1
0.088181,1,1
0.088225,1,1
0.088494,1,1
0.088522,1,1
0.088572,1,1
0.088609,1,1
0.088655,1,1
0.088742,1,1
0.088857,1,1
0.088881,1,1
0.089029,1,1
0.089062,1,1
0.08912,1,1
0.089141,1,1
0.089162,1,1
0.089163,1,1
0.089249,1,1
0.089257,1,1
0.089269,1,1
0.08945,1,1
0.089455,1,1
0.08951,1,1
0.089547,1,1
0.089574,1,1
0.089597,1,1
0.089628,1,1
0.089692,1,1
0.089787,1,1
0.089794,1,1
0.089856,1,1
0.089867,1,1
0.089897,1,1
0.089902,1,1
0.089903,1,1
0.089955,1,1
0.090112,1,1
0.090113,1,1
0.090147,1,1
0.090151,1,1
0.090159,1,1
0.090209,1,1
0.090212,1,1
0.090304,1,1
0.090401,1,1
0.090457,1,1
0.090459,1,1
0.090476,1,1
0.090501,1,1
0.090584,1,1
0.090598,1,1
0.090652,1,1
0.090695,1,1
0.090875,1,1
0.090938,1,1
0.091013,1,1
0.091159,1,1
0.091252,2,1
0.091256,1,1
0.091268,1,1
0.091325,1,1
0.091382,1,1
0.091392,1,1
0.091403,1,1
0.09142,2,1
0.091472,1,1
0.091495,1,1
0.091559,1,1
0.091704,1,1
0.09174,1,1
0.091804,1,1
0.091809,1,1
0.09191,1,1
0.092037,1,1
0.092058,1,1
0.0921,1,1
0.092244,1,1
0.092292,1,1
0.092308,1,1
0.092344,1,1
0.092464,1,1
0.092528,1,1
0.092578,1,1
0.092595,1,1
0.092636,1,1
0.092658,1,1
0.092709,1,1
0.092716,1,1
0.092872,1,1
0.092881,1,1
0.092902,1,1
0.092903,1,1
0.092913,1,1
0.092956,1,1
0.092964,1,1
0.092968,1,1
0.09302,1,1
0.093097,1,1
0.09312,1,1
0.093124,1,1
0.093201,1,1
0.093325,1,1
0.093575,1,1
0.093662,1,1
0.093673,1,1
0.093686,1,1
0.093746,1,1
0.09375,22,1
0.093753,1,1
0.093773,1,1
0.093792,1,1
0.093817,1,1
0.09384,1,1
0.093855,1,1
0.0939,2,1
0.093911,1,1
0.09397,1,1
0.093998,1,1
0.094018,1,1
0.094246,1,1
0.094259,1,1
0.094269,1,1
0.094328,1,1
0.094374,1,1
0.094443,1,1
0.094454,1,1
0.094504,1,1
0.09451,1,1
0.094529,1,1
0.094546,1,1
0.09459,1,1
0.094599,1,1
0.094615,1,1
0.09462,1,1
0.094631,1,1
0.094718,2,1
0.094799,1,1
0.094888,1,1
0.094978,1,1
0.094994,1,1
0.095018,1,1
0.095041,1,1
0.095164,1,1
0.095186,1,1
0.095406,1,1
0.095416,1,1
0.09544,1,1
0.095465,1,1
0.095466,1,1
0.095477,1,1
0.095489,1,1
0.095574,1,1
0.095637,1,1
0.09572,1,1
0.095756,1,1
0.09577,1,1
0.095797,1,1
0.095843,1,1
0.095931,1,1
0.09594,1,1
0.095954,1,1
0.096034,1,1
0.096036,1,1
0.09604,1,1
0.096056,1,1
0.096113,1,1
0.096147,1,1
0.096328,1,1
0.096329,1,1
0.096339,1,1
0.096387,1,1
0.096391,1,1
0.096394,1,1
0.096404,1,1
0.096558,1,1
0.096625,1,1
0.096639,1,1
0.096671,1,1
0.096765,1,1
0.096783,1,1
0.096796,1,1
0.09682,1,1
0.096866,1,1
0.096923,1,1
0.097002,1,1
0.097129,1,1
0.097137,1,1
0.097192,1,1
0.097198,1,1
0.097219,1,1
0.097272,1,1
0.097388,1,1
0.09744,1,1
0.097449,1,1
0.097467,1,1
0.097486,1,1
0.097572,1,1
0.097592,1,1
0.097605,1,1
0.097657,1,1
0.097713,1,1
0.097733,1,1
0.097776,1,1
0.097812,1,1
0.097818,1,1
0.097868,1,1
0.097871,1,1
0.097922,1,1
0.097945,1,1
0.097986,1,1
0.097999,1,1
0.098013,1,1
0.09804,1,1
0.098069,1,1
0.098113,1,1
0.098262,1,1
0.09834,1,1
0.098345,1,1
0.098356,1,1
0.098367,1,1
0.098402,1,1
0.0985,1,1
0.098682,1,1
0.098698,1,1
0.098777,1,1
0.098779,1,1
0.098824,1,1
0.098847,1,1
0.098958,1,1
0.098971,1,1
0.098989,1,1
0.099008,1,1
0.099065,1,1
0.099085,1,1
0.099114,1,1
0.099134,1,1
0.099177,1,1
0.099197,1,1
0.099213,1,1
0.09927,1,1
0.099297,1,1
0.09933,1,1
0.099345,1,1
0.099456,1,1
0.099509,1,1
0.099595,1,1
0.099715,1,1
0.099726,1,1
0.099732,1,1
0.099738,1,1
0.099958,1,1
0.099992,1,1
0.100095,1,1
0.100161,1,1
0.10026,1,1
0.100309,1,1
0.100336,1,1
0.100338,1,1
0.100367,1,1
0.10037,1,1
0.100444,1,1
0.100466,1,1
0.100498,1,1
0.100538,1,1
0.100564,1,1
0.100604,1,1
0.100605,1,1
0.100616,1,1
0.10062,1,1
0.100686,1,1
0.100709,1,1
0.100779,1,1
0.10087,1,1
0.100972,1,1
0.100988,1,1
0.101036,1,1
0.101096,1,1
0.10115,1,1
0.101236,1,1
0.101265,1,1
0.101307,1,1
0.10131,1,1
0.101403,1,1
0.101457,1,1
0.101518,1,1
0.101574,1,1
0.101575,1,1
0.101631,1,1
0.101733,1,1
0.101867,1,1
0.101872,1,1
0.101896,1,1
0.101951,1,1
0.102269,1,1
0.102275,1,1
0.102422,1,1
0.102484,1,1
0.102661,1,1
0.1027,1,1
0.102737,1,1
0.10275,1,1
0.10276,1,1
0.102792,1,1
0.102883,1,1
0.102942,1,1
0.103061,1,1
0.103077,1,1
0.103086,1,1
0.103204,1,1
0.103209,1,1
0.103217,1,1
0.103294,1,1
0.103343,1,1
0.103344,1,1
0.103413,1,1
0.103605,1,1
0.103645,1,1
0.103746,1,1
0.10375,1,1
0.103824,1,1
0.103827,1,1
0.103881,1,1
0.103922,1,1
0.103949,1,1
0.10404,1,1
0.104105,1,1
0.104234,1,1
0.104255,1,1
0.104283,1,1
0.104301,1,1
0.104341,1,1
0.104355,1,1
0.104366,1,1
0.104383,1,1
0.104424,1,1
0.104449,1,1
0.104469,1,1
0.104476,1,1
0.104516,1,1
0.10452,1,1
0.104523,1,1
0.104544,1,1
0.104599,1,1
0.104602,1,1
0.104636,1,1
0.104683,1,1
0.104758,1,1
0.104796,1,1
0.104841,1,1
0.104857,1,1
0.104918,1,1
0.104933,1,1
0.104935,1,1
0.104988,1,1
0.1051,1,1
0.105135,1,1
0.105208,1,1
0.105224,1,1
0.105302,1,1
0.10537,1,1
0.105379,1,1
0.105451,1,1
0.105548,1,1
0.105576,1,1
0.105601,1,1
0.105623,1,1
0.105699,1,1
0.105736,1,1
0.1058,1,1
0.105803,1,1
0.105806,1,1
0.105923,1,1
0.105983,1,1
0.105984,1,1
0.106063,1,1
0.106175,1,1
0.106216,1,1
0.106241,1,1
0.106296,1,1
0.106438,1,1
0.106476,1,1
0.10652,1,1
0.106594,1,1
0.106597,1,1
0.106733,1,1
0.106821,1,1
0.106855,1,1
0.106866,1,1
0.107036,1,1
0.107039,1,1
0.107062,1,1
0.107096,1,1
0.107134,1,1
0.107262,1,1
0.107334,1,1
0.107356,1,1
0.107369,1,1
0.107553,1,1
0.107613,1,1
0.107618,1,1
0.107626,1,1
0.107706,1,1
0.10773,1,1
0.107761,1,1
0.107768,2,1
0.107779,1,1
0.107819,1,1
0.107871,1,1
0.107895,1,1
0.107905,1,1
0.108087,1,1
0.108161,1,1
0.108196,1,1
0.108203,1,1
0.108225,1,1
0.108377,1,1
0.108494,1,1
0.108537,1,1
0.108583,1,1
0.10861,1,1
0.108627,1,1
0.108642,1,1
0.108704,1,1
0.108764,1,1
0.108773,1,1
0.108833,1,1
0.108861,1,1
0.108895,1,1
0.108922,1,1
0.108963,1,1
0.108993,1,1
0.109016,1,1
0.109039,1,1
0.109105,1,1
0.109117,1,1
0.109131,1,1
0.109162,1,1
0.109199,1,1
0.109241,1,1
0.10933,1,1
0.109351,1,1
0.10936,1,1
0.109361,1,1
0.109375,25,1
0.109448,1,1
0.109623,1,1
0.109679,1,1
0.109681,1,1
0.109712,1,1
0.109743,1,1
0.109859,1,1
0.109936,1,1
0.110048,1,1
0.110128,1,1
0.110136,1,1
0.110142,1,1
0.110148,1,1
0.110198,1,1
0.110287,1,1
0.110318,1,1
0.110343,1,1
0.110355,1,1
0.1104,1,1
0.110419,1,1
0.110511,1,1
0.110513,2,1
0.110593,1,1
0.110604,1,1
0.110721,1,1
0.110725,1,1
0.110743,1,1
0.11075,1,1
0.110802,1,1
0.110925,1,1
0.110933,1,1
0.110949,1,1
0.110976,1,1
0.11098,1,1
0.110994,1,1
0.111046,1,1
0.111115,1,1
0.111163,1,1
0.111194,1,1
0.111219,1,1
0.111221,1,1
0.111242,1,1
0.111301,1,1
0.111334,2,1
0.111364,1,1
0.11137,1,1
0.111372,1,1
0.111395,1,1
0.111413,1,1
0.111669,1,1
0.111681,1,1
0.111855,1,1
0.111935,1,1
0.111945,1,1
0.112055,1,1
0.112181,1,1
0.11219,1,1
0.112216,1,1
0.11227,1,1
0.112271,1,1
0.112294,1,1
0.112298,1,1
0.11234,1,1
0.112348,1,1
0.112382,1,1
0.112412,1,1
0.112418,1,1
0.112477,1,1
0.1126,1,1
0.112663,2,1
0.112706,1,1
0.112721,1,1
0.112823,1,1
0.112848,1,1
0.112865,1,1
0.112913,1,1
0.112952,1,1
0.112978,1,1
0.112991,1,1
0.113051,1,1
0.113119,1,1
0.113292,1,1
0.113334,1,1
0.113349,1,1
0.113384,1,1
0.113416,1,1
0.113608,1,1
0.113681,1,1
0.113714,2,1
0.113719,1,1
0.113728,1,1
0.113788,1,1
0.113796,1,1
0.11383,1,1
0.113893,1,1
0.113912,1,1
0.11397,1,1
0.114025,1,1
0.114058,1,1
0.114097,1,1
0.114134,1,1
0.114201,1,1
0.114292,1,1
0.11434,1,1
0.114341,1,1
0.114423,1,1
0.114434,1,1
0.114437,1,1
0.114443,1,1
0.114485,1,1
0.114526,1,1
0.11455,1,1
0.114552,1,1
0.114652,1,1
0.114749,1,1
0.114783,1,1
0.114794,1,1
0.114808,1,1
0.11483,1,1
0.114839,1,1
0.114886,1,1
0.114972,1,1
0.114995,1,1
0.115015,1,1
0.115017,1,1
0.115023,1,1
0.115039,1,1
0.115058,1,1
0.115122,1,1
0.11519,1,1
0.115209,1,1
0.115222,1,1
0.115278,1,1
0.115375,1,1
0.115388,1,1
0.115466,1,1
0.115494,1,1
0.115526,1,1
0.115595,1,1
0.115596,1,1
0.115723,1,1
0.115735,1,1
0.115767,1,1
0.115905,1,1
0.115909,1,1
0.115976,1,1
0.115988,1,1
0.116006,1,1
0.116075,1,1
0.116086,1,1
0.116116,1,1
0.116254,1,1
0.116312,1,1
0.116325,1,1
0.116364,1,1
0.116398,1,1
0.116415,1,1
0.116445,1,1
0.116446,1,1
0.116482,1,1
0.116485,1,1
0.116495,1,1
0.11651,1,1
0.116624,1,1
0.116731,1,1
0.116808,1,1
0.116824,1,1
0.116839,1,1
0.116861,1,1
0.116917,1,1
0.116946,1,1
0.116953,1,1
0.117036,1,1
0.117164,1,1
0.117236,1,1
0.117357,1,1
0.117372,1,1
0.117454,1,1
0.117484,1,1
0.117559,1,1
0.117672,1,1
0.117679,1,1
0.117728,1,1
0.117751,1,1
0.117957,1,1
0.117959,1,1
0.117986,1,1
0.118009,1,1
0.11802,1,1
0.118032,1,1
0.118033,1,1
0.118038,1,1
0.118061,1,1
0.118225,1,1
0.118246,1,1
0.118262,1,1
0.118317,1,1
0.11835,1,1
0.118356,1,1
0.118367,1,1
0.118388,1,1
0.118428,1,1
0.118448,1,1
0.118489,1,1
0.118506,1,1
0.118514,1,1
0.118527,1,1
0.118548,1,1
0.118568,1,1
0.118616,1,1
0.118621,1,1
0.118624,1,1
0.118643,1,1
0.118674,1,1
0.118694,1,1
0.11872,1,1
0.118722,1,1
0.118815,1,1
0.118898,1,1
0.119074,1,1
0.119185,1,1
0.119227,1,1
0.119306,1,1
0.119391,1,1
0.119416,1,1
0.119453,1,1
0.119472,1,1
0.119477,1,1
0.119626,1,1
0.119667,1,1
0.119707,1,1
0.119718,1,1
0.119723,1,1
0.119741,1,1
0.119754,1,1
0.119863,1,1
0.119968,1,1
0.120014,1,1
0.120022,1,1
0.1201,1,1
0.12015,1,1
0.120159,2,1
0.12019,2,1
0.120204,1,1
0.120229,1,1
0.120243,1,1
0.12043,1,1
0.120485,1,1
0.120595,1,1
0.120648,1,1
0.120808,1,1
0.121149,1,1
0.121295,1,1
0.121396,1,1
0.121583,1,1
0.121634,1,1
0.121694,1,1
0.121762,1,1
0.121803,1,1
0.121942,1,1
0.122001,1,1
0.122008,1,1
0.122254,1,1
0.122276,1,1
0.12228,1,1
0.12232,1,1
0.122343,1,1
0.122402,1,1
0.122403,1,1
0.122468,1,1
0.122513,1,1
0.122581,1,1
0.122639,1,1
0.122667,1,1
0.122706,1,1
0.122744,1,1
0.122747,1,1
0.122789,1,1
0.122791,1,1
0.122866,1,1
0.122868,1,1
0.122875,1,1
0.122946,1,1
0.122947,1,1
0.12306,1,1
0.123066,1,1
0.123115,1,1
0.123124,1,1
0.123126,1,1
0.123136,1,1
0.123162,1,1
0.123183,1,1
0.123277,1,1
0.123289,1,1
0.123296,1,1
0.123359,1,1
0.123386,1,1
0.123417,1,1
0.12345,1,1
0.123497,1,1
0.12362,1,1
0.123628,1,1
0.123633,1,1
0.123695,1,1
0.123707,1,1
0.123709,1,1
0.123851,1,1
0.123854,1,1
0.123891,1,1
0.123903,1,1
0.123982,1,1
0.123986,1,1
0.124067,1,1
0.124095,1,1
0.124166,1,1
0.124183,1,1
0.124363,1,1
0.12442,1,1
0.124494,1,1
0.124519,1,1
0.124541,1,1
0.124568,1,1
0.124573,1,1
0.124581,1,1
0.124606,1,1
0.124614,1,1
0.124636,1,1
0.12464,1,1
0.124698,1,1
0.124733,1,1
0.124843,2,1
0.124883,1,1
0.124952,1,1
0.125,17,1
0.12503,1,1
0.125126,1,1
0.125152,1,1
0.125173,1,1
0.125287,1,1
0.125298,1,1
0.125372,1,1
0.125431,1,1
0.12545,1,1
0.125475,1,1
0.125476,1,1
0.125486,1,1
0.125593,1,1
0.125597,1,1
0.125705,1,1
0.125753,1,1
0.125793,1,1
0.125834,1,1
0.125867,1,1
0.125898,1,1
0.125904,1,1
0.125967,1,1
0.126008,1,1
0.126035,1,1
0.126094,1,1
0.12615,1,1
0.126197,1,1
0.12621,1,1
0.126238,1,1
0.126338,1,1
0.126388,1,1
0.12639,1,1
0.126397,1,1
0.126465,1,1
0.126552,1,1
0.126572,1,1
0.12658,1,1
0.126606,1,1
0.126635,1,1
0.126694,1,1
0.126834,1,1
0.126919,1,1
0.126927,1,1
0.126944,1,1
0.126995,1,1
0.12701,1,1
0.127038,1,1
0.127063,1,1
0.127073,1,1
0.127089,1,1
0.127104,1,1
0.127122,1,1
0.12716,1,1
0.127367,1,1
0.127368,1,1
0.127482,1,1
0.127515,1,1
0.127569,1,1
0.127782,1,1
0.127854,1,1
0.127909,1,1
0.127933,1,1
0.127935,1,1
0.128045,1,1
0.128125,1,1
0.128206,1,1
0.128368,1,1
0.12838,1,1
0.128451,1,1
0.128463,1,1
0.128465,1,1
0.128472,1,1
0.128473,1,1
0.128636,1,1
0.128674,1,1
0.128913,1,1
0.128961,1,1
0.129098,1,1
0.129105,1,1
0.129305,1,1
0.129347,1,1
0.129376,1,1
0.12943,1,1
0.129454,1,1
0.12948,1,1
0.129525,1,1
0.129985,1,1
0.130123,1,1
0.130152,1,1
0.130199,1,1
0.130288,1,1
0.130319,1,1
0.130347,1,1
0.130369,1,1
0.130391,2,1
0.130419,1,1
0.130429,1,1
0.130538,1,1
0.130598,1,1
0.130608,1,1
0.130652,1,1
0.13077,2,1
0.130784,1,1
0.130819,1,1
0.130854,1,1
0.130883,1,1
0.130886,1,1
0.130887,1,1
0.130898,1,1
0.130928,1,1
0.130931,1,1
0.130953,1,1
0.131013,1,1
0.131025,2,1
0.131136,1,1
0.131192,1,1
0.131206,1,1
0.131215,1,1
0.131255,1,1
0.131339,1,1
0.131389,1,1
0.131429,1,1
0.131465,1,1
0.131582,1,1
0.131676,1,1
0.131701,1,1
0.131814,1,1
0.131968,1,1
0.131969,1,1
0.132131,1,1
0.132132,1,1
0.132157,1,1
0.132195,1,1
0.132202,1,1
0.132234,1,1
0.132299,1,1
0.132305,1,1
0.132306,1,1
0.13255,1,1
0.132604,1,1
0.132621,1,1
0.132697,1,1
0.132761,1,1
0.132847,1,1
0.132884,1,1
0.132899,1,1
0.132921,1,1
0.132987,1,1
0.132989,1,1
0.133136,1,1
0.133182,1,1
0.133237,1,1
0.133274,1,1
0.133319,1,1
0.133347,1,1
0.133348,1,1
0.133423,1,1
0.133504,1,1
0.13351,1,1
0.133568,1,1
0.133626,1,1
0.133633,1,1
0.133714,1,1
0.133779,1,1
0.133789,1,1
0.133844,1,1
0.133857,1,1
0.133948,1,1
0.133996,2,1
0.134017,1,1
0.134031,1,1
0.134102,1,1
0.134165,1,1
0.134166,1,1
0.134222,1,1
0.134261,1,1
0.134303,1,1
0.134357,1,1
0.134373,1,1
0.13442,1,1
