route,segment,scan_s,scan_ns,pid,event,slots,raw_ids,rep,d_m,y_m,v_mps,camera,oem,published,public_alias
route28f,32,30.859658,6552839157333,1000269,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,30.959688,6552939187729,1000231,MEMBER_CHANGE|SLOT_CHANGE,0|19,217|240,217,33.25,3.28125,-30.75,0,0,1,45
route28f,32,30.959688,6552939187729,1000266,COAST_RECOVERY_OR_QUALIFICATION_RESUME,17,248,248,78.0,3.4375,-30.75,0,0,1,57
route28f,32,30.959688,6552939187729,1000268,COAST_RECOVERY_OR_QUALIFICATION_RESUME,18,250,250,110.25,2.9375,-30.75,0,0,1,71
route28f,32,31.059612,6553039111046,1000231,MEMBER_CHANGE|SLOT_CHANGE,19,217,217,30.25,3.25,-30.75,0,0,1,45
route28f,32,31.059612,6553039111046,1000261,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,31.259279,6553238778522,1000251,MEMBER_CHANGE|SLOT_CHANGE,11|24,235|239,235,45.5,3.15625,-30.75,0,0,1,64
route28f,32,31.359217,6553338716183,1000251,MEMBER_CHANGE|SLOT_CHANGE,11,235,235,40.5,3.28125,-30.75,0,0,1,64
route28f,32,31.359217,6553338716183,1000228,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,31.460032,6553439531170,1000251,MEMBER_CHANGE|REPRESENTATIVE_SWITCH,11,239,239,40.5,3.28125,-30.75,0,0,1,64
route28f,32,31.559528,6553539027252,1000251,MEMBER_CHANGE|REPRESENTATIVE_SWITCH,11,235,235,34.75,3.25,-30.75,0,0,1,64
route28f,32,31.559528,6553539027252,1000270,PID_BIRTH_OR_REENTRY,23,252,252,62.0,3.0,-30.75,0,0,1,89
route28f,32,31.559528,6553539027252,1000231,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,31.659425,6553638924617,1000251,MEMBER_CHANGE|REPRESENTATIVE_SWITCH,11,239,239,33.75,3.1875,-30.75,0,0,1,64
route28f,32,31.659425,6553638924617,1000271,PID_BIRTH_OR_REENTRY,24,253,253,136.25,3.875,-30.75,0,0,1,68
route28f,32,31.659425,6553638924617,1000272,PID_BIRTH_OR_REENTRY,25,254,254,68.25,3.75,-30.75,0,0,1,69
route28f,32,31.659425,6553638924617,1000273,PID_BIRTH_OR_REENTRY,26,255,255,80.5,3.40625,-30.75,0,0,1,85
route28f,32,31.659425,6553638924617,1000274,PID_BIRTH_OR_REENTRY,28,256,256,83.0,3.96875,-30.75,0,0,1,86
route28f,32,31.659425,6553638924617,1000235,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,31.759361,6553738860525,1000266,MEMBER_CHANGE|SLOT_CHANGE,17|23,248|252,248,55.5,3.125,-30.75,0,0,1,57
route28f,32,31.759361,6553738860525,1000272,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,31.759361,6553738860525,1000273,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,31.759361,6553738860525,1000274,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,31.859469,6553838968441,1000272,COAST_RECOVERY_OR_QUALIFICATION_RESUME,29,254,254,62.75,3.5,-30.75,0,0,1,69
route28f,32,31.859469,6553838968441,1000273,COAST_RECOVERY_OR_QUALIFICATION_RESUME,31,255,255,71.0,2.5,-30.75,0,0,1,85
route28f,32,31.859469,6553838968441,1000274,COAST_RECOVERY_OR_QUALIFICATION_RESUME,30,256,256,75.0,3.34375,-30.75,0,0,1,86
route28f,32,31.859469,6553838968441,1000275,PID_BIRTH_OR_REENTRY,0,257,257,130.75,7.4375,-30.75,0,0,1,77
route28f,32,31.959985,6553939484732,1000273,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,32.069431,6554048930527,1000266,MEMBER_CHANGE|SLOT_CHANGE,17,248,248,46.25,3.1875,-30.75,0,0,1,57
route28f,32,32.069431,6554048930527,1000276,PID_BIRTH_OR_REENTRY,2,258,258,57.5,3.53125,-30.75,0,0,1,72
route28f,32,32.069431,6554048930527,1000277,PID_BIRTH_OR_REENTRY,3,259,259,61.0,3.0,-30.75,0,0,1,73
route28f,32,32.069431,6554048930527,1000278,PID_BIRTH_OR_REENTRY,4,260,260,97.25,2.125,-30.75,0,0,1,61
route28f,32,32.069431,6554048930527,1000263,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,32.069431,6554048930527,1000271,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,32.160812,6554140311771,1000275,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,32.160812,6554140311771,1000276,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,32.160812,6554140311771,1000277,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,32.160812,6554140311771,1000278,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,32.261072,6554240571198,1000277,COAST_RECOVERY_OR_QUALIFICATION_RESUME,6,259,259,57.0,3.1875,-30.75,0,0,1,73
route28f,32,32.261072,6554240571198,1000278,COAST_RECOVERY_OR_QUALIFICATION_RESUME,8,260,260,91.5,2.15625,-31.0,0,0,1,61
route28f,32,32.261072,6554240571198,1000279,PID_BIRTH_OR_REENTRY,9,261,261,87.25,3.28125,-30.75,0,0,1,74
route28f,32,32.371135,6554350634042,1000280,PID_BIRTH_OR_REENTRY,10,262,262,107.25,15.53125,-30.75,0,0,1,53
route28f,32,32.371135,6554350634042,1000279,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,32.472001,6554451500773,1000279,COAST_RECOVERY_OR_QUALIFICATION_RESUME,16,261,261,79.25,3.40625,-31.0,0,0,1,74
route28f,32,32.472001,6554451500773,1000252,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,32.569999,6554549498185,1000281,PID_BIRTH_OR_REENTRY,19,263,263,56.0,3.46875,-30.75,0,0,1,51
route28f,32,32.569999,6554549498185,1000282,PID_BIRTH_OR_REENTRY,21,264,264,106.75,3.875,-30.75,0,0,1,76
route28f,32,32.569999,6554549498185,1000283,PID_BIRTH_OR_REENTRY,22,265,265,70.25,4.9375,-31.0,0,0,1,35
route28f,32,32.569999,6554549498185,1000249,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,32.669044,6554648543680,1000251,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,32.669044,6554648543680,1000283,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,32.769594,6554749093133,1000274,MEMBER_CHANGE|SLOT_CHANGE,19|30,256|263,256,48.5,3.34375,-30.75,0,0,1,86
route28f,32,32.769594,6554749093133,1000283,COAST_RECOVERY_OR_QUALIFICATION_RESUME,23,265,265,65.25,4.65625,-31.0,0,0,1,35
route28f,32,32.769594,6554749093133,1000284,PID_BIRTH_OR_REENTRY,24,266,266,70.25,3.34375,-30.75,0,0,1,55
route28f,32,32.769594,6554749093133,1000285,PID_BIRTH_OR_REENTRY,25,267,267,85.5,4.1875,-30.75,0,0,1,33
route28f,32,32.86918,6554848679514,1000274,MEMBER_CHANGE|SLOT_CHANGE,30,256,256,45.5,3.34375,-30.75,0,0,1,86
route28f,32,32.86918,6554848679514,1000264,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,32.86918,6554848679514,1000283,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,32.86918,6554848679514,1000284,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,32.86918,6554848679514,1000285,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,32.970256,6554949755772,1000285,COAST_RECOVERY_OR_QUALIFICATION_RESUME,26,267,267,80.0,4.40625,-30.75,0,0,1,33
route28f,32,32.970256,6554949755772,1000280,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,33.069797,6555049296414,1000278,SLOT_CHANGE,27,260,260,68.5,3.5,-30.75,0,0,1,61
route28f,32,33.069797,6555049296414,1000279,SLOT_CHANGE,8,261,261,64.5,3.53125,-31.0,0,0,1,74
route28f,32,33.069797,6555049296414,1000286,PID_BIRTH_OR_REENTRY,16,268,268,60.25,3.5,-30.75,0,0,1,39
route28f,32,33.069797,6555049296414,1000272,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,33.169375,6555148874607,1000244,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,33.169375,6555148874607,1000278,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,33.269069,6555248568060,1000287,PID_BIRTH_OR_REENTRY,28,269,269,51.0,3.71875,-30.75,0,0,1,56
route28f,32,33.269069,6555248568060,1000259,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,33.269069,6555248568060,1000285,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,33.370021,6555349520661,1000266,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,33.370021,6555349520661,1000287,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,33.469887,6555449386949,1000288,PID_BIRTH_OR_REENTRY,0,270,270,98.25,4.71875,-30.75,0,0,1,52
route28f,32,33.469887,6555449386949,1000289,PID_BIRTH_OR_REENTRY,1,271,271,112.25,4.1875,-30.75,0,0,1,93
route28f,32,33.469887,6555449386949,1000290,PID_BIRTH_OR_REENTRY,29,272,272,155.5,-5.96875,-30.75,0,0,1,87
route28f,32,33.469887,6555449386949,1000291,PID_BIRTH_OR_REENTRY,31,273,273,65.75,-8.46875,-30.75,0,0,1,36
route28f,32,33.569645,6555549144392,1000292,PID_BIRTH_OR_REENTRY,2,274,274,95.25,-2.375,-30.75,0,0,1,84
route28f,32,33.569645,6555549144392,1000289,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,33.569645,6555549144392,1000291,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,33.66938,6555648879828,1000289,COAST_RECOVERY_OR_QUALIFICATION_RESUME,3,271,271,104.0,4.25,-30.75,0,0,1,93
route28f,32,33.66938,6555648879828,1000274,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,33.66938,6555648879828,1000292,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,33.769803,6555749302109,1000293,PID_BIRTH_OR_REENTRY,4,275,275,67.5,-7.84375,-30.75,0,0,1,49
route28f,32,33.769803,6555749302109,1000294,PID_BIRTH_OR_REENTRY,7,276,276,83.25,3.78125,-30.75,0,0,1,70
route28f,32,33.769803,6555749302109,1000295,PID_BIRTH_OR_REENTRY,9,277,277,98.75,5.875,-30.75,0,0,1,75
route28f,32,33.769803,6555749302109,1000296,PID_BIRTH_OR_REENTRY,10,278,278,99.0,5.21875,-30.75,0,0,1,37
route28f,32,33.869813,6555849312752,1000279,MEMBER_CHANGE|SLOT_CHANGE,8|16,261|268,261,39.75,3.5625,-30.75,0,0,1,74
route28f,32,33.869813,6555849312752,1000293,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,33.869813,6555849312752,1000294,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,33.869813,6555849312752,1000295,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,33.869813,6555849312752,1000296,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,33.971845,6555951344403,1000293,COAST_RECOVERY_OR_QUALIFICATION_RESUME,11,275,275,62.5,-8.1875,-30.75,0,0,1,49
route28f,32,33.971845,6555951344403,1000296,COAST_RECOVERY_OR_QUALIFICATION_RESUME,12,278,278,93.75,5.25,-30.75,0,0,1,37
route28f,32,33.971845,6555951344403,1000297,PID_BIRTH_OR_REENTRY,13,279,279,50.25,4.0625,-30.75,0,0,1,50
route28f,32,33.971845,6555951344403,1000298,PID_BIRTH_OR_REENTRY,14,280,280,104.75,4.78125,-30.75,0,0,1,66
route28f,32,33.971845,6555951344403,1000277,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,34.06925,6556048749359,1000299,PID_BIRTH_OR_REENTRY,15,281,281,107.25,3.9375,-31.0,0,0,1,82
route28f,32,34.06925,6556048749359,1000297,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,34.06925,6556048749359,1000298,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,34.169523,6556149022172,1000289,MEMBER_CHANGE|SLOT_CHANGE,3|12,271|278,271,91.0,4.375,-30.75,0,0,1,93
route28f,32,34.169523,6556149022172,1000297,COAST_RECOVERY_OR_QUALIFICATION_RESUME,17,279,279,44.5,3.84375,-30.75,0,0,1,50
route28f,32,34.169523,6556149022172,1000298,COAST_RECOVERY_OR_QUALIFICATION_RESUME,19,280,280,98.75,4.75,-30.75,0,0,1,66
route28f,32,34.169523,6556149022172,1000300,PID_BIRTH_OR_REENTRY,20,282,282,93.75,4.65625,-30.75,0,0,1,95
route28f,32,34.270008,6556249507871,1000288,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,34.270008,6556249507871,1000300,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,34.369988,6556349487901,1000289,MEMBER_CHANGE|SLOT_CHANGE,3,271,271,83.75,4.34375,-30.75,0,0,1,93
route28f,32,34.369988,6556349487901,1000300,COAST_RECOVERY_OR_QUALIFICATION_RESUME,22,282,282,85.0,4.5625,-30.75,0,0,1,95
route28f,32,34.369988,6556349487901,1000301,PID_BIRTH_OR_REENTRY,12,278,278,80.0,4.75,-30.75,0,0,1,78
route28f,32,34.369988,6556349487901,1000268,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,34.369988,6556349487901,1000293,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,34.369988,6556349487901,1000297,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,34.469401,6556448900723,1000279,REPRESENTATIVE_SWITCH,8|16,261|268,268,19.5,3.40625,-30.75,0,0,1,74
route28f,32,34.469401,6556448900723,1000302,PID_BIRTH_OR_REENTRY,24,283,283,61.75,4.78125,-30.75,0,0,1,42
route28f,32,34.469401,6556448900723,1000303,PID_BIRTH_OR_REENTRY,25,284,284,115.75,4.65625,-30.75,0,0,1,59
route28f,32,34.469401,6556448900723,1000304,PID_BIRTH_OR_REENTRY,26,285,285,116.25,5.5,-30.75,0,0,1,48
route28f,32,34.569826,6556549325574,1000289,MEMBER_CHANGE|SLOT_CHANGE,3|22,271|282,271,78.25,4.3125,-30.75,0,0,1,93
route28f,32,34.569826,6556549325574,1000305,PID_BIRTH_OR_REENTRY,27,286,286,153.5,-6.8125,-31.0,0,0,1,67
route28f,32,34.569826,6556549325574,1000302,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,34.569826,6556549325574,1000303,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,34.569826,6556549325574,1000304,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,34.669974,6556649473556,1000302,COAST_RECOVERY_OR_QUALIFICATION_RESUME,28,283,283,56.25,4.5,-30.75,0,0,1,42
route28f,32,34.669974,6556649473556,1000304,COAST_RECOVERY_OR_QUALIFICATION_RESUME,30,285,285,110.5,5.3125,-30.75,0,0,1,48
route28f,32,34.669974,6556649473556,1000306,PID_BIRTH_OR_REENTRY,0,287,287,96.25,4.8125,-30.75,0,0,1,62
route28f,32,34.669974,6556649473556,1000307,PID_BIRTH_OR_REENTRY,1,288,288,103.0,4.78125,-30.75,0,0,1,94
route28f,32,34.669974,6556649473556,1000308,PID_BIRTH_OR_REENTRY,2,289,289,104.25,4.59375,-30.75,0,0,1,46
route28f,32,34.669974,6556649473556,1000309,PID_BIRTH_OR_REENTRY,31,290,290,62.0,4.15625,-30.75,0,0,1,43
route28f,32,34.669974,6556649473556,1000262,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,34.769759,6556749258463,1000310,PID_BIRTH_OR_REENTRY,4,291,291,24.75,3.75,-30.75,0,0,1,65
route28f,32,34.769759,6556749258463,1000306,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,34.769759,6556749258463,1000309,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,34.869604,6556849103813,1000279,MEMBER_CHANGE|SLOT_CHANGE,16,268,268,8.25,3.34375,-31.0,0,0,1,74
route28f,32,34.869604,6556849103813,1000306,COAST_RECOVERY_OR_QUALIFICATION_RESUME,6,287,287,90.5,4.5,-30.75,0,0,1,62
route28f,32,34.869604,6556849103813,1000307,MEMBER_CHANGE|SLOT_CHANGE,1|2,288|289,288,97.25,4.625,-30.75,0,0,1,94
route28f,32,34.869604,6556849103813,1000309,COAST_RECOVERY_OR_QUALIFICATION_RESUME,5,290,290,56.5,3.9375,-30.75,0,0,1,43
route28f,32,34.869604,6556849103813,1000311,PID_BIRTH_OR_REENTRY,7,292,292,122.5,3.71875,-30.75,0,0,1,41
route28f,32,34.970231,6556949730123,1000279,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,34.970231,6556949730123,1000302,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,34.970231,6556949730123,1000311,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,35.069722,6557049221942,1000289,MEMBER_CHANGE|SLOT_CHANGE,3,271,271,64.75,3.96875,-30.75,0,0,1,93
route28f,32,35.169398,6557148897958,1000307,REPRESENTATIVE_SWITCH,1|2,288|289,289,88.75,4.28125,-30.75,0,0,1,94
route28f,32,35.169398,6557148897958,1000312,PID_BIRTH_OR_REENTRY,8,293,293,135.0,5.78125,-54.0,0,0,1,92
route28f,32,35.269479,6557248978301,1000307,REPRESENTATIVE_SWITCH,1|2,288|289,288,85.5,4.21875,-30.75,0,0,1,94
route28f,32,35.269479,6557248978301,1000313,PID_BIRTH_OR_REENTRY,9,294,294,77.0,4.28125,-30.75,0,0,1,44
route28f,32,35.269479,6557248978301,1000312,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,35.371241,6557350740093,1000309,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,35.371241,6557350740093,1000313,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,35.471238,6557450737701,1000307,MEMBER_CHANGE|SLOT_CHANGE,1,288,288,79.5,3.96875,-30.75,0,0,1,94
route28f,32,35.471238,6557450737701,1000313,COAST_RECOVERY_OR_QUALIFICATION_RESUME,23,294,294,71.5,4.09375,-30.75,0,0,1,44
route28f,32,35.471238,6557450737701,1000314,PID_BIRTH_OR_REENTRY,10,295,295,128.0,15.34375,-31.0,0,0,1,38
route28f,32,35.471238,6557450737701,1000315,PID_BIRTH_OR_REENTRY,11,296,296,95.0,5.5,-30.75,0,0,1,81
route28f,32,35.471238,6557450737701,1000316,PID_BIRTH_OR_REENTRY,13,297,297,104.5,4.6875,-30.75,0,0,1,54
route28f,32,35.471238,6557450737701,1000317,PID_BIRTH_OR_REENTRY,14,298,298,64.75,3.21875,-30.75,0,0,1,88
route28f,32,35.471238,6557450737701,1000318,PID_BIRTH_OR_REENTRY,16,299,299,91.25,4.625,-30.75,0,0,1,40
route28f,32,35.471238,6557450737701,1000319,PID_BIRTH_OR_REENTRY,17,300,300,104.0,4.625,-30.75,0,0,1,79
route28f,32,35.471238,6557450737701,1000320,PID_BIRTH_OR_REENTRY,18,301,301,111.25,5.625,-30.75,0,0,1,58
route28f,32,35.471238,6557450737701,1000321,PID_BIRTH_OR_REENTRY,20,302,302,121.25,5.65625,-30.75,0,0,1,83
route28f,32,35.471238,6557450737701,1000322,PID_BIRTH_OR_REENTRY,22,303,303,120.0,5.25,-54.0,0,0,1,89
route28f,32,35.471238,6557450737701,1000290,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,35.471238,6557450737701,1000310,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,35.570606,6557550105057,1000289,MEMBER_CHANGE|SLOT_CHANGE,3|12,271|278,271,49.5,3.6875,-30.75,0,0,1,93
route28f,32,35.570606,6557550105057,1000315,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,35.570606,6557550105057,1000316,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,35.570606,6557550105057,1000317,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,35.570606,6557550105057,1000318,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,35.570606,6557550105057,1000319,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,35.570606,6557550105057,1000320,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,35.570606,6557550105057,1000321,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,35.669326,6557648825655,1000299,SLOT_CHANGE,23,281,281,62.5,3.875,-30.75,0,0,1,82
route28f,32,35.669326,6557648825655,1000304,SLOT_CHANGE,26,285,285,81.25,4.40625,-30.75,0,0,1,48
route28f,32,35.669326,6557648825655,1000313,SLOT_CHANGE,6,294,294,64.0,3.90625,-30.75,0,0,1,44
route28f,32,35.669326,6557648825655,1000317,COAST_RECOVERY_OR_QUALIFICATION_RESUME,15,298,298,56.5,3.625,-30.75,0,0,1,88
route28f,32,35.669326,6557648825655,1000318,COAST_RECOVERY_OR_QUALIFICATION_RESUME,25,299,299,86.25,5.0,-30.75,0,0,1,40
route28f,32,35.669326,6557648825655,1000319,COAST_RECOVERY_OR_QUALIFICATION_RESUME,28,300,300,95.25,4.375,-30.75,0,0,1,79
route28f,32,35.669326,6557648825655,1000320,COAST_RECOVERY_OR_QUALIFICATION_RESUME,29,301,301,102.25,4.96875,-30.75,0,0,1,58
route28f,32,35.669326,6557648825655,1000321,COAST_RECOVERY_OR_QUALIFICATION_RESUME,31,302,302,112.25,5.4375,-30.75,0,0,1,83
route28f,32,35.669326,6557648825655,1000323,PID_BIRTH_OR_REENTRY,22,304,304,104.25,5.90625,-54.25,0,0,1,45
route28f,32,35.669326,6557648825655,1000324,PID_BIRTH_OR_REENTRY,30,305,305,78.25,3.9375,-30.75,0,0,1,47
route28f,32,35.669326,6557648825655,1000306,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,35.669326,6557648825655,1000314,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,35.669326,6557648825655,1000322,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,35.769606,6557749105733,1000289,REPRESENTATIVE_SWITCH,3|12,271|278,278,42.0,3.59375,-30.75,0,0,1,93
route28f,32,35.769606,6557749105733,1000299,SLOT_CHANGE,15,281,281,56.5,3.625,-30.75,0,0,1,82
route28f,32,35.769606,6557749105733,1000304,SLOT_CHANGE,30,285,285,78.25,3.9375,-30.75,0,0,1,48
route28f,32,35.769606,6557749105733,1000306,COAST_RECOVERY_OR_QUALIFICATION_RESUME,6,287,287,64.0,3.90625,-30.75,0,0,1,62
route28f,32,35.769606,6557749105733,1000313,SLOT_CHANGE,23,294,294,62.5,3.875,-30.75,0,0,1,44
route28f,32,35.769606,6557749105733,1000315,COAST_RECOVERY_OR_QUALIFICATION_RESUME,25,296,296,86.25,5.0,-30.75,0,0,1,81
route28f,32,35.769606,6557749105733,1000316,COAST_RECOVERY_OR_QUALIFICATION_RESUME,28,297,297,95.25,4.375,-30.75,0,0,1,54
route28f,32,35.769606,6557749105733,1000317,SLOT_CHANGE,19,298,298,53.75,3.59375,-30.75,0,0,1,88
route28f,32,35.769606,6557749105733,1000318,SLOT_CHANGE,26,299,299,81.25,4.40625,-30.75,0,0,1,40
route28f,32,35.769606,6557749105733,1000322,COAST_RECOVERY_OR_QUALIFICATION_RESUME,22,303,303,104.25,5.90625,-54.25,0,0,1,89
route28f,32,35.769606,6557749105733,1000298,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,35.769606,6557749105733,1000319,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,35.769606,6557749105733,1000323,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,35.769606,6557749105733,1000324,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,35.869385,6557848884028,1000289,MEMBER_CHANGE|SLOT_CHANGE,3,278,278,37.25,3.5,-30.75,0,0,1,93
route28f,32,35.869385,6557848884028,1000298,COAST_RECOVERY_OR_QUALIFICATION_RESUME,19,280,280,48.0,3.53125,-30.75,0,0,1,66
route28f,32,35.869385,6557848884028,1000299,SLOT_CHANGE,23,281,281,56.25,3.71875,-30.75,0,0,1,82
route28f,32,35.869385,6557848884028,1000304,SLOT_CHANGE,26,285,285,74.75,4.0625,-30.75,0,0,1,48
route28f,32,35.869385,6557848884028,1000313,SLOT_CHANGE,6,294,294,57.25,3.71875,-30.75,0,0,1,44
route28f,32,35.869385,6557848884028,1000317,SLOT_CHANGE,15,298,298,50.25,3.53125,-30.75,0,0,1,88
route28f,32,35.869385,6557848884028,1000318,SLOT_CHANGE,25,299,299,80.0,4.3125,-30.75,0,0,1,40
route28f,32,35.869385,6557848884028,1000319,COAST_RECOVERY_OR_QUALIFICATION_RESUME,0,300,300,88.0,4.15625,-31.0,0,0,1,79
route28f,32,35.869385,6557848884028,1000323,COAST_RECOVERY_OR_QUALIFICATION_RESUME,22,304,304,93.5,5.90625,-54.25,0,0,1,45
route28f,32,35.869385,6557848884028,1000324,COAST_RECOVERY_OR_QUALIFICATION_RESUME,30,305,305,72.25,3.75,-30.75,0,0,1,47
route28f,32,35.869385,6557848884028,1000325,PID_BIRTH_OR_REENTRY,12,306,306,36.0,3.46875,-30.75,0,0,1,85
route28f,32,35.869385,6557848884028,1000306,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,35.869385,6557848884028,1000315,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,35.869385,6557848884028,1000322,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,35.969325,6557948824769,1000326,PID_BIRTH_OR_REENTRY,5,307,307,151.5,-3.15625,-30.75,0,0,1,90
route28f,32,35.969325,6557948824769,1000327,PID_BIRTH_OR_REENTRY,7,308,308,41.5,3.59375,-30.75,0,0,1,68
route28f,32,35.969325,6557948824769,1000328,PID_BIRTH_OR_REENTRY,8,309,309,117.75,4.75,-30.75,0,0,1,77
route28f,32,35.969325,6557948824769,1000282,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,35.969325,6557948824769,1000299,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,35.969325,6557948824769,1000323,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,32,36.069432,6558048931241,1000289,MEMBER_CHANGE|SLOT_CHANGE,3|12,278|306,278,31.25,3.53125,-30.75,0,0,1,93
