event_id,key,scan,scan_ns,pid,category,old_members,new_members,old_representative,new_representative,old_rep_still_member,required_change,delta_d,delta_y,delta_v,abs_delta_d,abs_delta_y,abs_delta_v,old_published,new_published,old_alias,new_alias,publication_effect,publication_delta_d,publication_delta_y,publication_delta_v,publication_delta_aLead,radarstate_effect,radarstate_affected,score_delta,old_cost,new_cost,best_vision,old_vision,best_oem,old_oem,support_superiority,group_size_before,group_size_after,old_d,old_y,old_v,old_age,new_d,new_y,new_v,new_age,old_aRel,new_aRel,old_member_current_d,old_member_current_y,old_member_current_v,old_member_current_age,old_member_current_slot,old_member_current_measurement_ns,new_member_current_d,new_member_current_y,new_member_current_v,new_member_current_age,new_member_current_slot,new_member_current_measurement_ns,old_published_aLead,new_published_aLead,lead_role_before,lead_role_after,previous_rep_dwell_scans,previous_rep_dwell_s
00000257--d1cacb63a0--2:53:1000002,00000257--d1cacb63a0--2,53,211143347930,1000002,R2_MEMBER_DISAPPEAR_REP_CHANGE,3|10,10,3,10,0,1,-0.25,-0.53125,0.0,0.25,0.53125,0.0,1,1,34,34,P2_PUBLISHED_COORDINATE_CHANGE,0.0009059906005859375,0.125,0.0,-0.08910133270084308,A_LEAD_CHANGED,1,,,,0,0,0,0,0,2,1,10.75,0.3125,1.25,53,10.5,-0.21875,1.25,54,N/A_NAN,N/A_NAN,,,,,,,10.5,-0.21875,1.25,54,28,211143347930,0.616829741643557,0.5277284089427139,lead_one,lead_one,53,5.190897363
00000257--d1cacb63a0--25:266:1000326,00000257--d1cacb63a0--25,266,1612494677398,1000326,R1_STABLE_GROUP_REP_CHANGE,308|315,308|315,308,315,1,0,-1.5,0.71875,-0.25,1.5,0.71875,0.25,1,1,77,77,P2_PUBLISHED_COORDINATE_CHANGE,-1.4888534545898438,0.71875,-0.25,-0.837465690823918,A_LEAD_CHANGED,1,0.2789051239154323,0.8133050539306391,0.5343999300152068,1,1,0,0,0,2,2,75.5,0.28125,-14.5,18,74.0,1.0,-14.75,19,N/A_NAN,N/A_NAN,73.5,0.28125,-14.0,19,0,1612494677398,74.0,1.0,-14.75,16,14,1612494677398,1.8943808551726682,1.0569151643487502,lead_one,lead_one,18,1.700662289
00000257--d1cacb63a0--25:267:1000326,00000257--d1cacb63a0--25,267,1612594736370,1000326,R2_MEMBER_DISAPPEAR_REP_CHANGE,308|315,308,315,308,0,1,-2.0,-0.625,1.0,2.0,0.625,1.0,1,1,77,77,P2_PUBLISHED_COORDINATE_CHANGE,-1.9354476928710938,-0.625,1.0,1.2000000000000002,LEAD_LOSS,1,,,,0,0,0,0,0,2,1,74.0,1.0,-14.75,19,72.0,0.375,-13.75,20,N/A_NAN,N/A_NAN,,,,,,,72.0,0.375,-13.75,20,0,1612594736370,1.0569151643487502,2.2569151643487504,lead_one,,1,0.0
00000257--d1cacb63a0--26:592:1000555,00000257--d1cacb63a0--26,592,1705094018960,1000555,R2_MEMBER_DISAPPEAR_REP_CHANGE,403|528,403,528,403,0,1,-0.75,0.46875,0.0,0.75,0.46875,0.0,1,1,58,58,P2_PUBLISHED_COORDINATE_CHANGE,-0.75,0.46875,0.0,-0.11234684820945443,A_LEAD_CHANGED,1,,,,0,0,0,0,0,2,1,4.5,-0.375,0.0,63,3.75,0.09375,0.0,64,N/A_NAN,N/A_NAN,,,,,,,3.75,0.09375,0.0,173,4,1705094018960,0.28086712052363605,0.16852027231418162,lead_one,lead_one,30,2.9000295630000004
00000257--d1cacb63a0--27:354:1000098,00000257--d1cacb63a0--27,354,1741294887593,1000098,R2_MEMBER_DISAPPEAR_REP_CHANGE,2|90,2,90,2,0,1,-0.25,0.03125,0.25,0.25,0.03125,0.25,1,1,74,74,P2_PUBLISHED_COORDINATE_CHANGE,0.25762033462524414,0.0,0.25,0.2511590305585054,A_LEAD_CHANGED,1,,,,0,0,0,0,0,2,1,5.5,0.09375,2.25,149,5.25,0.125,2.5,150,N/A_NAN,N/A_NAN,,,,,,,5.25,0.125,2.5,355,4,1741284412363,1.343137452147201,1.5942964827057065,lead_one,lead_one,143,14.199676788000001
00000257--d1cacb63a0--3:241:1000000,00000257--d1cacb63a0--3,241,289943208797,1000000,R2_MEMBER_DISAPPEAR_REP_CHANGE,1|7,7,1,7,0,1,-0.5,-0.15625,0.25,0.5,0.15625,0.25,1,1,32,32,P2_PUBLISHED_COORDINATE_CHANGE,0.2630000114440918,-0.03125,0.5,0.3239311265382554,A_LEAD_CHANGED,1,,,,0,0,0,0,0,2,1,5.25,0.21875,1.0,241,4.75,0.0625,1.25,242,N/A_NAN,N/A_NAN,,,,,,,4.75,0.0625,1.25,242,17,289943208797,0.6161067794085139,0.9400379059467693,lead_one,lead_one,241,23.999532134000003
00000259--f920fb6ddd--1:78:1000023,00000259--f920fb6ddd--1,78,140259377129,1000023,R5_GROUP_MERGE_REP_CHANGE,24|79,24|79|94,24,79,1,0,-0.5,0.28125,0.0,0.5,0.28125,0.0,1,1,55,55,P2_PUBLISHED_COORDINATE_CHANGE,-0.4935722351074219,0.28125,0.0,-0.05554034079596337,A_LEAD_CHANGED,1,0.3711683536959345,0.5074051304828865,0.136236776786952,1,1,0,0,0,2,3,36.5,-0.09375,-5.0,69,36.0,0.1875,-5.0,70,N/A_NAN,N/A_NAN,36.5,-0.09375,-5.0,70,18,140259377129,36.0,0.1875,-5.0,17,21,140259377129,0.13885085198990843,0.08331051119394506,lead_one,lead_one,69,6.8003414200000005
00000259--f920fb6ddd--1:79:1000023,00000259--f920fb6ddd--1,79,140359389819,1000023,R2_MEMBER_DISAPPEAR_REP_CHANGE,24|79|94,24,79,24,0,1,-0.5,-0.15625,0.0,0.5,0.15625,0.0,1,1,55,55,P2_PUBLISHED_COORDINATE_CHANGE,-0.5093765258789062,-0.15625,0.0,-0.03332420447757802,A_LEAD_CHANGED,1,,,,0,0,0,0,0,3,1,36.0,0.1875,-5.0,70,35.5,0.03125,-5.0,71,N/A_NAN,N/A_NAN,,,,,,,35.5,0.03125,-5.0,71,18,140359389819,0.08331051119394506,0.049986306716367036,lead_one,lead_one,1,0.0
00000259--f920fb6ddd--1:189:1000191,00000259--f920fb6ddd--1,189,151288938445,1000191,R4_GROUP_SPLIT_REP_CHANGE,158|174|180,158|180,174,180,0,1,-1.5,-0.40625,-0.25,1.5,0.40625,0.25,1,1,87,87,P2_PUBLISHED_COORDINATE_CHANGE,0.0,0.0,0.0,-0.5315401612916957,A_LEAD_CHANGED,1,,,1.8532194522430228,1,0,0,0,1,3,2,5.75,0.71875,0.25,55,4.25,0.3125,0.0,56,N/A_NAN,N/A_NAN,,,,,,,4.25,0.3125,0.0,53,9,151288938445,0.11757438609336876,-0.4139657751983269,lead_one,lead_one,55,5.320053982
00000259--f920fb6ddd--1:236:1000191,00000259--f920fb6ddd--1,236,155939361947,1000191,R2_MEMBER_DISAPPEAR_REP_CHANGE,158|180|214,158|214,180,158,0,1,-1.5,-0.09375,0.0,1.5,0.09375,0.0,1,1,87,87,P2_PUBLISHED_COORDINATE_CHANGE,0.0,0.03125,0.0,2.04018516789669e-11,A_LEAD_CHANGED,1,,,1.5469359849269586,1,0,0,0,1,3,2,4.5,0.21875,0.0,102,3.0,0.125,0.0,103,N/A_NAN,N/A_NAN,,,,,,,3.0,0.125,0.0,123,4,155939361947,-5.1004629197417247e-11,-3.060277751845035e-11,lead_one,lead_one,47,4.559930444
00000259--f920fb6ddd--1:303:1000191,00000259--f920fb6ddd--1,303,162609243278,1000191,R4_GROUP_SPLIT_REP_CHANGE,158|222|224,222|224,158,224,0,1,1.75,0.3125,0.0,1.75,0.3125,0.0,1,1,87,87,P2_PUBLISHED_COORDINATE_CHANGE,1.75,0.3125,0.0,2.79127972901064e-26,A_LEAD_CHANGED,1,,,1.9063065590251256,1,0,0,0,1,3,2,2.75,0.03125,0.0,169,4.5,0.34375,0.0,170,N/A_NAN,N/A_NAN,,,,,,,4.5,0.34375,0.0,50,17,162609243278,-6.978199322526601e-26,-4.1869195935159607e-26,lead_one,lead_one,67,6.5700576
00000259--f920fb6ddd--1:588:1000191,00000259--f920fb6ddd--1,588,191079127092,1000191,R4_GROUP_SPLIT_REP_CHANGE,158|224|305,158,224,158,0,1,-2.25,0.375,0.0,2.25,0.375,0.0,1,1,87,87,P2_PUBLISHED_COORDINATE_CHANGE,0.0,0.0625,0.0,1.6554258058201854e-89,A_LEAD_CHANGED,1,,,,0,0,0,0,0,3,1,4.75,0.09375,0.0,454,2.5,0.46875,0.0,455,N/A_NAN,N/A_NAN,,,,,,,2.5,0.46875,0.0,475,4,191069498132,-4.1385645145504636e-89,-2.4831387087302782e-89,lead_one,lead_one,285,28.370202093000003
00000259--f920fb6ddd--2:51:1000001,00000259--f920fb6ddd--2,51,197368507359,1000001,R4_GROUP_SPLIT_REP_CHANGE,2|3|11,3|11,2,11,0,1,-1.0,0.75,0.0,1.0,0.75,0.0,1,1,33,33,P1_PUBLISHED_SAME_COORDINATE,0.0,0.0,0.0,0.0,LEAD_COORDINATE_ONLY,1,,,1.375015537045479,1,0,0,0,1,3,2,5.75,-0.21875,0.0,51,4.75,0.53125,0.0,52,N/A_NAN,N/A_NAN,,,,,,,4.75,0.53125,0.0,52,17,197368507359,0.0,0.0,lead_one,lead_one,51,4.989581839
00000259--f920fb6ddd--2:170:1000001,00000259--f920fb6ddd--2,170,209268629349,1000001,R2_MEMBER_DISAPPEAR_REP_CHANGE,3|11,3,11,3,0,1,-2.0,-1.09375,0.0,2.0,1.09375,0.0,1,1,33,33,P2_PUBLISHED_COORDINATE_CHANGE,0.0,-0.03125,0.0,0.0,LEAD_COORDINATE_ONLY,1,,,,0,0,0,0,0,2,1,5.0,1.375,0.0,170,3.0,0.28125,0.0,171,N/A_NAN,N/A_NAN,,,,,,,3.0,0.28125,0.0,171,4,209268629349,0.0,0.0,lead_one,lead_one,119,11.800081246000001
00000259--f920fb6ddd--2:368:1000001,00000259--f920fb6ddd--2,368,229188871998,1000001,R5_GROUP_MERGE_REP_CHANGE,3|70|82,70|82|83,3,82,0,1,1.0,-0.4375,0.0,1.0,0.4375,0.0,1,1,33,33,P2_PUBLISHED_COORDINATE_CHANGE,1.0,-0.4375,0.0,2.0208376970122313e-32,A_LEAD_CHANGED,1,,,1.2188322174450228,1,0,1,0,1,3,3,2.5,0.59375,0.0,368,3.5,0.15625,0.0,369,N/A_NAN,N/A_NAN,,,,,,,3.5,0.15625,0.0,137,2,229188871998,-5.052094242530578e-32,-3.0312565455183465e-32,lead_one,lead_one,198,19.820166734
00000259--f920fb6ddd--41:101:1000138,00000259--f920fb6ddd--41,101,2542548912292,1000138,R2_MEMBER_DISAPPEAR_REP_CHANGE,132|144|154,144|154,132,144,0,1,-2.0,-0.40625,0.25,2.0,0.40625,0.25,1,1,56,56,P2_PUBLISHED_COORDINATE_CHANGE,-1.9942562580108643,-0.40625,0.25,0.4554202896507813,A_LEAD_CHANGED,1,,,2.228647655744302,0,0,0,0,0,3,2,6.0,0.3125,-1.0,21,4.0,-0.09375,-0.75,22,N/A_NAN,N/A_NAN,,,,,,,4.0,-0.09375,-0.75,13,23,2542548912292,0.0908756241718388,0.5462959138226201,lead_one,lead_one,21,1.999160255
00000259--f920fb6ddd--41:441:1000649,00000259--f920fb6ddd--41,441,2576538914445,1000649,R4_GROUP_SPLIT_REP_CHANGE,594|597|605,597|605,594,605,0,1,-2.5,-0.53125,0.25,2.5,0.53125,0.25,1,1,38,38,P2_PUBLISHED_COORDINATE_CHANGE,-2.4917192459106445,-0.53125,0.25,0.4367947107369865,LEAD_LOSS,1,,,3.091287640634067,0,0,0,0,0,3,2,13.0,0.59375,2.25,16,10.5,0.0625,2.5,17,N/A_NAN,N/A_NAN,,,,,,,10.5,0.0625,2.5,4,6,2576538914445,-0.6398249299437885,-0.20303021920680198,lead_one,,15,1.398711096
00000259--f920fb6ddd--41:446:1000649,00000259--f920fb6ddd--41,446,2577039562039,1000649,R2_MEMBER_DISAPPEAR_REP_CHANGE,594|597|605,594|597,605,597,0,1,0.0,-0.65625,-0.25,0.0,0.65625,0.25,1,1,38,38,P2_PUBLISHED_COORDINATE_CHANGE,-0.010865211486816406,-0.65625,-0.25,-0.6938238721647978,A_LEAD_CHANGED,1,,,0.6155193861419567,0,0,0,0,0,3,2,11.5,-0.21875,2.25,21,11.5,-0.875,2.0,22,N/A_NAN,N/A_NAN,,,,,,,11.5,-0.875,2.0,22,27,2577039562039,-0.9268151763845152,-1.620639048549313,lead_one,lead_one,5,0.399575081
00000259--f920fb6ddd--41:447:1000649,00000259--f920fb6ddd--41,447,2577138774529,1000649,R4_GROUP_SPLIT_REP_CHANGE,594|597,594,597,594,0,1,4.0,3.625,0.5,4.0,3.625,0.5,1,1,38,38,P2_PUBLISHED_COORDINATE_CHANGE,4.021420478820801,3.625,0.5,0.9724611209999328,LEAD_LOSS,1,,,,0,0,0,0,0,2,1,11.5,-0.875,2.0,22,15.5,2.75,2.5,23,N/A_NAN,N/A_NAN,,,,,,,15.5,2.75,2.5,23,25,2577138774529,-1.620639048549313,-0.6481779275493802,lead_one,,1,0.0
0000025b--22177da8d7--0:127:1000002,0000025b--22177da8d7--0,127,83038860781,1000002,R2_MEMBER_DISAPPEAR_REP_CHANGE,3,2,3,2,0,1,1.25,-0.03125,-0.25,1.25,0.03125,0.25,1,1,33,33,P2_PUBLISHED_COORDINATE_CHANGE,1.242161750793457,-0.03125,-0.25,-0.4169890899234567,A_LEAD_CHANGED,1,,,,0,0,0,0,0,1,1,4.25,0.8125,-1.25,141,5.5,0.78125,-1.5,142,N/A_NAN,N/A_NAN,,,,,,,5.5,0.78125,-1.5,140,26,83038860781,-0.019284507117084276,-0.436273597040541,lead_one,lead_one,127,12.600074177000002
0000025b--22177da8d7--0:600:1000593,0000025b--22177da8d7--0,600,130348571307,1000593,R2_MEMBER_DISAPPEAR_REP_CHANGE,503,530,503,530,0,1,2.75,-0.53125,0.0,2.75,0.53125,0.0,1,1,34,34,P2_PUBLISHED_COORDINATE_CHANGE,2.744868278503418,-0.53125,0.0,-0.1704553068805682,A_LEAD_CHANGED,1,,,,0,0,0,0,0,1,1,11.75,-0.65625,-3.25,32,14.5,-1.1875,-3.25,33,N/A_NAN,N/A_NAN,,,,,,,14.5,-1.1875,-3.25,11,30,130348571307,0.42613826720142045,0.25568296032085225,lead_one,lead_one,24,2.2997329570000002
0000025b--22177da8d7--0:601:1000639,0000025b--22177da8d7--0,601,130448922382,1000639,R2_MEMBER_DISAPPEAR_REP_CHANGE,503|542,503,542,503,0,1,-1.5,0.1875,0.25,1.5,0.1875,0.25,1,1,70,70,P2_PUBLISHED_COORDINATE_CHANGE,-1.4947175979614258,0.1875,0.25,0.0,LEAD_GAIN,1,,,,0,0,0,0,0,2,1,12.25,-0.6875,-3.5,3,10.75,-0.5,-3.25,4,N/A_NAN,N/A_NAN,,,,,,,10.75,-0.5,-3.25,34,5,130448922382,0.0,0.0,,lead_one,3,0.200053955
0000025b--22177da8d7--0:607:1000639,0000025b--22177da8d7--0,607,131048253400,1000639,R4_GROUP_SPLIT_REP_CHANGE,498|503,498,503,498,0,1,2.25,1.59375,0.0,2.25,1.59375,0.0,1,1,70,70,P2_PUBLISHED_COORDINATE_CHANGE,2.2533960342407227,1.59375,0.0,-0.1463738898984903,LEAD_LOSS,1,,,,0,0,0,0,0,2,1,9.25,-0.3125,-3.0,9,11.5,1.28125,-3.0,10,N/A_NAN,N/A_NAN,,,,,,,11.5,1.28125,-3.0,41,29,131048253400,0.3659347247462257,0.2195608348477354,lead_one,,6,0.5002463810000001
0000025b--22177da8d7--1:8:1000003,0000025b--22177da8d7--1,8,133148808959,1000003,R2_MEMBER_DISAPPEAR_REP_CHANGE,4|20,8,4,8,0,1,0.75,-0.125,0.25,0.75,0.125,0.25,1,1,35,35,P2_PUBLISHED_COORDINATE_CHANGE,0.7558403015136719,-0.125,0.25,0.31245183906986,A_LEAD_CHANGED,1,,,,0,0,0,0,0,2,1,4.25,0.125,-1.5,8,5.0,0.0,-1.25,9,N/A_NAN,N/A_NAN,,,,,,,5.0,0.0,-1.25,8,21,133148808959,0.16294011861991886,0.4753919576897789,lead_one,lead_one,8,0.697248603
0000025b--22177da8d7--1:28:1000022,0000025b--22177da8d7--1,28,135148756092,1000022,R2_MEMBER_DISAPPEAR_REP_CHANGE,4|8|23,4|8,23,8,0,1,-1.75,-0.09375,0.0,1.75,0.09375,0.0,1,1,54,54,P2_PUBLISHED_COORDINATE_CHANGE,-1.750011920928955,-0.09375,0.0,-0.18816388475061507,A_LEAD_CHANGED,1,,,1.772225556894986,1,0,0,0,1,3,2,5.25,0.03125,-0.25,26,3.5,-0.0625,-0.25,27,N/A_NAN,N/A_NAN,,,,,,,3.5,-0.0625,-0.25,27,31,135148756092,0.47040971187653763,0.28224582712592255,lead_one,lead_one,22,2.099469559
0000025d--70dff69b9d--23:281:1000358,0000025d--70dff69b9d--23,281,1479797360240,1000358,R1_STABLE_GROUP_REP_CHANGE,337|345,337|345,337,345,1,0,-0.75,-0.5625,0.0,0.75,0.5625,0.0,1,1,49,49,P2_PUBLISHED_COORDINATE_CHANGE,-0.7480506896972656,-0.5625,0.0,0.07039584425353387,A_LEAD_CHANGED,1,0.01855601405806384,0.4467780070290319,0.4282219929709681,0,0,0,0,0,2,2,38.25,0.9375,-6.0,18,37.5,0.375,-6.0,19,N/A_NAN,N/A_NAN,37.75,1.375,-6.25,19,28,1479797360240,37.5,0.375,-6.0,13,7,1479797360240,-0.17598961063383467,-0.1055937663803008,lead_one,lead_one,18,1.700224348
0000025d--70dff69b9d--23:289:1000358,0000025d--70dff69b9d--23,289,1480597418756,1000358,R2_MEMBER_DISAPPEAR_REP_CHANGE,337|345,337,345,337,0,1,-0.5,0.59375,0.0,0.5,0.59375,0.0,1,1,49,49,P2_PUBLISHED_COORDINATE_CHANGE,-0.5084762573242188,0.59375,0.0,0.008096337073217134,A_LEAD_CHANGED,1,,,,0,0,0,0,0,2,1,33.25,0.59375,-6.25,26,32.75,1.1875,-6.25,27,N/A_NAN,N/A_NAN,,,,,,,32.75,1.1875,-6.25,27,28,1480597418756,-0.020240842683042833,-0.012144505609825699,lead_one,lead_one,8,0.700343465
00000261--4ff9c41127--0:167:1000003,00000261--4ff9c41127--0,167,182147247152,1000003,R1_STABLE_GROUP_REP_CHANGE,4|12,4|12,4,12,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,35,35,P1_PUBLISHED_SAME_COORDINATE,0.0,0.0,0.0,0.0,LEAD_COORDINATE_ONLY,1,2.171862055982203,2.172195303983053,0.0003332480008499672,1,1,0,0,0,2,2,9.5,-0.09375,0.0,185,9.5,-0.09375,0.0,186,N/A_NAN,N/A_NAN,7.75,0.75,0.0,186,25,182137507120,9.5,-0.09375,0.0,186,4,182137507120,0.0,0.0,lead_one,lead_one,167,17.020032814
00000261--4ff9c41127--28:164:1000196,00000261--4ff9c41127--28,164,1863457940282,1000196,R2_MEMBER_DISAPPEAR_REP_CHANGE,167|176,176,167,176,0,1,-1.5,-0.9375,0.25,1.5,0.9375,0.25,1,1,63,63,P2_PUBLISHED_COORDINATE_CHANGE,-1.4892339706420898,-0.9375,0.25,0.42084437622731996,LEAD_GAIN,1,,,,0,0,0,0,0,2,1,5.0,1.28125,0.25,28,3.5,0.34375,0.5,29,N/A_NAN,N/A_NAN,,,,,,,3.5,0.34375,0.5,17,21,1863447048905,-0.2666025662515555,0.15424180997576448,,lead_one,20,1.9003691690000002
00000261--4ff9c41127--28:191:1000223,00000261--4ff9c41127--28,191,1866157233352,1000223,R5_GROUP_MERGE_REP_CHANGE,173|176|186,173|176|188,186,173,0,1,0.0,-0.4375,0.0,0.0,0.4375,0.0,1,1,69,69,P2_PUBLISHED_COORDINATE_CHANGE,-0.0010981559753417969,-0.4375,0.0,0.20451424235682536,LEAD_GAIN,1,,,0.2762157127559056,1,0,0,0,1,3,3,5.25,0.3125,0.5,12,5.25,-0.125,0.5,13,N/A_NAN,N/A_NAN,,,,,,,5.25,-0.125,0.5,47,16,1866146730692,-0.6586088525761791,-0.4540946102193537,,lead_one,12,1.1099399
00000261--4ff9c41127--28:194:1000223,00000261--4ff9c41127--28,194,1866457919734,1000223,R4_GROUP_SPLIT_REP_CHANGE,173|176,176,173,176,0,1,0.0,-0.78125,0.0,0.0,0.78125,0.0,1,1,69,69,P2_PUBLISHED_COORDINATE_CHANGE,0.005924701690673828,-0.78125,0.0,0.07931485184636725,A_LEAD_CHANGED,1,,,,0,0,0,0,0,2,1,5.25,0.34375,0.5,15,5.25,-0.4375,0.5,16,N/A_NAN,N/A_NAN,,,,,,,5.25,-0.4375,0.5,47,1,1866447124462,-0.17752456770742736,-0.09820971586106012,lead_one,lead_one,3,0.20002446200000001
00000261--4ff9c41127--28:196:1000223,00000261--4ff9c41127--28,196,1866657738942,1000223,R5_GROUP_MERGE_REP_CHANGE,176,173|176,176,173,1,0,0.25,-0.125,0.0,0.25,0.125,0.0,1,1,69,69,P2_PUBLISHED_COORDINATE_CHANGE,0.2558603286743164,-0.125,0.0,0.02150304348392195,A_LEAD_CHANGED,1,0.9493637083385521,1.228232986247138,0.27886927790858584,1,1,0,0,0,1,2,5.25,-0.375,0.5,17,5.5,-0.5,0.5,18,N/A_NAN,N/A_NAN,4.5,-0.9375,0.75,49,23,1866657738942,5.5,-0.5,0.5,52,1,1866646835460,-0.047788943916844726,-0.026285900432922775,lead_one,lead_one,2,0.099353703
00000261--4ff9c41127--28:205:1000223,00000261--4ff9c41127--28,205,1867557342110,1000223,R4_GROUP_SPLIT_REP_CHANGE,173|176,176,173,176,0,1,-1.0,-0.25,0.0,1.0,0.25,0.0,1,1,69,69,P2_PUBLISHED_COORDINATE_CHANGE,-1.0096092224121094,-0.25,0.0,-0.016359099172148214,A_LEAD_CHANGED,1,,,,0,0,0,0,0,2,1,6.0,0.1875,0.5,26,5.0,-0.0625,0.5,27,N/A_NAN,N/A_NAN,,,,,,,5.0,-0.0625,0.5,58,23,1867557342110,-0.08126232980654007,-0.09762142897868828,lead_one,lead_one,9,0.799273016
00000261--4ff9c41127--28:303:1000223,00000261--4ff9c41127--28,303,1877356802892,1000223,R1_STABLE_GROUP_REP_CHANGE,176|212,176|212,176,212,1,0,0.25,-0.15625,0.0,0.25,0.15625,0.0,1,1,69,69,P2_PUBLISHED_COORDINATE_CHANGE,0.25,-0.15625,0.0,0.12917724057101748,A_LEAD_CHANGED,1,0.29864533492270673,0.6258851674613534,0.32723983253864664,1,1,0,0,0,2,2,5.5,0.125,0.0,124,5.75,-0.03125,0.0,125,N/A_NAN,N/A_NAN,5.0,0.375,0.0,156,27,1877356802892,5.75,-0.03125,0.0,37,23,1877356802892,-0.3229431014275437,-0.1937658608565262,lead_one,lead_one,98,9.699881297000001
00000261--4ff9c41127--28:368:1000223,00000261--4ff9c41127--28,368,1883857660345,1000223,R4_GROUP_SPLIT_REP_CHANGE,212|231,212|246,212,246,1,0,0.0,-0.34375,0.0,0.0,0.34375,0.0,1,1,69,69,P2_PUBLISHED_COORDINATE_CHANGE,0.0,-0.34375,0.0,0.0010064116462645586,A_LEAD_CHANGED,1,1.0936116491870127,1.2655558245935064,0.17194417540649365,1,1,0,0,0,2,2,6.75,0.125,0.0,186,6.75,-0.21875,0.0,187,N/A_NAN,N/A_NAN,5.75,0.40625,-0.25,102,7,1883857660345,6.75,-0.21875,0.0,3,23,1883857660345,-0.0025160291156613966,-0.001509617469396838,lead_one,lead_one,13,1.200567034
00000261--4ff9c41127--3:143:1000147,00000261--4ff9c41127--3,143,361437730597,1000147,R1_STABLE_GROUP_REP_CHANGE,139|162,139|162,139,162,1,0,-0.5,0.25,0.0,0.5,0.25,0.0,1,1,75,75,P2_PUBLISHED_COORDINATE_CHANGE,-0.5069942474365234,0.25,0.0,-0.15474505319247542,A_LEAD_CHANGED,1,1.2149741840112274,1.2807539435416215,0.06577975953039417,0,0,0,0,0,2,2,15.0,-1.4375,-5.75,39,14.5,-1.1875,-5.75,40,N/A_NAN,N/A_NAN,15.5,-0.6875,-5.75,40,22,361437730597,14.5,-1.1875,-5.75,18,3,361437730597,0.3868626329811885,0.23211757978871309,lead_one,lead_one,39,3.798614349
00000261--4ff9c41127--3:194:1000222,00000261--4ff9c41127--3,194,366538437620,1000222,R4_GROUP_SPLIT_REP_CHANGE,207|212|220,207|220,212,220,0,1,-0.5,-0.15625,-0.25,0.5,0.15625,0.25,1,1,34,34,P2_PUBLISHED_COORDINATE_CHANGE,-0.5548501014709473,-0.15625,-0.25,-0.3252364021489812,A_LEAD_CHANGED,1,,,0.4204912959655447,1,0,0,0,1,3,2,8.5,0.625,-2.75,37,8.0,0.46875,-3.0,38,N/A_NAN,N/A_NAN,,,,,,,8.0,0.46875,-3.0,23,20,366530183228,-0.9999815599960736,-1.3252179621450548,lead_one,lead_one,31,2.9996947310000004
00000261--4ff9c41127--3:199:1000222,00000261--4ff9c41127--3,199,367037012681,1000222,R4_GROUP_SPLIT_REP_CHANGE,207|220,207,220,207,0,1,-2.0,-1.09375,1.75,2.0,1.09375,1.75,1,1,34,34,P2_PUBLISHED_COORDINATE_CHANGE,-1.9490642547607422,-1.09375,1.75,1.2000000000000002,A_LEAD_CHANGED,1,,,,0,0,0,0,0,2,1,7.5,0.8125,-2.75,42,5.5,-0.28125,-1.0,43,N/A_NAN,N/A_NAN,,,,,,,5.5,-0.28125,-1.0,45,30,367037012681,-0.35371233200515634,0.8462876679948439,lead_one,lead_one,5,0.399394976
00000261--4ff9c41127--6:372:1000226,00000261--4ff9c41127--6,372,564348494249,1000226,R1_STABLE_GROUP_REP_CHANGE,209|272,209|272,209,272,1,0,-0.25,-0.1875,0.0,0.25,0.1875,0.0,1,1,36,36,P2_PUBLISHED_COORDINATE_CHANGE,-0.2502899169921875,-0.1875,0.0,-0.040479862204463465,A_LEAD_CHANGED,1,0.11662415355649491,0.7926870767782475,0.6760629232217525,0,0,0,0,0,2,2,35.0,-3.53125,-8.0,83,34.75,-3.71875,-8.0,84,N/A_NAN,N/A_NAN,33.5,-3.28125,-8.0,84,4,564348494249,34.75,-3.71875,-8.0,19,11,564348494249,0.10119965551115866,0.06071979330669519,lead_one,lead_one,83,8.201418144
00000261--4ff9c41127--7:397:1000334,00000261--4ff9c41127--7,397,626807273707,1000334,R2_MEMBER_DISAPPEAR_REP_CHANGE,322|381,381,322,381,0,1,-2.0,-0.90625,0.25,2.0,0.90625,0.25,1,1,41,41,P2_PUBLISHED_COORDINATE_CHANGE,-1.9901542663574219,-0.90625,0.25,0.2385936095369668,A_LEAD_CHANGED,1,,,,0,0,0,0,0,2,1,35.0,-0.15625,-9.0,76,33.0,-1.0625,-8.75,77,N/A_NAN,N/A_NAN,,,,,,,33.0,-1.0625,-8.75,5,1,626797670198,0.1151778600945889,0.3537714696315557,lead_one,lead_one,32,3.099684828
00000261--4ff9c41127--7:398:1000334,00000261--4ff9c41127--7,398,626907805742,1000334,R2_MEMBER_DISAPPEAR_REP_CHANGE,381,322,381,322,0,1,-1.0,0.96875,0.0,1.0,0.96875,0.0,1,1,41,41,P2_PUBLISHED_COORDINATE_CHANGE,-1.002532958984375,0.96875,0.0,-0.1415085878526223,A_LEAD_CHANGED,1,,,,0,0,0,0,0,1,1,33.0,-1.0625,-8.75,77,32.0,-0.09375,-8.75,78,N/A_NAN,N/A_NAN,,,,,,,32.0,-0.09375,-8.75,77,9,626898088270,0.3537714696315557,0.2122628817789334,lead_one,lead_one,1,0.0
